#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Bacillus	cereus	FORC087	NZ_LABH01000016.1	87983	111490	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LABH01000016.1/87983-111490	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001044655.1/NZ_LABH01000016/1/87983/111490
Bacillus	cereus	FORC087	NZ_NINI01000029.1	90727	114234	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NINI01000029.1/90727-114234	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201705.1/NZ_NINI01000029/1/90727/114234
Streptococcus	pyogenes	NS53	NZ_CP022206.1	1324059	1347443	bacteriocin - lap hybrid	False	streptolysin S	100	BGC0000566	https://antismash-db.secondarymetabolites.org/go/NZ_CP022206.1/1324059-1347443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002236855.1/NZ_CP022206/1/1324059/1347443
Bacillus	atrophaeus	B4144_201601	NZ_LQYR01000005.1	157828	187931	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LQYR01000005.1/157828-187931	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001587405.1/NZ_LQYR01000005/1/157828/187931
Pseudomonas	qingdaonensis	JJ3	NZ_PHTD01000011.1	66715	95591	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PHTD01000011.1/66715-95591	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002806685.1/NZ_PHTD01000011/1/66715/95591
Streptococcus	pyogenes	NS53	NZ_CAAJCS010000001.1	81136	104520	bacteriocin - lap hybrid	False	streptolysin S	100	BGC0000566	https://antismash-db.secondarymetabolites.org/go/NZ_CAAJCS010000001.1/81136-104520	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900995175.1/NZ_CAAJCS010000001/1/81136/104520
Bacillus	cereus	FORC087	NZ_NTYC01000005.1	445243	468750	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NTYC01000005.1/445243-468750	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002558475.1/NZ_NTYC01000005/1/445243/468750
Brevibacillus	laterosporus	ZQ2	NZ_CP025545.1	4534713	4558260	bacteriocin - lap hybrid	False	bacillibactin	15	BGC0000309	https://antismash-db.secondarymetabolites.org/go/NZ_CP025545.1/4534713-4558260	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002865525.1/NZ_CP025545/1/4534713/4558260
Bacillus	cereus	FORC087	NZ_LJJZ01000056.1	62435	85942	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LJJZ01000056.1/62435-85942	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001619285.1/NZ_LJJZ01000056/1/62435/85942
Peribacillus	simplex	None	NZ_CABIYS010000002.1	683451	706987	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABIYS010000002.1/683451-706987	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902363015.1/NZ_CABIYS010000002/1/683451/706987
Bacillus	cereus	FORC087	NZ_NVKL01000016.1	229156	252663	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NVKL01000016.1/229156-252663	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002550115.1/NZ_NVKL01000016/1/229156/252663
Ramlibacter	tataouinensis	5-10	NZ_CP010951.1	3590583	3612806	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP010951.1/3590583-3612806	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001580455.1/NZ_CP010951/1/3590583/3612806
Pectobacterium	versatile	SCC1	NZ_CP021894.1	4193753	4215932	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021894.1/4193753-4215932	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003571485.1/NZ_CP021894/1/4193753/4215932
Clostridium	botulinum	277-00	NZ_CP027779.1	2099743	2123159	bacteriocin - lap hybrid	False	clostridiolysin S	88	BGC0001170	https://antismash-db.secondarymetabolites.org/go/NZ_CP027779.1/2099743-2123159	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003017225.1/NZ_CP027779/1/2099743/2123159
Halopiger	goleimassiliensis	IIH3	NZ_HG315691.1	498870	522052	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_HG315691.1/498870-522052	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000455345.1/NZ_HG315691/1/498870/522052
Streptomyces	cinereoruber	ATCC 19740	NZ_CP023693.1	1197785	1220703	lap	False	daptomycin	3	BGC0000336	https://antismash-db.secondarymetabolites.org/go/NZ_CP023693.1/1197785-1220703	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009299385.1/NZ_CP023693/1/1197785/1220703
Bacillus	Unclassified	None	NZ_LR733801.1	9558	47534	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR733801.1/9558-47534	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506085.1/NZ_LR733801/1/9558/47534
Klebsiella	pneumoniae	19003	NZ_CP026161.1	73204	145063	lap - t1nrps - t1pks hybrid	False	yersiniabactin	16	BGC0001055	https://antismash-db.secondarymetabolites.org/go/NZ_CP026161.1/73204-145063	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004120035.1/NZ_CP026161/1/73204/145063
Streptococcus	canis	HL_77_2	NZ_LR134293.1	1901652	1925034	bacteriocin - lap hybrid	False	streptolysin S	100	BGC0000566	https://antismash-db.secondarymetabolites.org/go/NZ_LR134293.1/1901652-1925034	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900636575.1/NZ_LR134293/1/1901652/1925034
Nonomuraea	pusilla	DSM 43357	NZ_FOBF01000019.1	6962	79433	lap - t2pks - thiopeptide hybrid	False	xantholipin	14	BGC0000279	https://antismash-db.secondarymetabolites.org/go/NZ_FOBF01000019.1/6962-79433	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109355.1/NZ_FOBF01000019/1/6962/79433
Nonomuraea	pusilla	DSM 43357	NZ_FOBF01000008.1	82525	122376	lap - thiopeptide hybrid	False	GE2270A	94	BGC0000604	https://antismash-db.secondarymetabolites.org/go/NZ_FOBF01000008.1/82525-122376	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109355.1/NZ_FOBF01000008/1/82525/122376
Bacillus	thuringiensis	IBL 200	NZ_CM000758.1	1071841	1095348	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM000758.1/1071841-1095348	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000161715.1/NZ_CM000758/1/1071841/1095348
Bacillus	cereus	FORC087	NZ_MQVP01000010.1	70592	94099	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MQVP01000010.1/70592-94099	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002003645.1/NZ_MQVP01000010/1/70592/94099
Bacillus	thuringiensis	T70001	NZ_MOOW01000093.1	76877	100385	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MOOW01000093.1/76877-100385	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002148135.1/NZ_MOOW01000093/1/76877/100385
Streptomyces	platensis	ATCC 23948	NZ_CP023691.1	458862	502381	lap - t1nrps - thiopeptide hybrid	False	muraymycin C1	23	BGC0001020	https://antismash-db.secondarymetabolites.org/go/NZ_CP023691.1/458862-502381	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704855.1/NZ_CP023691/1/458862/502381
Haemophilus	influenzae	NCTC11873	NZ_CP031685.1	1229607	1259460	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP031685.1/1229607-1259460	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003425465.1/NZ_CP031685/1/1229607/1259460
Bacillus	cereus	VD115	NZ_JH792165.1	3646056	3669564	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH792165.1/3646056-3669564	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000290835.1/NZ_JH792165/1/3646056/3669564
Bacillus	cereus	VD115	NZ_JH792172.1	71363	87451	lap	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH792172.1/71363-87451	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000290835.1/NZ_JH792172/1/71363/87451
Streptomyces	davaonensis	JCM 4913	NC_020504.1	2613656	2670880	bacteriocin - lap - oligosaccharide hybrid	False	landomycin A	9	BGC0000239	https://antismash-db.secondarymetabolites.org/go/NC_020504.1/2613656-2670880	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349325.1/NC_020504/1/2613656/2670880
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000020.1	50094	78015	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000020.1/50094-78015	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000020/1/50094/78015
Bacillus	cereus	FORC087	NZ_MQTC01000004.1	71827	95335	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MQTC01000004.1/71827-95335	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002021355.1/NZ_MQTC01000004/1/71827/95335
Bacillus	cereus	FORC087	NZ_CP023179.1	1315820	1339327	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023179.1/1315820-1339327	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002290105.1/NZ_CP023179/1/1315820/1339327
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000004.1	229340	301820	lap - pks-like - t2pks - thiopeptide hybrid	False	LL-D49194α1 (LLD)	30	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000004.1/229340-301820	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000004/1/229340/301820
Bacillus	cereus	FORC087	NZ_NVCH01000026.1	259408	282915	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NVCH01000026.1/259408-282915	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002568015.1/NZ_NVCH01000026/1/259408/282915
Thermosulfurimonas	marina	SU872	NZ_CP042909.1	1398415	1435774	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP042909.1/1398415-1435774	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012317585.1/NZ_CP042909/1/1398415/1435774
Streptococcus	pyogenes	NS53	NZ_CAAJFI010000001.1	91766	115150	bacteriocin - lap hybrid	False	streptolysin S	100	BGC0000566	https://antismash-db.secondarymetabolites.org/go/NZ_CAAJFI010000001.1/91766-115150	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900995905.1/NZ_CAAJFI010000001/1/91766/115150
Pasteurella	multocida	CIRMBP-0758	NZ_MTEB01000002.1	17152	54255	lap	False	nematophin	12	BGC0001692	https://antismash-db.secondarymetabolites.org/go/NZ_MTEB01000002.1/17152-54255	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002023825.1/NZ_MTEB01000002/1/17152/54255
Streptococcus	canis	HL_77_2	NZ_BLIS01000012.1	136447	159829	bacteriocin - lap hybrid	False	streptolysin S	100	BGC0000566	https://antismash-db.secondarymetabolites.org/go/NZ_BLIS01000012.1/136447-159829	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009811695.1/NZ_BLIS01000012/1/136447/159829
Desulfovibrio	termitidis	HI1	NZ_KI632512.1	4134370	4162326	lap	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI632512.1/4134370-4162326	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000504305.1/NZ_KI632512/1/4134370/4162326
Clavibacter	michiganensis	AY1B2	NZ_PSTR01000003.1	129582	151872	lap	False	clavulanic acid	8	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_PSTR01000003.1/129582-151872	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002931175.1/NZ_PSTR01000003/1/129582/151872
Bacillus	anthracis	MCCC 1A01412	NZ_CP031643.1	1213352	1236860	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP031643.1/1213352-1236860	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003410355.1/NZ_CP031643/1/1213352/1236860
Bacillus	cereus	FORC087	NZ_VDSM01000003.1	437092	460599	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VDSM01000003.1/437092-460599	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007668125.1/NZ_VDSM01000003/1/437092/460599
Clostridium	botulinum	Okra	NC_010516.1	592224	615641	bacteriocin - lap hybrid	False	clostridiolysin S	88	BGC0000564	https://antismash-db.secondarymetabolites.org/go/NC_010516.1/592224-615641	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000019305.1/NC_010516/1/592224/615641
Streptomyces	fradiae	ATCC 10745	NZ_CP023696.1	5505131	5570416	lap - nrps-like - thiopeptide hybrid	False	salinomycin	6	BGC0000144	https://antismash-db.secondarymetabolites.org/go/NZ_CP023696.1/5505131-5570416	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704425.1/NZ_CP023696/1/5505131/5570416
Bacillus	cereus	FORC087	NZ_CP053656.1	1120389	1143897	bacteriocin - lap hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP053656.1/1120389-1143897	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013177495.1/NZ_CP053656/1/1120389/1143897
Streptomyces	aureoverticillatus	HN6	NZ_CP048641.1	5515117	5549305	butyrolactone - lap hybrid	False	neocarzinostatin	8	BGC0000112	https://antismash-db.secondarymetabolites.org/go/NZ_CP048641.1/5515117-5549305	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010669165.1/NZ_CP048641/1/5515117/5549305
Streptomyces	aureoverticillatus	HN6	NZ_CP048641.1	9499917	9617533	lap - other - t1nrps - t1pks hybrid	True	curacozole	81	BGC0002013	https://antismash-db.secondarymetabolites.org/go/NZ_CP048641.1/9499917-9617533	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010669165.1/NZ_CP048641/1/9499917/9617533
Streptococcus	pyogenes	NS53	NZ_CAAHKP010000001.1	91383	114767	bacteriocin - lap hybrid	False	streptolysin S	100	BGC0000566	https://antismash-db.secondarymetabolites.org/go/NZ_CAAHKP010000001.1/91383-114767	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900983685.1/NZ_CAAHKP010000001/1/91383/114767
