#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Acinetobacter	baumannii	LEV1449/17Ec	NZ_CP038262.1	1302474	1346473	nrps-like	False	N-tetradecanoyl tyrosine	6	BGC0001687	https://antismash-db.secondarymetabolites.org/go/NZ_CP038262.1/1302474-1346473	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004564095.1/NZ_CP038262/1/1302474/1346473
Bacillus	thuringiensis	AFS056597	NZ_NUGD01000009.1	75948	119530	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NUGD01000009.1/75948-119530	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002574365.1/NZ_NUGD01000009/1/75948/119530
Phaeobacter	piscinae	S26	NZ_JSWK01000009.1	8335	60531	nrps-like - t1pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JSWK01000009.1/8335-60531	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000826835.1/NZ_JSWK01000009/1/8335/60531
Pseudomonas	soli	57B-090714	NZ_QJRQ01000013.1	115353	136960	nrps-like	True	anabaenopeptin NZ857 / nostamide A	100	BGC0001479	https://antismash-db.secondarymetabolites.org/go/NZ_QJRQ01000013.1/115353-136960	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003205475.1/NZ_QJRQ01000013/1/115353/136960
Pseudomonas	soli	57B-090714	NZ_QJRQ01000017.1	0	24578	nrps-like	True	fragin	37	BGC0001599	https://antismash-db.secondarymetabolites.org/go/NZ_QJRQ01000017.1/0-24578	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003205475.1/NZ_QJRQ01000017/1/0/24578
Bacillus	cereus	FORC087	NZ_LABH01000035.1	0	38514	nrps-like	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LABH01000035.1/0-38514	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001044655.1/NZ_LABH01000035/1/0/38514
Fusobacterium	nucleatum	ChDC F306	NZ_CP013121.1	667513	708841	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013121.1/667513-708841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001433955.1/NZ_CP013121/1/667513/708841
Leisingera	Unclassified	ANG-M1	NZ_JWLC01000011.1	38003	90033	nrps-like - t1pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JWLC01000011.1/38003-90033	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000813745.1/NZ_JWLC01000011/1/38003/90033
Corynebacterium	Unclassified	HMSC05D03	NZ_KV788174.1	18276	62263	nrps-like	False	curacomycin	15	BGC0001561	https://antismash-db.secondarymetabolites.org/go/NZ_KV788174.1/18276-62263	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001807205.1/NZ_KV788174/1/18276/62263
Fusobacterium	nucleatum	ChDC F306	NZ_CP013121.1	965191	1007666	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013121.1/965191-1007666	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001433955.1/NZ_CP013121/1/965191/1007666
Leisingera	Unclassified	ANG-M1	NZ_JWLC01000021.1	96108	139978	nrps-like	False	vicibactin	33	BGC0000457	https://antismash-db.secondarymetabolites.org/go/NZ_JWLC01000021.1/96108-139978	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000813745.1/NZ_JWLC01000021/1/96108/139978
Pseudomonas	aeruginosa	YL84	NZ_CP007147.1	3009676	3049654	betalactone - nrps-like hybrid	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP007147.1/3009676-3049654	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000524595.1/NZ_CP007147/1/3009676/3049654
Pseudoalteromonas	rubra	T7	NZ_RHHY01000002.1	263827	307394	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RHHY01000002.1/263827-307394	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003947165.1/NZ_RHHY01000002/1/263827/307394
Pseudoalteromonas	rubra	T7	NZ_RHHY01000023.1	42917	65341	nrps-like	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RHHY01000023.1/42917-65341	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003947165.1/NZ_RHHY01000023/1/42917/65341
Pseudomonas	aeruginosa	YL84	NZ_CP007147.1	6272991	6315967	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP007147.1/6272991-6315967	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000524595.1/NZ_CP007147/1/6272991/6315967
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQG01000014.1	31567	74543	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTQG01000014.1/31567-74543	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791785.1/NZ_JTQG01000014/1/31567/74543
Brevibacillus	laterosporus	ZQ2	NZ_CP025545.1	1886014	1928896	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025545.1/1886014-1928896	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002865525.1/NZ_CP025545/1/1886014/1928896
Bacillus	cereus	FORC087	NZ_NTYC01000007.1	91253	134835	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NTYC01000007.1/91253-134835	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002558475.1/NZ_NTYC01000007/1/91253/134835
Burkholderia	gladioli	BCC1732	NZ_CADEQR010000008.1	318487	340830	nrps-like	True	icosalide A / icosalide B	100	BGC0001833	https://antismash-db.secondarymetabolites.org/go/NZ_CADEQR010000008.1/318487-340830	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902829585.1/NZ_CADEQR010000008/1/318487/340830
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQG01000008.1	186334	228191	betalactone - nrps-like hybrid	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_JTQG01000008.1/186334-228191	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791785.1/NZ_JTQG01000008/1/186334/228191
Methylobacterium	Unclassified	YIM 132548	NZ_VZZJ01000038.1	0	35458	nrps-like	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VZZJ01000038.1/0-35458	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008806345.1/NZ_VZZJ01000038/1/0/35458
Bacillus	cereus	FORC087	NZ_LJJZ01000023.1	74717	118299	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LJJZ01000023.1/74717-118299	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001619285.1/NZ_LJJZ01000023/1/74717/118299
Salmonella	enterica	None	NZ_CAIZBS010000033.1	30674	53910	nrps-like	True	qinichelins	16	BGC0001752	https://antismash-db.secondarymetabolites.org/go/NZ_CAIZBS010000033.1/30674-53910	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_903931345.1/NZ_CAIZBS010000033/1/30674/53910
Chromobacterium	Unclassified	ATCC 53434	NZ_CP025429.1	3601745	3674647	nrps-like - pks-like - transat-pks hybrid	False	ripostatin A / ripostatin B / ripostatin C	66	BGC0001761	https://antismash-db.secondarymetabolites.org/go/NZ_CP025429.1/3601745-3674647	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002848345.1/NZ_CP025429/1/3601745/3674647
Fusobacterium	russii	593A	NZ_KB906921.1	4728	40688	nrps-like	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB906921.1/4728-40688	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000381725.1/NZ_KB906921/1/4728/40688
Aeromicrobium	Unclassified	None	NZ_LR733303.1	0	39741	nrps-like	True	marinacarboline A / marinacarboline B / marinacarboline C / marinacarboline D	30	BGC0001137	https://antismash-db.secondarymetabolites.org/go/NZ_LR733303.1/0-39741	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506105.1/NZ_LR733303/1/0/39741
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQH01000012.1	153794	195651	betalactone - nrps-like hybrid	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_JTQH01000012.1/153794-195651	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791765.1/NZ_JTQH01000012/1/153794/195651
Ramlibacter	tataouinensis	5-10	NZ_CP010951.1	1112424	1153510	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP010951.1/1112424-1153510	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001580455.1/NZ_CP010951/1/1112424/1153510
Ramlibacter	tataouinensis	5-10	NZ_CP010951.1	3504244	3555119	nrps-like - t1pks hybrid	False	cystothiazole A	11	BGC0000982	https://antismash-db.secondarymetabolites.org/go/NZ_CP010951.1/3504244-3555119	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001580455.1/NZ_CP010951/1/3504244/3555119
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQH01000015.1	46933	89909	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTQH01000015.1/46933-89909	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791765.1/NZ_JTQH01000015/1/46933/89909
Paenibacillus	polymyxa	YC0573	NZ_CP017968.3	2151977	2195215	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017968.3/2151977-2195215	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001874425.3/NZ_CP017968/3/2151977/2195215
Bacillus	cereus	FORC087	NZ_NVKL01000042.1	74440	118022	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NVKL01000042.1/74440-118022	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002550115.1/NZ_NVKL01000042/1/74440/118022
Streptobacillus	moniliformis	DSM 12112	NC_013515.1	1576150	1621059	nrps-like	False	anacyclamide A10	14	BGC0000472	https://antismash-db.secondarymetabolites.org/go/NC_013515.1/1576150-1621059	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000024565.1/NC_013515/1/1576150/1621059
Nonomuraea	pusilla	DSM 43357	NZ_FOBF01000019.1	164043	192206	nrps-like	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOBF01000019.1/164043-192206	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109355.1/NZ_FOBF01000019/1/164043/192206
Burkholderia	pseudomallei	MSHR346	NZ_ACOJ01000001.1	2688554	2727766	nrps-like	False	echoside A / echoside B / echoside C / echoside D / echoside E	11	BGC0000340	https://antismash-db.secondarymetabolites.org/go/NZ_ACOJ01000001.1/2688554-2727766	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000182585.2/NZ_ACOJ01000001/1/2688554/2727766
Mycobacterium	cookii	JCM 12404	NZ_AP022569.1	325081	367658	nrps-like	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP022569.1/325081-367658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010727945.1/NZ_AP022569/1/325081/367658
Mycobacterium	cookii	JCM 12404	NZ_AP022569.1	685490	728884	nrps-like	False	stenothricin	31	BGC0000431	https://antismash-db.secondarymetabolites.org/go/NZ_AP022569.1/685490-728884	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010727945.1/NZ_AP022569/1/685490/728884
