#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	Unclassified	NA02950	NZ_CP054916.1	2108920	2180636	t2pks	False	spore pigment	75	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_CP054916.1/2108920-2180636	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364155.1/NZ_CP054916/1/2108920/2180636
Streptomyces	Unclassified	NA02950	NZ_CP054916.1	3695941	3768505	t2pks	False	mensacaricin	80	BGC0001177	https://antismash-db.secondarymetabolites.org/go/NZ_CP054916.1/3695941-3768505	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364155.1/NZ_CP054916/1/3695941/3768505
Lentzea	guizhouensis	DHS C013	NZ_CP016793.1	475346	559219	pks-like - t2pks hybrid	False	LL-D49194α1 (LLD)	39	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_CP016793.1/475346-559219	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001701025.1/NZ_CP016793/1/475346/559219
Lentzea	guizhouensis	DHS C013	NZ_CP016793.1	1406999	1478367	t2pks	False	griseorhodin A	15	BGC0000230	https://antismash-db.secondarymetabolites.org/go/NZ_CP016793.1/1406999-1478367	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001701025.1/NZ_CP016793/1/1406999/1478367
Lentzea	guizhouensis	DHS C013	NZ_CP016793.1	6154860	6255895	arylpolyene - nucleoside - t2pks hybrid	False	atratumycin	26	BGC0001975	https://antismash-db.secondarymetabolites.org/go/NZ_CP016793.1/6154860-6255895	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001701025.1/NZ_CP016793/1/6154860/6255895
Actinomadura	Unclassified	NBRC 110471	NZ_BDDE01000009.1	191628	246444	pks-like - t2pks hybrid	True	cosmomycin B	21	BGC0000214	https://antismash-db.secondarymetabolites.org/go/NZ_BDDE01000009.1/191628-246444	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008327685.1/NZ_BDDE01000009/1/191628/246444
Actinomadura	Unclassified	NBRC 110471	NZ_BDDE01000010.1	122253	194868	t2pks	False	WS79089A / hexaricin B / hexaricin C	12	BGC0001376	https://antismash-db.secondarymetabolites.org/go/NZ_BDDE01000010.1/122253-194868	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008327685.1/NZ_BDDE01000010/1/122253/194868
Streptomyces	tendae	VITAKN	NZ_JAAIFS010000010.1	128216	223047	t1nrps - t2pks hybrid	True	auroramycin	25	BGC0001522	https://antismash-db.secondarymetabolites.org/go/NZ_JAAIFS010000010.1/128216-223047	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010820575.1/NZ_JAAIFS010000010/1/128216/223047
Streptomyces	tendae	VITAKN	NZ_JAAIFS010000003.1	95923	168532	t2pks	False	spore pigment	66	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_JAAIFS010000003.1/95923-168532	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010820575.1/NZ_JAAIFS010000003/1/95923/168532
Streptomyces	tendae	VITAKN	NZ_JAAIFS010000005.1	590796	678131	betalactone - other - pks-like - t1pks - t2pks hybrid	False	LL-D49194α1 (LLD)	64	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_JAAIFS010000005.1/590796-678131	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010820575.1/NZ_JAAIFS010000005/1/590796/678131
Thermomonospora	curvata	DSM 43183	NC_013510.1	3193916	3269474	pks-like - t1pks - t2pks hybrid	False	hedamycin	75	BGC0000233	https://antismash-db.secondarymetabolites.org/go/NC_013510.1/3193916-3269474	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000024385.1/NC_013510/1/3193916/3269474
Geodermatophilus	Unclassified	DSM 44511	NZ_QKMH01000019.1	59933	126752	t2pks	True	formicamycins A-M	18	BGC0001590	https://antismash-db.secondarymetabolites.org/go/NZ_QKMH01000019.1/59933-126752	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003208395.1/NZ_QKMH01000019/1/59933/126752
Thermobifida	fusca	YX	NC_007333.1	1386207	1458675	pks-like - t2pks hybrid	False	prejadomycin / rabelomycin / gaudimycin C / gaudimycin D / UWM6 / gaudimycin A	22	BGC0000262	https://antismash-db.secondarymetabolites.org/go/NC_007333.1/1386207-1458675	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000012405.1/NC_007333/1/1386207/1458675
Sciscionella	marina	DSM 45152	NZ_KB905387.1	0	72340	pks-like - t1pks - t2pks hybrid	True	chromomycin A3	33	BGC0000210	https://antismash-db.secondarymetabolites.org/go/NZ_KB905387.1/0-72340	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379465.1/NZ_KB905387/1/0/72340
Streptomyces	Unclassified	S1A1-7	NZ_CP041604.2	6170047	6241074	butyrolactone - t2pks hybrid	False	prejadomycin / rabelomycin / gaudimycin C / gaudimycin D / UWM6 / gaudimycin A	33	BGC0000262	https://antismash-db.secondarymetabolites.org/go/NZ_CP041604.2/6170047-6241074	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113565.2/NZ_CP041604/2/6170047/6241074
Streptomyces	Unclassified	S1A1-7	NZ_CP041604.2	9862731	9983627	indole - nrps-like - other - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_CP041604.2/9862731-9983627	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113565.2/NZ_CP041604/2/9862731/9983627
Salinispora	pacifica	CNT609	NZ_KB904922.1	120084	192600	t2pks	False	pradimicin-A	25	BGC0000256	https://antismash-db.secondarymetabolites.org/go/NZ_KB904922.1/120084-192600	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375265.1/NZ_KB904922/1/120084/192600
Salinispora	pacifica	CNT609	NZ_KB904933.1	0	55147	t2pks	True	lomaiviticin A / lomaiviticin C / lomaiviticin D / lomaiviticin E	37	BGC0000241	https://antismash-db.secondarymetabolites.org/go/NZ_KB904933.1/0-55147	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375265.1/NZ_KB904933/1/0/55147
Micromonospora	Unclassified	WMMA2032	NZ_CP024052.1	270365	339420	lap - t2pks - thiopeptide hybrid	False	actinorhodin	68	BGC0000194	https://antismash-db.secondarymetabolites.org/go/NZ_CP024052.1/270365-339420	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002688545.1/NZ_CP024052/1/270365/339420
Micromonospora	Unclassified	WMMA2032	NZ_CP024052.1	495514	568030	t2pks	False	paramagnetoquinone 1 / paramagnetoquinone 2	25	BGC0001730	https://antismash-db.secondarymetabolites.org/go/NZ_CP024052.1/495514-568030	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002688545.1/NZ_CP024052/1/495514/568030
Streptomyces	lavendulae	CCM 3239	NZ_CP024985.1	7470273	7542795	t2pks	False	spore pigment	66	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_CP024985.1/7470273-7542795	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803845.1/NZ_CP024985/1/7470273/7542795
Streptomyces	lavendulae	CCM 3239	NZ_CP024986.1	37346	241081	butyrolactone - nrps-like - other - t1nrps - t1pks - t2pks hybrid	True	auricin	100	BGC0000201	https://antismash-db.secondarymetabolites.org/go/NZ_CP024986.1/37346-241081	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803845.1/NZ_CP024986/1/37346/241081
Streptomyces	scabiei	NCPPB 4066	NZ_KL997466.1	1463	73979	t2pks	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_KL997466.1/1463-73979	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000738715.1/NZ_KL997466/1/1463/73979
Streptomyces	Unclassified	GY16	NZ_CP045096.1	5368399	5440942	t2pks	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_CP045096.1/5368399-5440942	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009184865.1/NZ_CP045096/1/5368399/5440942
Kibdelosporangium	aridum	DSM 43828	NZ_FWXV01000012.1	83211	155712	t2pks	False	nenestatin	63	BGC0001693	https://antismash-db.secondarymetabolites.org/go/NZ_FWXV01000012.1/83211-155712	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900176515.1/NZ_FWXV01000012/1/83211/155712
Streptomyces	griseoluteus	JCM 4765	NZ_SRRU01000005.1	382153	454659	t2pks	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_SRRU01000005.1/382153-454659	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004784465.1/NZ_SRRU01000005/1/382153/454659
Streptomyces	griseoluteus	JCM 4765	NZ_SRRU01000006.1	171884	245375	oligosaccharide - t2pks hybrid	False	landomycin A	100	BGC0000239	https://antismash-db.secondarymetabolites.org/go/NZ_SRRU01000006.1/171884-245375	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004784465.1/NZ_SRRU01000006/1/171884/245375
Streptomyces	chartreusis	ATCC 14922	NZ_CP023689.1	827598	898246	t2pks	False	kosinostatin	21	BGC0001073	https://antismash-db.secondarymetabolites.org/go/NZ_CP023689.1/827598-898246	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704715.1/NZ_CP023689/1/827598/898246
Streptomyces	chartreusis	ATCC 14922	NZ_CP023689.1	3239409	3310073	t2pks	False	spore pigment	75	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_CP023689.1/3239409-3310073	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704715.1/NZ_CP023689/1/3239409/3310073
Streptomyces	cyaneus	CGMCC 4.1671	NZ_RQJW01000009.1	330333	402852	t2pks	False	spore pigment	75	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_RQJW01000009.1/330333-402852	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004028635.1/NZ_RQJW01000009/1/330333/402852
Streptomyces	chartreusis	ATCC 14922	NZ_CP023689.1	6308069	6380564	butyrolactone - melanin - t2pks hybrid	False	mayamycin	77	BGC0001661	https://antismash-db.secondarymetabolites.org/go/NZ_CP023689.1/6308069-6380564	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704715.1/NZ_CP023689/1/6308069/6380564
Streptomyces	cyaneus	CGMCC 4.1671	NZ_RQJW01000026.1	0	53007	t2pks	True	actinorhodin	100	BGC0000194	https://antismash-db.secondarymetabolites.org/go/NZ_RQJW01000026.1/0-53007	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004028635.1/NZ_RQJW01000026/1/0/53007
Streptomyces	argenteolus	3259	NZ_VIWQ01000005.1	324527	397043	t2pks - terpene hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_VIWQ01000005.1/324527-397043	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007829855.1/NZ_VIWQ01000005/1/324527/397043
