#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Pantoea	agglomerans	T5	NZ_WSSY01000006.1	1386061	1412318	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_WSSY01000006.1/1386061-1412318	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010667865.1/NZ_WSSY01000006/1/1386061/1412318
Klebsiella	pneumoniae	19003	NZ_FWMM01000002.1	487346	513616	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_FWMM01000002.1/487346-513616	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900173585.1/NZ_FWMM01000002/1/487346/513616
Halorhabdus	Unclassified	FL145	NZ_JACDNP010000005.1	118303	152547	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACDNP010000005.1/118303-152547	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013839425.1/NZ_JACDNP010000005/1/118303/152547
Pseudomonas	aeruginosa	NCTC11445	NZ_LR134308.1	2665837	2698841	thiopeptide	False	oxalomycin B	6	BGC0001106	https://antismash-db.secondarymetabolites.org/go/NZ_LR134308.1/2665837-2698841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900636735.1/NZ_LR134308/1/2665837/2698841
Escherichia	coli	TA007	NZ_GL872107.1	873049	900680	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_GL872107.1/873049-900680	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000190975.1/NZ_GL872107/1/873049/900680
Klebsiella	pneumoniae	19003	NZ_KQ089230.1	1050629	1076899	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_KQ089230.1/1050629-1076899	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001033445.1/NZ_KQ089230/1/1050629/1076899
Enterobacter	cloacae	WP5-S18-CRE-02	NZ_AP022126.1	1775043	1801348	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_AP022126.1/1775043-1801348	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014169295.1/NZ_AP022126/1/1775043/1801348
Brevibacterium	Unclassified	HMSC063G07	NZ_KV802333.1	110765	146891	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KV802333.1/110765-146891	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001810665.1/NZ_KV802333/1/110765/146891
Escherichia	coli	R424	NZ_ADMR01000014.1	56110	82403	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_ADMR01000014.1/56110-82403	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002110005.1/NZ_ADMR01000014/1/56110/82403
Streptococcus	gordonii	FDAARGOS_257	NZ_CP020450.2	366974	390309	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP020450.2/366974-390309	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002073435.2/NZ_CP020450/2/366974/390309
Proteus	mirabilis	N18-00201	NZ_CP048404.1	1324230	1350698	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP048404.1/1324230-1350698	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010442675.1/NZ_CP048404/1/1324230/1350698
Klebsiella	pneumoniae	ATCC 43816 KPPR1	NZ_CP009208.1	1546534	1572804	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP009208.1/1546534-1572804	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000742755.1/NZ_CP009208/1/1546534/1572804
Escherichia	coli	ECCWS199	NZ_CP032237.1	3059250	3085543	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP032237.1/3059250-3085543	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003571765.1/NZ_CP032237/1/3059250/3085543
Streptococcus	pneumoniae	SMRU106	NZ_FZCI01000023.1	0	19448	lap - thiopeptide hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FZCI01000023.1/0-19448	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900194695.1/NZ_FZCI01000023/1/0/19448
Klebsiella	pneumoniae	19003	NZ_CP025541.3	1914080	1940350	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP025541.3/1914080-1940350	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002850275.3/NZ_CP025541/3/1914080/1940350
Escherichia	coli	ECCWS199	NZ_RDDR01000006.1	60452	86745	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_RDDR01000006.1/60452-86745	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003686925.1/NZ_RDDR01000006/1/60452/86745
Erwinia	endophytica	A41C3	NZ_RQVV01000011.1	210236	236598	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_RQVV01000011.1/210236-236598	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009295515.1/NZ_RQVV01000011/1/210236/236598
Klebsiella	pneumoniae	19003	NZ_RXMD01000015.1	187135	213405	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_RXMD01000015.1/187135-213405	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005508835.1/NZ_RXMD01000015/1/187135/213405
Escherichia	coli	ECCWS199	NZ_CP025840.1	5032678	5058971	thiopeptide	False	colicin V	1	BGC0001555	https://antismash-db.secondarymetabolites.org/go/NZ_CP025840.1/5032678-5058971	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003956245.1/NZ_CP025840/1/5032678/5058971
Rhizobium	leguminosarum	CC278f	NZ_KI912100.1	4680	33128	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI912100.1/4680-33128	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000517045.1/NZ_KI912100/1/4680/33128
Streptococcus	pneumoniae	SMRU106	NZ_MTGB01000009.1	19493	43894	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MTGB01000009.1/19493-43894	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001999365.1/NZ_MTGB01000009/1/19493/43894
Bacillus	licheniformis	B4089	NZ_LKPM01000012.1	99642	140933	bacteriocin - thiopeptide hybrid	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_LKPM01000012.1/99642-140933	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001925025.1/NZ_LKPM01000012/1/99642/140933
Escherichia	coli	ECCWS199	NZ_LR134228.1	3134641	3160934	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_LR134228.1/3134641-3160934	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900636125.1/NZ_LR134228/1/3134641/3160934
Serratia	marcescens	2880STDY5682988	NZ_FCMR01000001.1	1967315	1993759	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_FCMR01000001.1/1967315-1993759	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001539065.1/NZ_FCMR01000001/1/1967315/1993759
Sorangium	cellulosum	So ce 56	NC_010162.1	12614303	12646816	lap - tfua-related - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010162.1/12614303-12646816	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067165.1/NC_010162/1/12614303/12646816
Serratia	Unclassified	MYb239	NZ_CP023268.1	1639746	1666147	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023268.1/1639746-1666147	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002966855.1/NZ_CP023268/1/1639746/1666147
Pseudescherichia	vulneris	4928STDY7071515	NZ_LR607338.1	1508782	1535066	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_LR607338.1/1508782-1535066	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902164725.1/NZ_LR607338/1/1508782/1535066
Serratia	marcescens	2880STDY5682988	NZ_NGUE01000001.1	42828	69270	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_NGUE01000001.1/42828-69270	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002153355.1/NZ_NGUE01000001/1/42828/69270
Pectobacterium	carotovorum	CFBP8734	NZ_JACDSA010000015.1	199681	226095	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_JACDSA010000015.1/199681-226095	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013449415.1/NZ_JACDSA010000015/1/199681/226095
Klebsiella	oxytoca	2880STDY5682786	NZ_FLAI01000001.1	52005	78288	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_FLAI01000001.1/52005-78288	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900084045.1/NZ_FLAI01000001/1/52005/78288
Klebsiella	pneumoniae	19003	NZ_UFCZ01000001.1	1602672	1628942	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_UFCZ01000001.1/1602672-1628942	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900493475.1/NZ_UFCZ01000001/1/1602672/1628942
Bacillus	Unclassified	TYF-LIM-B05	NZ_QXII01000001.1	1134445	1175646	bacteriocin - thiopeptide hybrid	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_QXII01000001.1/1134445-1175646	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003717485.1/NZ_QXII01000001/1/1134445/1175646
Pseudomonas	Unclassified	NFACC42-2	NZ_FOZO01000001.1	516334	546602	thiopeptide	False	thanamycin	27	BGC0000443	https://antismash-db.secondarymetabolites.org/go/NZ_FOZO01000001.1/516334-546602	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116055.1/NZ_FOZO01000001/1/516334/546602
Escherichia	coli	ECCWS199	NZ_CP011018.1	1539506	1565799	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP011018.1/1539506-1565799	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000971615.1/NZ_CP011018/1/1539506/1565799
Escherichia	coli	2012C-4431	NZ_CP024289.1	2065843	2092136	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP024289.1/2065843-2092136	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002741595.1/NZ_CP024289/1/2065843/2092136
Pseudomonas	aeruginosa	NCTC11445	NZ_RWNF01000010.1	12453	45457	thiopeptide	False	oxalomycin B	6	BGC0001106	https://antismash-db.secondarymetabolites.org/go/NZ_RWNF01000010.1/12453-45457	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004371275.1/NZ_RWNF01000010/1/12453/45457
Bacillus	cereus	FORC087	NZ_NUVN01000027.1	10216	37480	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NUVN01000027.1/10216-37480	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002565245.1/NZ_NUVN01000027/1/10216/37480
Bacillus	cereus	FORC087	NZ_NUVN01000027.1	112807	161996	lap - nrps-like - thiopeptide hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NUVN01000027.1/112807-161996	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002565245.1/NZ_NUVN01000027/1/112807/161996
Citrobacter	freundii	RHBSTW-00302	NZ_CP056839.1	1730731	1757022	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP056839.1/1730731-1757022	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013791615.1/NZ_CP056839/1/1730731/1757022
Enterobacter	Unclassified	NFIX59	NZ_FOQN01000001.1	1103300	1129603	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_FOQN01000001.1/1103300-1129603	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900113755.1/NZ_FOQN01000001/1/1103300/1129603
Citrobacter	amalonaticus	MGH151	NZ_NGRA01000001.1	845557	872118	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_NGRA01000001.1/845557-872118	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002151695.1/NZ_NGRA01000001/1/845557/872118
Escherichia	coli	ECCWS199	NZ_BIAE01000028.1	18141	44434	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_BIAE01000028.1/18141-44434	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005398145.1/NZ_BIAE01000028/1/18141/44434
Escherichia	coli	ECCWS199	NZ_CP010160.1	4082894	4109187	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP010160.1/4082894-4109187	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001900775.1/NZ_CP010160/1/4082894/4109187
Pseudomonas	Unclassified	02C 26	NZ_CP025262.1	3641806	3674837	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025262.1/3641806-3674837	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002843585.1/NZ_CP025262/1/3641806/3674837
Citrobacter	braakii	FDAARGOS_638	NZ_JABRWN010000002.1	3156690	3183106	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_JABRWN010000002.1/3156690-3183106	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013267145.1/NZ_JABRWN010000002/1/3156690/3183106
Escherichia	coli	KTE19	NZ_KE136672.1	210696	236988	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_KE136672.1/210696-236988	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000407825.1/NZ_KE136672/1/210696/236988
Colwellia	Unclassified	MT41	NZ_CP013145.1	2570858	2607615	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013145.1/2570858-2607615	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001444365.1/NZ_CP013145/1/2570858/2607615
Klebsiella	pneumoniae	19003	NZ_KQ089667.1	1235973	1262243	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_KQ089667.1/1235973-1262243	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001034155.1/NZ_KQ089667/1/1235973/1262243
Klebsiella	grimontii	None	NZ_CABGGT010000001.1	688167	714450	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CABGGT010000001.1/688167-714450	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902158635.1/NZ_CABGGT010000001/1/688167/714450
Pseudomonas	aeruginosa	YL84	NZ_CP007147.1	3760121	3793125	thiopeptide	False	oxalomycin B	6	BGC0001106	https://antismash-db.secondarymetabolites.org/go/NZ_CP007147.1/3760121-3793125	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000524595.1/NZ_CP007147/1/3760121/3793125
Bacillus	atrophaeus	B4144_201601	NZ_LQYR01000005.1	157828	187931	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LQYR01000005.1/157828-187931	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001587405.1/NZ_LQYR01000005/1/157828/187931
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQG01000029.1	52294	85298	thiopeptide	False	oxalomycin B	6	BGC0001106	https://antismash-db.secondarymetabolites.org/go/NZ_JTQG01000029.1/52294-85298	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791785.1/NZ_JTQG01000029/1/52294/85298
Salmonella	enterica	None	NZ_CAIZBS010000037.1	3023	30804	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CAIZBS010000037.1/3023-30804	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_903931345.1/NZ_CAIZBS010000037/1/3023/30804
Pectobacterium	versatile	SCC1	NZ_CP021894.1	2153980	2180394	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP021894.1/2153980-2180394	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003571485.1/NZ_CP021894/1/2153980/2180394
Klebsiella	pneumoniae	19003	NZ_KQ089711.1	851283	877553	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_KQ089711.1/851283-877553	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001034285.1/NZ_KQ089711/1/851283/877553
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQH01000031.1	51224	84228	thiopeptide	False	oxalomycin B	6	BGC0001106	https://antismash-db.secondarymetabolites.org/go/NZ_JTQH01000031.1/51224-84228	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791765.1/NZ_JTQH01000031/1/51224/84228
Arcobacter	cryaerophilus	L406	NZ_LRUV01000059.1	0	23450	thiopeptide	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LRUV01000059.1/0-23450	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001572875.1/NZ_LRUV01000059/1/0/23450
Escherichia	coli	ECCWS199	NZ_CP021535.1	3630505	3656798	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP021535.1/3630505-3656798	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002180095.1/NZ_CP021535/1/3630505/3656798
Bacillus	Unclassified	None	NZ_LR733801.1	9558	47534	lap - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR733801.1/9558-47534	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506085.1/NZ_LR733801/1/9558/47534
Klebsiella	pneumoniae	19003	NZ_CP026160.1	3345274	3371544	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP026160.1/3345274-3371544	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004120035.1/NZ_CP026160/1/3345274/3371544
Escherichia	coli	ECCWS199	NZ_CP033250.1	3007079	3033372	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP033250.1/3007079-3033372	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003703795.1/NZ_CP033250/1/3007079/3033372
Proteus	vulgaris	P3M	NZ_CP060211.1	1311937	1338408	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP060211.1/1311937-1338408	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014250535.1/NZ_CP060211/1/1311937/1338408
Klebsiella	pneumoniae	19003	NZ_NGTW01000001.1	1586821	1613091	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_NGTW01000001.1/1586821-1613091	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002152765.1/NZ_NGTW01000001/1/1586821/1613091
Escherichia	coli	042	NC_017626.1	1054850	1081143	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NC_017626.1/1054850-1081143	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000027125.1/NC_017626/1/1054850/1081143
Escherichia	coli	ECCWS199	NZ_PQTJ01000003.1	127009	153302	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_PQTJ01000003.1/127009-153302	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003795485.1/NZ_PQTJ01000003/1/127009/153302
Nonomuraea	pusilla	DSM 43357	NZ_FOBF01000019.1	6962	79433	lap - t2pks - thiopeptide hybrid	False	xantholipin	14	BGC0000279	https://antismash-db.secondarymetabolites.org/go/NZ_FOBF01000019.1/6962-79433	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109355.1/NZ_FOBF01000019/1/6962/79433
Providencia	stuartii	AR_0026	NZ_CP026704.1	2899737	2925983	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP026704.1/2899737-2925983	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002947315.1/NZ_CP026704/1/2899737/2925983
Klebsiella	pneumoniae	MGH 30	NZ_KI535623.1	3467237	3493507	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_KI535623.1/3467237-3493507	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000492935.1/NZ_KI535623/1/3467237/3493507
Escherichia	coli	ECCWS199	NZ_CP053787.1	1532336	1558629	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP053787.1/1532336-1558629	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013201525.1/NZ_CP053787/1/1532336/1558629
Nonomuraea	pusilla	DSM 43357	NZ_FOBF01000008.1	82525	122376	lap - thiopeptide hybrid	False	GE2270A	94	BGC0000604	https://antismash-db.secondarymetabolites.org/go/NZ_FOBF01000008.1/82525-122376	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109355.1/NZ_FOBF01000008/1/82525/122376
Escherichia	coli	ECCWS199	NZ_CP024131.1	3201433	3227726	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP024131.1/3201433-3227726	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002855415.1/NZ_CP024131/1/3201433/3227726
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008859.2	3479241	3512245	thiopeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP008859.2/3479241-3512245	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516305.2/NZ_CP008859/2/3479241/3512245
Escherichia	coli	UMEA 3489-1	NZ_KI669372.1	207171	233464	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_KI669372.1/207171-233464	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000507685.1/NZ_KI669372/1/207171/233464
Escherichia	coli	ECCWS199	NZ_CP047405.1	1063283	1089576	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_CP047405.1/1063283-1089576	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013317085.1/NZ_CP047405/1/1063283/1089576
Escherichia	coli	ECCWS199	NZ_SHJC01000002.1	83055	109348	thiopeptide	False	O-antigen	14	BGC0000781	https://antismash-db.secondarymetabolites.org/go/NZ_SHJC01000002.1/83055-109348	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004283545.1/NZ_SHJC01000002/1/83055/109348
