#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	Unclassified	GY16	NZ_CP045096.1	6011206	6113962	oligosaccharide - other - t1nrps hybrid	False	cosmomycin C	13	BGC0001558	https://antismash-db.secondarymetabolites.org/go/NZ_CP045096.1/6011206-6113962	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009184865.1/NZ_CP045096/1/6011206/6113962
Streptomyces	griseoluteus	JCM 4765	NZ_SRRU01000006.1	171884	245375	oligosaccharide - t2pks hybrid	False	landomycin A	100	BGC0000239	https://antismash-db.secondarymetabolites.org/go/NZ_SRRU01000006.1/171884-245375	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004784465.1/NZ_SRRU01000006/1/171884/245375
Herbidospora	cretacea	NBRC 15474	NZ_BBXG01000027.1	57085	99716	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_BBXG01000027.1/57085-99716	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001570605.1/NZ_BBXG01000027/1/57085/99716
Streptomyces	tendae	VITAKN	NZ_RSEG01000038.1	0	38440	oligosaccharide - t1nrps hybrid	True	telomycin	23	BGC0001406	https://antismash-db.secondarymetabolites.org/go/NZ_RSEG01000038.1/0-38440	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009829585.1/NZ_RSEG01000038/1/0/38440
Streptomyces	Unclassified	TAA040	NZ_AUKR01000035.1	0	17645	oligosaccharide	True	lankamycin	20	BGC0000085	https://antismash-db.secondarymetabolites.org/go/NZ_AUKR01000035.1/0-17645	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424845.1/NZ_AUKR01000035/1/0/17645
Nocardiopsis	dassonvillei	HZNU_N_1	NZ_CP017965.1	6377808	6443437	lanthipeptide - oligosaccharide - other - pks-like hybrid	False	mycinamicin II	14	BGC0000102	https://antismash-db.secondarymetabolites.org/go/NZ_CP017965.1/6377808-6443437	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001877055.1/NZ_CP017965/1/6377808/6443437
Unclassified	Unclassified	YIM 75000	NZ_QZEZ01000005.1	95743	154445	oligosaccharide	False	lipopolysaccharide	14	BGC0000774	https://antismash-db.secondarymetabolites.org/go/NZ_QZEZ01000005.1/95743-154445	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003594885.1/NZ_QZEZ01000005/1/95743/154445
Nocardiopsis	dassonvillei	HZNU_N_1	NZ_CP022434.1	6430153	6495813	lanthipeptide - oligosaccharide - other - pks-like hybrid	False	mycinamicin II	14	BGC0000102	https://antismash-db.secondarymetabolites.org/go/NZ_CP022434.1/6430153-6495813	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002260685.1/NZ_CP022434/1/6430153/6495813
Streptomyces	albulus	CK-15	NZ_CP026094.1	7451582	7532434	lanthidin - oligosaccharide - t2pks hybrid	False	warkmycin CS1 / warkmycin CS2	97	BGC0001438	https://antismash-db.secondarymetabolites.org/go/NZ_CP026094.1/7451582-7532434	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000935185.3/NZ_CP026094/1/7451582/7532434
Archangium	gephyra	DSM 2261	NZ_CP011509.1	6096865	6139943	oligosaccharide	False	myxalamid	18	BGC0001022	https://antismash-db.secondarymetabolites.org/go/NZ_CP011509.1/6096865-6139943	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001027285.1/NZ_CP011509/1/6096865/6139943
Nocardiopsis	sinuspersici	UTMC102	NZ_MCOK01000001.1	1293081	1357798	oligosaccharide - t1pks hybrid	False	calicheamicin	44	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_MCOK01000001.1/1293081-1357798	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001998325.1/NZ_MCOK01000001/1/1293081/1357798
Streptomyces	rimosus	R6-500	NZ_CP045803.1	8658172	8690452	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045803.1/8658172-8690452	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000707925.2/NZ_CP045803/1/8658172/8690452
Alloactinosynnema	album	CPCC 201030	NZ_FNDV01000002.1	353657	380131	oligosaccharide	False	kinamycin	8	BGC0000236	https://antismash-db.secondarymetabolites.org/go/NZ_FNDV01000002.1/353657-380131	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900099755.1/NZ_FNDV01000002/1/353657/380131
Streptomyces	cyaneogriseus	NMWT 1	NZ_CP010849.1	6223638	6264706	oligosaccharide	False	s56-p1	11	BGC0001764	https://antismash-db.secondarymetabolites.org/go/NZ_CP010849.1/6223638-6264706	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000931445.1/NZ_CP010849/1/6223638/6264706
Actinomadura	echinospora	DSM 43163	NZ_FNVO01000001.1	753142	830738	oligosaccharide - other - t2pks hybrid	False	komodoquinone B	65	BGC0001852	https://antismash-db.secondarymetabolites.org/go/NZ_FNVO01000001.1/753142-830738	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900108175.1/NZ_FNVO01000001/1/753142/830738
Unclassified	Unclassified	SRT547	NZ_AP019860.1	581891	605603	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP019860.1/581891-605603	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009002475.1/NZ_AP019860/1/581891/605603
Saccharothrix	espanaensis	type strain: DSM 44229	NC_019673.1	4850853	4872689	oligosaccharide	False	cyphomycin	2	BGC0001877	https://antismash-db.secondarymetabolites.org/go/NC_019673.1/4850853-4872689	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000328705.1/NC_019673/1/4850853/4872689
Saccharothrix	espanaensis	type strain: DSM 44229	NC_019673.1	6534301	6585668	oligosaccharide - other hybrid	False	desosamine	22	BGC0000898	https://antismash-db.secondarymetabolites.org/go/NC_019673.1/6534301-6585668	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000328705.1/NC_019673/1/6534301/6585668
Agrococcus	Unclassified	NS18	NZ_VOIR01000012.1	0	33543	oligosaccharide	True	emulsan	9	BGC0000760	https://antismash-db.secondarymetabolites.org/go/NZ_VOIR01000012.1/0-33543	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007923295.1/NZ_VOIR01000012/1/0/33543
Streptomyces	ambofaciens	DSM 40697	NZ_CP012949.1	5818422	5994901	oligosaccharide - t1nrps - t1pks hybrid	False	spiramycin	88	BGC0002033	https://antismash-db.secondarymetabolites.org/go/NZ_CP012949.1/5818422-5994901	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001632865.1/NZ_CP012949/1/5818422/5994901
Streptomyces	anulatus	ATCC 11523	NZ_CM003601.1	6791914	6871855	oligosaccharide - t1nrps - t2pks hybrid	False	warkmycin CS1 / warkmycin CS2	97	BGC0001438	https://antismash-db.secondarymetabolites.org/go/NZ_CM003601.1/6791914-6871855	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001434355.1/NZ_CM003601/1/6791914/6871855
Pseudonocardia	autotrophica	NBRC 12743	NZ_MIFY01000001.1	124483	170504	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MIFY01000001.1/124483-170504	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001902615.1/NZ_MIFY01000001/1/124483/170504
Streptomyces	albus	DSM 41398	NZ_BBQG01000026.1	0	131860	oligosaccharide - t1pks hybrid	True	ibomycin	65	BGC0001619	https://antismash-db.secondarymetabolites.org/go/NZ_BBQG01000026.1/0-131860	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000813365.1/NZ_BBQG01000026/1/0/131860
Streptomyces	albus	DSM 41398	NZ_CP048875.1	921216	1082364	oligosaccharide - t1pks hybrid	False	ibomycin	65	BGC0001619	https://antismash-db.secondarymetabolites.org/go/NZ_CP048875.1/921216-1082364	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011006355.1/NZ_CP048875/1/921216/1082364
Saccharomonospora	glauca	K62	NZ_CM001484.1	2043704	2122470	oligosaccharide - other - t1nrps hybrid	False	desosamine	44	BGC0000898	https://antismash-db.secondarymetabolites.org/go/NZ_CM001484.1/2043704-2122470	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000243395.2/NZ_CM001484/1/2043704/2122470
Curtobacterium	Unclassified	None	NZ_LR732827.1	232614	283147	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR732827.1/232614-283147	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506155.1/NZ_LR732827/1/232614/283147
Streptomyces	ambofaciens	ATCC 23877	NZ_CP012382.1	5967338	6143326	oligosaccharide - t1nrps - t1pks hybrid	False	spiramycin	100	BGC0002033	https://antismash-db.secondarymetabolites.org/go/NZ_CP012382.1/5967338-6143326	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001267885.1/NZ_CP012382/1/5967338/6143326
Kutzneria	albida	DSM 43870	NZ_CP007155.1	7346478	7499231	oligosaccharide - t1pks hybrid	False	aculeximycin	94	BGC0000002	https://antismash-db.secondarymetabolites.org/go/NZ_CP007155.1/7346478-7499231	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000525635.1/NZ_CP007155/1/7346478/7499231
Kutzneria	albida	DSM 43870	NZ_CP007155.1	8796960	8869446	oligosaccharide - t2pks hybrid	False	oxytetracycline	60	BGC0000254	https://antismash-db.secondarymetabolites.org/go/NZ_CP007155.1/8796960-8869446	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000525635.1/NZ_CP007155/1/8796960/8869446
Streptomyces	rishiriensis	NBRC 13407	NZ_BEWA01000010.1	94716	193686	oligosaccharide - pks-like - t1nrps - t2pks hybrid	False	dutomycin	38	BGC0001409	https://antismash-db.secondarymetabolites.org/go/NZ_BEWA01000010.1/94716-193686	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003112535.1/NZ_BEWA01000010/1/94716/193686
Streptomyces	griseus	BIG105	NZ_MDKB01000005.1	34089	161936	melanin - oligosaccharide - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_MDKB01000005.1/34089-161936	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001715295.1/NZ_MDKB01000005/1/34089/161936
Nocardiopsis	Unclassified	FR6	NZ_VWVW01000006.1	2217	67259	oligosaccharide - t1pks hybrid	False	calicheamicin	43	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_VWVW01000006.1/2217-67259	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009830935.1/NZ_VWVW01000006/1/2217/67259
Streptomyces	flavidovirens	DSM 40150	NZ_AUBE01000005.1	284245	326950	oligosaccharide	False	oxalomycin B	6	BGC0001106	https://antismash-db.secondarymetabolites.org/go/NZ_AUBE01000005.1/284245-326950	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000429085.1/NZ_AUBE01000005/1/284245/326950
Streptomyces	lavendulae	YAKB-15	NZ_SMSN01000052.1	93322	168067	oligosaccharide - pks-like - t1pks - t2pks hybrid	False	SF2575	54	BGC0000269	https://antismash-db.secondarymetabolites.org/go/NZ_SMSN01000052.1/93322-168067	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008016805.1/NZ_SMSN01000052/1/93322/168067
Streptomyces	violarus	CECT 3237	NZ_JACHXE010000004.1	777759	850266	oligosaccharide - pks-like - t2pks hybrid	False	cytorhodin	84	BGC0001568	https://antismash-db.secondarymetabolites.org/go/NZ_JACHXE010000004.1/777759-850266	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014191845.1/NZ_JACHXE010000004/1/777759/850266
Streptomyces	albulus	CK-15	NZ_CP007574.1	7475062	7559549	lanthidin - oligosaccharide - t2pks hybrid	False	warkmycin CS1 / warkmycin CS2	97	BGC0001438	https://antismash-db.secondarymetabolites.org/go/NZ_CP007574.1/7475062-7559549	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000695235.1/NZ_CP007574/1/7475062/7559549
Granulicella	mallensis	MP5ACTX8	NC_016631.1	6082123	6121306	oligosaccharide	False	bacillomycin D	20	BGC0001090	https://antismash-db.secondarymetabolites.org/go/NC_016631.1/6082123-6121306	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000178955.2/NC_016631/1/6082123/6121306
Terrabacter	Unclassified	Root85	NZ_LMIW01000013.1	54512	101674	oligosaccharide	False	bacillomycin D	20	BGC0001090	https://antismash-db.secondarymetabolites.org/go/NZ_LMIW01000013.1/54512-101674	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001429185.1/NZ_LMIW01000013/1/54512/101674
Streptomyces	kanamyceticus	ATCC 12853	NZ_CP023699.1	7098474	7163570	lap - oligosaccharide - t1nrps - t1pks hybrid	False	landomycin A	15	BGC0000239	https://antismash-db.secondarymetabolites.org/go/NZ_CP023699.1/7098474-7163570	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704495.1/NZ_CP023699/1/7098474/7163570
Streptomyces	kanamyceticus	ATCC 12853	NZ_CP023699.1	9075450	9190481	amglyccycl - oligosaccharide - other - pks-like - t2pks - terpene hybrid	False	cinerubin B	74	BGC0000212	https://antismash-db.secondarymetabolites.org/go/NZ_CP023699.1/9075450-9190481	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704495.1/NZ_CP023699/1/9075450/9190481
Plantactinospora	Unclassified	BB1	NZ_CP028159.1	4829779	4936401	oligosaccharide - t1nrps hybrid	False	fortimicin	9	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NZ_CP028159.1/4829779-4936401	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003030385.1/NZ_CP028159/1/4829779/4936401
Actinosynnema	pretiosum	X47	NZ_CP023445.1	5764593	5817481	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023445.1/5764593-5817481	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002354875.1/NZ_CP023445/1/5764593/5817481
Amycolatopsis	Unclassified	YIM 10	NZ_CP045480.1	4686286	4791048	oligosaccharide - other - t1nrps hybrid	False	mycinamicin II	23	BGC0000102	https://antismash-db.secondarymetabolites.org/go/NZ_CP045480.1/4686286-4791048	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009429145.1/NZ_CP045480/1/4686286/4791048
Streptomyces	hundungensis	BH38	NZ_CP032698.1	5741835	5827134	oligosaccharide - pks-like - t1nrps - t2pks hybrid	False	prejadomycin / rabelomycin / gaudimycin C / gaudimycin D / UWM6 / gaudimycin A	31	BGC0000262	https://antismash-db.secondarymetabolites.org/go/NZ_CP032698.1/5741835-5827134	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003627815.1/NZ_CP032698/1/5741835/5827134
Actinopolyspora	biskrensis	CECT 8576	NZ_JACBYW010000010.1	27239	86495	oligosaccharide - t2pks hybrid	True	mayamycin	54	BGC0001661	https://antismash-db.secondarymetabolites.org/go/NZ_JACBYW010000010.1/27239-86495	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013408175.1/NZ_JACBYW010000010/1/27239/86495
Pseudonocardia	Unclassified	Ae150A_Ps1	NZ_MCIJ01000001.1	3661831	3706678	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MCIJ01000001.1/3661831-3706678	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001932315.1/NZ_MCIJ01000001/1/3661831/3706678
Nocardiopsis	deserti	H13	NZ_ML703349.1	273261	316670	oligosaccharide - other hybrid	False	rubradirin	12	BGC0000141	https://antismash-db.secondarymetabolites.org/go/NZ_ML703349.1/273261-316670	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008638355.1/NZ_ML703349/1/273261/316670
Streptomyces	griseus	ATCC 13273	NZ_CP032543.1	1980890	2053424	oligosaccharide - t2pks hybrid	False	chromomycin A3	100	BGC0000210	https://antismash-db.secondarymetabolites.org/go/NZ_CP032543.1/1980890-2053424	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003610995.1/NZ_CP032543/1/1980890/2053424
Micromonospora	Unclassified	L5	NC_014815.1	4644201	4739578	oligosaccharide - other - t2pks hybrid	False	komodoquinone B	70	BGC0001852	https://antismash-db.secondarymetabolites.org/go/NC_014815.1/4644201-4739578	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000177655.2/NC_014815/1/4644201/4739578
Micromonospora	Unclassified	L5	NC_014815.1	5033251	5092158	oligosaccharide - t1nrps - terpene hybrid	False	lobosamide A / lobosamide B / lobosamide C	13	BGC0001303	https://antismash-db.secondarymetabolites.org/go/NC_014815.1/5033251-5092158	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000177655.2/NC_014815/1/5033251/5092158
Streptomyces	Unclassified	GS7	NZ_CP047146.1	6784557	6826249	oligosaccharide	False	guadinomine	7	BGC0000998	https://antismash-db.secondarymetabolites.org/go/NZ_CP047146.1/6784557-6826249	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009834125.1/NZ_CP047146/1/6784557/6826249
Catelliglobosispora	koreensis	DSM 44566	NZ_KB903289.1	295108	324170	oligosaccharide	False	funisamine	7	BGC0001944	https://antismash-db.secondarymetabolites.org/go/NZ_KB903289.1/295108-324170	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379685.1/NZ_KB903289/1/295108/324170
Actinomadura	Unclassified	WMMB499	NZ_CP044407.1	4346438	4416826	oligosaccharide - t1pks hybrid	False	calicheamicin	21	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_CP044407.1/4346438-4416826	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008824145.1/NZ_CP044407/1/4346438/4416826
Streptomyces	Unclassified	BK340	NZ_VISR01000029.1	51811	142181	oligosaccharide - pks-like - t1nrps - t2pks hybrid	False	antibiotic HKI 10311129 / antibiotic A2121-1 / cervimycin D / cervimycin C / cervimycin A	48	BGC0001439	https://antismash-db.secondarymetabolites.org/go/NZ_VISR01000029.1/51811-142181	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007827595.1/NZ_VISR01000029/1/51811/142181
Streptomyces	Unclassified	SUK 48	NZ_CP045740.1	3204653	3278269	oligosaccharide - pks-like - t1pks - t2pks hybrid	False	SF2575	54	BGC0000269	https://antismash-db.secondarymetabolites.org/go/NZ_CP045740.1/3204653-3278269	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009650765.1/NZ_CP045740/1/3204653/3278269
Salinispora	arenicola	CNS744	NZ_KB896159.1	85871	212656	oligosaccharide - pks-like - t1nrps - t1pks hybrid	False	calicheamicin	39	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_KB896159.1/85871-212656	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375065.1/NZ_KB896159/1/85871/212656
Salinispora	arenicola	CNS299	NZ_AUKM01000008.1	44654	172132	oligosaccharide - pks-like - t1nrps - t1pks hybrid	False	calicheamicin	40	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_AUKM01000008.1/44654-172132	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424745.1/NZ_AUKM01000008/1/44654/172132
Streptomyces	Unclassified	NBRC 110030	NZ_BBOK01000010.1	0	24831	oligosaccharide	True	sipanmycin	27	BGC0001452	https://antismash-db.secondarymetabolites.org/go/NZ_BBOK01000010.1/0-24831	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001417675.1/NZ_BBOK01000010/1/0/24831
Streptomyces	Unclassified	ICBB 8177	NZ_NSKH01000003.1	260586	348555	oligosaccharide - pks-like - t2pks hybrid	False	antibiotic HKI 10311129 / antibiotic A2121-1 / cervimycin D / cervimycin C / cervimycin A	54	BGC0001439	https://antismash-db.secondarymetabolites.org/go/NZ_NSKH01000003.1/260586-348555	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003144095.1/NZ_NSKH01000003/1/260586/348555
Kitasatospora	Unclassified	MMS16-BH015	NZ_CP025394.1	1682052	1738434	lanthipeptide - oligosaccharide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025394.1/1682052-1738434	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002943525.1/NZ_CP025394/1/1682052/1738434
Streptomyces	Unclassified	Root1295	NZ_LMEL01000002.1	413015	524602	oligosaccharide - t1nrps - t2pks hybrid	False	warkmycin CS1 / warkmycin CS2	97	BGC0001438	https://antismash-db.secondarymetabolites.org/go/NZ_LMEL01000002.1/413015-524602	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426325.1/NZ_LMEL01000002/1/413015/524602
Amycolatopsis	mediterranei	U32	NC_014318.1	5964434	6064032	oligosaccharide - other - t1nrps - t2pks hybrid	False	arixanthomycin A / arixanthomycin B / arixanthomycin C	60	BGC0000200	https://antismash-db.secondarymetabolites.org/go/NC_014318.1/5964434-6064032	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000196835.1/NC_014318/1/5964434/6064032
Salinispora	arenicola	CNY256	NZ_KB896539.1	6016	131485	oligosaccharide - pks-like - t1nrps - t1pks hybrid	False	calicheamicin	39	BGC0000033	https://antismash-db.secondarymetabolites.org/go/NZ_KB896539.1/6016-131485	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375165.1/NZ_KB896539/1/6016/131485
Actinoalloteichus	hymeniacidonis	HPA177(T) (=DSM 45092(T))	NZ_CP014859.1	4621949	4667892	oligosaccharide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP014859.1/4621949-4667892	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001747425.1/NZ_CP014859/1/4621949/4667892
Streptomyces	Unclassified	HGB0020	NZ_KE150428.1	737990	810497	oligosaccharide - pks-like - t2pks hybrid	False	saquayamycin Z	44	BGC0000267	https://antismash-db.secondarymetabolites.org/go/NZ_KE150428.1/737990-810497	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000411315.1/NZ_KE150428/1/737990/810497
Streptomyces	nodosus	ATCC 14899	NZ_CP009313.1	6569431	6692839	oligosaccharide - t1nrps - t2pks - t3pks - terpene hybrid	False	saprolmycin E	86	BGC0001384	https://antismash-db.secondarymetabolites.org/go/NZ_CP009313.1/6569431-6692839	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000819545.1/NZ_CP009313/1/6569431/6692839
Actinoplanes	derwentensis	DSM 43941	NZ_LT629758.1	2136702	2180818	oligosaccharide - siderophore - t1nrps - terpene hybrid	False	brasilicardin A	53	BGC0000632	https://antismash-db.secondarymetabolites.org/go/NZ_LT629758.1/2136702-2180818	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900104725.1/NZ_LT629758/1/2136702/2180818
