#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Bacillus	velezensis	P34	NZ_JAAHBR010000002.1	21788	110007	transat-pks	False	macrolactin H	100	BGC0000181	https://antismash-db.secondarymetabolites.org/go/NZ_JAAHBR010000002.1/21788-110007	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010671715.1/NZ_JAAHBR010000002/1/21788/110007
Bacillus	subtilis	J-5	NZ_CP018295.1	1927632	2061425	betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP018295.1/1927632-2061425	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001889385.1/NZ_CP018295/1/1927632/2061425
Bacillus	velezensis	P34	NZ_JAAHBR010000030.1	537716	643951	transat-pks - transat-pks-like hybrid	False	difficidin	100	BGC0000176	https://antismash-db.secondarymetabolites.org/go/NZ_JAAHBR010000030.1/537716-643951	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010671715.1/NZ_JAAHBR010000030/1/537716/643951
Bacillus	subtilis	J-5	NZ_CP018295.1	2469316	2575495	transat-pks - transat-pks-like hybrid	False	difficidin	100	BGC0000176	https://antismash-db.secondarymetabolites.org/go/NZ_CP018295.1/2469316-2575495	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001889385.1/NZ_CP018295/1/2469316/2575495
Bacillus	velezensis	P34	NZ_JAAHBR010000054.1	0	93280	t1nrps - t3pks - transat-pks - transat-pks-like hybrid	True	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_JAAHBR010000054.1/0-93280	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010671715.1/NZ_JAAHBR010000054/1/0/93280
Bacillus	velezensis	P34	NZ_JAAHBR010000054.1	163563	300872	bacteriocin - betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_JAAHBR010000054.1/163563-300872	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010671715.1/NZ_JAAHBR010000054/1/163563/300872
Bacillus	subtilis	KCTC 13429	NZ_CP029465.1	1567467	1655640	transat-pks	False	macrolactin H	100	BGC0000181	https://antismash-db.secondarymetabolites.org/go/NZ_CP029465.1/1567467-1655640	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003148415.1/NZ_CP029465/1/1567467/1655640
Bacillus	subtilis	KCTC 13429	NZ_CP029465.1	1884764	1988614	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_CP029465.1/1884764-1988614	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003148415.1/NZ_CP029465/1/1884764/1988614
Bacillus	subtilis	KCTC 13429	NZ_CP029465.1	2068068	2199321	betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP029465.1/2068068-2199321	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003148415.1/NZ_CP029465/1/2068068/2199321
Bacillus	cereus	FORC087	NZ_NINI01000019.1	0	54225	t1nrps - transat-pks hybrid	True	siphonazole	20	BGC0001780	https://antismash-db.secondarymetabolites.org/go/NZ_NINI01000019.1/0-54225	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201705.1/NZ_NINI01000019/1/0/54225
Bacillus	atrophaeus	B4144_201601	NZ_LQYR01000008.1	633183	748686	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_LQYR01000008.1/633183-748686	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001587405.1/NZ_LQYR01000008/1/633183/748686
Pseudoalteromonas	rubra	T7	NZ_RHHY01000016.1	87315	144539	t1nrps - transat-pks hybrid	True	kalimantacin A	10	BGC0001099	https://antismash-db.secondarymetabolites.org/go/NZ_RHHY01000016.1/87315-144539	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003947165.1/NZ_RHHY01000016/1/87315/144539
Bacillus	atrophaeus	B4144_201601	NZ_LQYR01000021.1	801620	869217	t1nrps - transat-pks hybrid	False	mycosubtilin	40	BGC0001103	https://antismash-db.secondarymetabolites.org/go/NZ_LQYR01000021.1/801620-869217	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001587405.1/NZ_LQYR01000021/1/801620/869217
Bacillus	cereus	FORC087	NZ_NTYC01000035.1	198136	228572	t1nrps - transat-pks hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NTYC01000035.1/198136-228572	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002558475.1/NZ_NTYC01000035/1/198136/228572
Burkholderia	gladioli	BCC1732	NZ_CADEQR010000005.1	547204	606420	transat-pks	True	iso-migrastatin / migrastatin / dorrigocin A / dorrigocin B / 13-epi-dorrigocin A	27	BGC0000177	https://antismash-db.secondarymetabolites.org/go/NZ_CADEQR010000005.1/547204-606420	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902829585.1/NZ_CADEQR010000005/1/547204/606420
Pseudomonas	qingdaonensis	JJ3	NZ_PHTD01000004.1	290715	348162	transat-pks	False	toblerol A / toblerol B / toblerol C / toblerol D / toblerol E / toblerol F / toblerol G / toblerol H	45	BGC0001991	https://antismash-db.secondarymetabolites.org/go/NZ_PHTD01000004.1/290715-348162	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002806685.1/NZ_PHTD01000004/1/290715/348162
Brevibacillus	laterosporus	ZQ2	NZ_CP025545.1	2202862	2268815	transat-pks	False	basiliskamide A / basiliskamide B	95	BGC0000172	https://antismash-db.secondarymetabolites.org/go/NZ_CP025545.1/2202862-2268815	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002865525.1/NZ_CP025545/1/2202862/2268815
Brevibacillus	laterosporus	ZQ2	NZ_CP025545.1	2517718	2723286	t1nrps - t1pks - terpene - transat-pks hybrid	False	tauramamide	36	BGC0001796	https://antismash-db.secondarymetabolites.org/go/NZ_CP025545.1/2517718-2723286	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002865525.1/NZ_CP025545/1/2517718/2723286
Brevibacillus	laterosporus	ZQ2	NZ_CP025545.1	2951917	3063645	t1nrps - transat-pks hybrid	False	pelgipeptin	25	BGC0000403	https://antismash-db.secondarymetabolites.org/go/NZ_CP025545.1/2951917-3063645	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002865525.1/NZ_CP025545/1/2951917/3063645
Chromobacterium	Unclassified	ATCC 53434	NZ_CP025429.1	3601745	3674647	nrps-like - pks-like - transat-pks hybrid	False	ripostatin A / ripostatin B / ripostatin C	66	BGC0001761	https://antismash-db.secondarymetabolites.org/go/NZ_CP025429.1/3601745-3674647	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002848345.1/NZ_CP025429/1/3601745/3674647
Paenibacillus	polymyxa	YC0573	NZ_CP017968.3	1384596	1483266	t1nrps - transat-pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017968.3/1384596-1483266	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001874425.3/NZ_CP017968/3/1384596/1483266
Paenibacillus	polymyxa	YC0573	NZ_CP017968.3	2775348	2846369	t1nrps - transat-pks hybrid	False	paenilipoheptin	15	BGC0001728	https://antismash-db.secondarymetabolites.org/go/NZ_CP017968.3/2775348-2846369	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001874425.3/NZ_CP017968/3/2775348/2846369
Paenibacillus	polymyxa	YC0573	NZ_CP017968.3	3880451	3982194	pks-like - t1nrps - t3pks - transat-pks hybrid	False	aurantinin B / aurantinin C / aurantinin D	35	BGC0001520	https://antismash-db.secondarymetabolites.org/go/NZ_CP017968.3/3880451-3982194	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001874425.3/NZ_CP017968/3/3880451/3982194
Burkholderia	pseudomallei	MSHR346	NZ_ACOJ01000001.1	619479	719293	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	63	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_ACOJ01000001.1/619479-719293	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000182585.2/NZ_ACOJ01000001/1/619479/719293
Burkholderia	gladioli	BCC1732	NZ_CADEVO010000012.1	294982	339735	pks-like - t3pks - transat-pks hybrid	True	macrobrevin	46	BGC0001470	https://antismash-db.secondarymetabolites.org/go/NZ_CADEVO010000012.1/294982-339735	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902830885.1/NZ_CADEVO010000012/1/294982/339735
Burkholderia	gladioli	BCC1732	NZ_CADEVO010000013.1	232280	286865	transat-pks	True	iso-migrastatin / migrastatin / dorrigocin A / dorrigocin B / 13-epi-dorrigocin A	27	BGC0000177	https://antismash-db.secondarymetabolites.org/go/NZ_CADEVO010000013.1/232280-286865	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902830885.1/NZ_CADEVO010000013/1/232280/286865
Pseudomonas	syringae	HS191	NZ_CP006256.1	979563	1046470	transat-pks	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP006256.1/979563-1046470	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000988395.1/NZ_CP006256/1/979563/1046470
Burkholderia	pseudomallei	MSHR346	NZ_ACOJ01000001.1	2919557	2994932	t1nrps - t1pks - transat-pks hybrid	False	malleilactone	100	BGC0001102	https://antismash-db.secondarymetabolites.org/go/NZ_ACOJ01000001.1/2919557-2994932	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000182585.2/NZ_ACOJ01000001/1/2919557/2994932
Burkholderia	pseudomallei	BEC	NZ_KN150952.1	1446676	1526319	t1nrps - t1pks - transat-pks hybrid	False	malleilactone	100	BGC0001102	https://antismash-db.secondarymetabolites.org/go/NZ_KN150952.1/1446676-1526319	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000757225.1/NZ_KN150952/1/1446676/1526319
Nonomuraea	pusilla	DSM 43357	NZ_FOBF01000046.1	0	7706	transat-pks	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOBF01000046.1/0-7706	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109355.1/NZ_FOBF01000046/1/0/7706
Burkholderia	pseudomallei	BEC	NZ_KN150952.1	2408503	2502855	pks-like - t1nrps - transat-pks hybrid	False	thailandamide / thailandamide lactone	42	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_KN150952.1/2408503-2502855	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000757225.1/NZ_KN150952/1/2408503/2502855
Bacillus	subtilis	J-5	NZ_NJRE01000001.1	807481	922206	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_NJRE01000001.1/807481-922206	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010578165.1/NZ_NJRE01000001/1/807481/922206
Bacillus	velezensis	P34	NZ_CP027429.1	1849767	1984109	betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP027429.1/1849767-1984109	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002993245.1/NZ_CP027429/1/1849767/1984109
Bacillus	velezensis	P34	NZ_CP027429.1	2048866	2158443	t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_CP027429.1/2048866-2158443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002993245.1/NZ_CP027429/1/2048866/2158443
Bacillus	velezensis	P34	NZ_CP027429.1	2377622	2465844	transat-pks	False	macrolactin H	100	BGC0000181	https://antismash-db.secondarymetabolites.org/go/NZ_CP027429.1/2377622-2465844	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002993245.1/NZ_CP027429/1/2377622/2465844
Burkholderia	pseudomallei	MSHR435	NZ_CM003020.1	825866	925414	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	42	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_CM003020.1/825866-925414	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000775165.1/NZ_CM003020/1/825866/925414
Burkholderia	ubonensis	LMG 20358	NZ_CADFEB010000003.1	0	54617	t1nrps - t1pks - transat-pks hybrid	True	malleilactone	100	BGC0001102	https://antismash-db.secondarymetabolites.org/go/NZ_CADFEB010000003.1/0-54617	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902833085.1/NZ_CADFEB010000003/1/0/54617
Streptomyces	acidiscabies	NCPPB 4445	NZ_KQ257831.1	119453	208531	t1nrps - transat-pks hybrid	False	phthoxazolin	13	BGC0001740	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257831.1/119453-208531	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189015.1/NZ_KQ257831/1/119453/208531
Bacillus	velezensis	P34	NZ_CP021888.1	1493408	1581190	transat-pks	False	macrolactin H	100	BGC0000181	https://antismash-db.secondarymetabolites.org/go/NZ_CP021888.1/1493408-1581190	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201935.1/NZ_CP021888/1/1493408/1581190
Bacillus	velezensis	P34	NZ_CP021888.1	1921964	2041426	betalactone - t1nrps - transat-pks hybrid	False	fengycin	86	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP021888.1/1921964-2041426	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201935.1/NZ_CP021888/1/1921964/2041426
Bacillus	velezensis	P34	NZ_CP021888.1	2296751	2402926	transat-pks - transat-pks-like hybrid	False	difficidin	100	BGC0000176	https://antismash-db.secondarymetabolites.org/go/NZ_CP021888.1/2296751-2402926	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201935.1/NZ_CP021888/1/2296751/2402926
Streptomyces	acidiscabies	NCPPB 4445	NZ_KQ257834.1	67600	152253	nucleoside - t1nrps - transat-pks hybrid	False	cycloheximide	55	BGC0000175	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257834.1/67600-152253	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189015.1/NZ_KQ257834/1/67600/152253
Burkholderia	gladioli	BCC1732	NZ_CADEVX010000003.1	0	54672	transat-pks	True	iso-migrastatin / migrastatin / dorrigocin A / dorrigocin B / 13-epi-dorrigocin A	27	BGC0000177	https://antismash-db.secondarymetabolites.org/go/NZ_CADEVX010000003.1/0-54672	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902830955.1/NZ_CADEVX010000003/1/0/54672
Burkholderia	gladioli	BCC1732	NZ_CADEVX010000006.1	0	49131	pks-like - t3pks - transat-pks hybrid	True	etnangien	37	BGC0000179	https://antismash-db.secondarymetabolites.org/go/NZ_CADEVX010000006.1/0-49131	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902830955.1/NZ_CADEVX010000006/1/0/49131
Clostridium	beijerinckii	NRRL B-598	NZ_CP011966.3	3705578	3785245	pks-like - transat-pks hybrid	False	aurantinin B / aurantinin C / aurantinin D	32	BGC0001520	https://antismash-db.secondarymetabolites.org/go/NZ_CP011966.3/3705578-3785245	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000506785.4/NZ_CP011966/3/3705578/3785245
Streptomyces	fungicidicus	TXX3120	NZ_CP023407.1	39655	151177	pks-like - transat-pks hybrid	False	kalimantacin A	27	BGC0001099	https://antismash-db.secondarymetabolites.org/go/NZ_CP023407.1/39655-151177	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003665435.1/NZ_CP023407/1/39655/151177
Clostridium	beijerinckii	NRRL B-598	NZ_CP011966.3	4990681	5050644	t1nrps - transat-pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011966.3/4990681-5050644	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000506785.4/NZ_CP011966/3/4990681/5050644
Burkholderia	gladioli	BCC1732	NZ_CADEXF010000002.1	748117	846870	pks-like - t3pks - transat-pks hybrid	False	isobongkrekic acid / bongkrekic acid	85	BGC0000173	https://antismash-db.secondarymetabolites.org/go/NZ_CADEXF010000002.1/748117-846870	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902831255.1/NZ_CADEXF010000002/1/748117/846870
Bacillus	subtilis	J-5	NZ_CP017112.1	1738504	1853278	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_CP017112.1/1738504-1853278	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001720505.1/NZ_CP017112/1/1738504/1853278
Burkholderia	pseudomallei	K42	NZ_CP009163.1	19455	119382	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	36	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_CP009163.1/19455-119382	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000770515.1/NZ_CP009163/1/19455/119382
Burkholderia	pseudomallei	K42	NZ_CP009163.1	1009305	1082951	t1nrps - t1pks - transat-pks hybrid	False	malleilactone	100	BGC0001102	https://antismash-db.secondarymetabolites.org/go/NZ_CP009163.1/1009305-1082951	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000770515.1/NZ_CP009163/1/1009305/1082951
Bacillus	subtilis	TU-B-10	NC_016047.1	1868311	1981959	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NC_016047.1/1868311-1981959	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000227465.1/NC_016047/1/1868311/1981959
Bacillus	subtilis	TU-B-10	NC_016047.1	2034479	2117528	betalactone - t1nrps - transat-pks hybrid	False	mycosubtilin	100	BGC0001103	https://antismash-db.secondarymetabolites.org/go/NC_016047.1/2034479-2117528	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000227465.1/NC_016047/1/2034479/2117528
Burkholderia	pseudomallei	ABCPW 1	NZ_KN323086.1	1445067	1544817	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	36	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_KN323086.1/1445067-1544817	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000774965.1/NZ_KN323086/1/1445067/1544817
Burkholderia	pseudomallei	NCTC 13179	NC_022658.1	2440578	2514385	t1nrps - t1pks - transat-pks hybrid	False	malleilactone	100	BGC0001102	https://antismash-db.secondarymetabolites.org/go/NC_022658.1/2440578-2514385	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000494855.1/NC_022658/1/2440578/2514385
Burkholderia	pseudomallei	ABCPW 1	NZ_KN323086.1	2222755	2298187	t1nrps - t1pks - transat-pks hybrid	False	malleilactone	100	BGC0001102	https://antismash-db.secondarymetabolites.org/go/NZ_KN323086.1/2222755-2298187	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000774965.1/NZ_KN323086/1/2222755/2298187
Serratia	marcescens	2880STDY5682988	NZ_LZOB01000011.1	881499	1025550	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	oocydin A	91	BGC0001032	https://antismash-db.secondarymetabolites.org/go/NZ_LZOB01000011.1/881499-1025550	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001909165.1/NZ_LZOB01000011/1/881499/1025550
Burkholderia	pseudomallei	NCTC 13179	NC_022658.1	3239832	3340068	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	True	thailandamide / thailandamide lactone	52	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NC_022658.1/3239832-3340068	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000494855.1/NC_022658/1/3239832/3340068
Streptomyces	Unclassified	SYP-A7193	NZ_CP045547.1	1393911	1521881	t1nrps - transat-pks - transat-pks-like hybrid	False	phthoxazolin	20	BGC0001740	https://antismash-db.secondarymetabolites.org/go/NZ_CP045547.1/1393911-1521881	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009495655.1/NZ_CP045547/1/1393911/1521881
Paenibacillus	Unclassified	FSL R7-0273	NZ_CP009283.1	3814422	3930542	nrps-like - pks-like - t3pks - transat-pks - transat-pks-like hybrid	False	thailanstatin A	15	BGC0001114	https://antismash-db.secondarymetabolites.org/go/NZ_CP009283.1/3814422-3930542	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000758625.1/NZ_CP009283/1/3814422/3930542
Methylorubrum	extorquens	AM1	NC_012811.1	0	46749	transat-pks	True	toblerol A / toblerol B / toblerol C / toblerol D / toblerol E / toblerol F / toblerol G / toblerol H	100	BGC0001991	https://antismash-db.secondarymetabolites.org/go/NC_012811.1/0-46749	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000022685.1/NC_012811/1/0/46749
Streptomyces	cattleya	NRRL 8057	NC_016111.1	3784856	3887790	t1nrps - t1pks - transat-pks hybrid	False	kirromycin	16	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NC_016111.1/3784856-3887790	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237305.1/NC_016111/1/3784856/3887790
Streptomyces	collinus	Tu 365	NC_021985.1	341092	502771	t1nrps - t1pks - transat-pks hybrid	False	kirromycin	83	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NC_021985.1/341092-502771	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000444875.1/NC_021985/1/341092/502771
Streptomyces	collinus	Tu 365	NC_021985.1	7769830	7931832	t1nrps - t1pks - transat-pks hybrid	False	kirromycin	83	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NC_021985.1/7769830-7931832	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000444875.1/NC_021985/1/7769830/7931832
Streptomyces	yokosukanensis	DSM 40224	NZ_KQ948246.1	0	29827	t1nrps - transat-pks hybrid	True	lankamycin	40	BGC0000085	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948246.1/0-29827	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514035.1/NZ_KQ948246/1/0/29827
Streptomyces	yokosukanensis	DSM 40224	NZ_KQ948256.1	0	15311	transat-pks	True	lankacidin C	33	BGC0001100	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948256.1/0-15311	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514035.1/NZ_KQ948256/1/0/15311
Streptomyces	yokosukanensis	DSM 40224	NZ_KQ948262.1	0	10796	transat-pks	True	piericidin A1	50	BGC0001169	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948262.1/0-10796	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514035.1/NZ_KQ948262/1/0/10796
Streptomyces	Unclassified	OM5714	NZ_WHZR01000001.1	1025661	1153660	t1nrps - transat-pks - transat-pks-like hybrid	False	phthoxazolin	20	BGC0001740	https://antismash-db.secondarymetabolites.org/go/NZ_WHZR01000001.1/1025661-1153660	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010993835.1/NZ_WHZR01000001/1/1025661/1153660
