#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Pseudomonas	Unclassified	02C 26	NZ_CP025262.1	3853320	3868106	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025262.1/3853320-3868106	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002843585.1/NZ_CP025262/1/3853320/3868106
Pseudomonas	fragi	F1815	NZ_NQKO01000003.1	133293	148026	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NQKO01000003.1/133293-148026	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002269545.1/NZ_NQKO01000003/1/133293/148026
Pseudomonas	aeruginosa	YL84	NZ_CP007147.1	5578827	5593588	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP007147.1/5578827-5593588	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000524595.1/NZ_CP007147/1/5578827/5593588
Pseudomonas	qingdaonensis	JJ3	NZ_PHTD01000010.1	110250	124994	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PHTD01000010.1/110250-124994	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002806685.1/NZ_PHTD01000010/1/110250/124994
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQG01000019.1	83266	96292	naggn	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTQG01000019.1/83266-96292	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791785.1/NZ_JTQG01000019/1/83266/96292
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQH01000025.1	0	13254	naggn	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTQH01000025.1/0-13254	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791765.1/NZ_JTQH01000025/1/0/13254
Pseudomonas	syringae	HS191	NZ_CP006256.1	1676571	1691372	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP006256.1/1676571-1691372	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000988395.1/NZ_CP006256/1/1676571/1691372
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008859.2	1621780	1636541	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP008859.2/1621780-1636541	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516305.2/NZ_CP008859/2/1621780/1636541
Pseudomonas	syringae	31R1	NZ_LT629769.1	3162450	3177251	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT629769.1/3162450-3177251	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900105295.1/NZ_LT629769/1/3162450/3177251
Pseudomonas	aeruginosa	PAK	NZ_KE137323.1	1850729	1865490	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KE137323.1/1850729-1865490	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000408865.1/NZ_KE137323/1/1850729/1865490
Pseudomonas	aeruginosa	NCTC11445	NZ_AP014651.1	1802697	1817458	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP014651.1/1802697-1817458	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001547955.1/NZ_AP014651/1/1802697/1817458
Pseudomonas	aeruginosa	NCTC11445	NZ_CP053117.1	3860989	3875750	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP053117.1/3860989-3875750	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013415045.1/NZ_CP053117/1/3860989/3875750
Pseudomonas	cichorii	474	NZ_QPDT01000002.1	82344	97167	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QPDT01000002.1/82344-97167	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003416215.1/NZ_QPDT01000002/1/82344/97167
Sinorhizobium	meliloti	KH35c	NZ_CP021802.1	1846208	1868443	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021802.1/1846208-1868443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002197445.1/NZ_CP021802/1/1846208/1868443
Mycolicibacterium	neoaurum	365MFTsu	NZ_FMZG01000012.1	0	30674	naggn - nrps-like hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMZG01000012.1/0-30674	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101555.1/NZ_FMZG01000012/1/0/30674
Pseudomonas	aeruginosa	NCTC11445	NZ_LLVF01000009.1	83362	98123	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LLVF01000009.1/83362-98123	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001454415.1/NZ_LLVF01000009/1/83362/98123
Pseudomonas	fluorescens	R124	NZ_CM001561.1	4445666	4460544	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM001561.1/4445666-4460544	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000292795.1/NZ_CM001561/1/4445666/4460544
Pseudomonas	frederiksbergensis	37A10	NZ_MOBQ01000016.1	147549	162405	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MOBQ01000016.1/147549-162405	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003732325.1/NZ_MOBQ01000016/1/147549/162405
Pseudomonas	fluorescens	PA3G8	NZ_CABVIJ010000004.1	203713	218592	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABVIJ010000004.1/203713-218592	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902497985.1/NZ_CABVIJ010000004/1/203713/218592
Pseudomonas	brassicacearum	NFM421	NC_015379.1	1850163	1865077	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015379.1/1850163-1865077	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000194805.1/NC_015379/1/1850163/1865077
Pseudomonas	aeruginosa	NCTC11445	NZ_JABUGU010000015.1	0	13201	naggn	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JABUGU010000015.1/0-13201	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013328675.1/NZ_JABUGU010000015/1/0/13201
Pseudomonas	Unclassified	None	NZ_LR733252.1	3430142	3444977	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR733252.1/3430142-3444977	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506475.1/NZ_LR733252/1/3430142/3444977
Pseudomonas	Unclassified	WPR_5_2	NZ_RBLA01000003.1	556725	571600	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RBLA01000003.1/556725-571600	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003634475.1/NZ_RBLA01000003/1/556725/571600
Pseudomonas	nitroreducens	LMG 21614	NZ_FZOM01000001.1	978240	993097	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FZOM01000001.1/978240-993097	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900188285.1/NZ_FZOM01000001/1/978240/993097
Mycobacterium	grossiae	DSM 104744	NZ_CP043474.1	3331142	3370063	naggn - nrps-like hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP043474.1/3331142-3370063	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008329645.1/NZ_CP043474/1/3331142/3370063
Azospirillum	palustre	B2	NZ_PDKW01000041.1	858242	873021	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PDKW01000041.1/858242-873021	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002573965.1/NZ_PDKW01000041/1/858242/873021
Pseudomonas	putida	Simmons01	NZ_CP024086.1	1448291	1463113	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024086.1/1448291-1463113	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002736045.1/NZ_CP024086/1/1448291/1463113
Pseudomonas	putida	Simmons01	NZ_SLXX01000008.1	64142	78991	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SLXX01000008.1/64142-78991	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004345845.1/NZ_SLXX01000008/1/64142/78991
Pseudomonas	putida	Simmons01	NZ_SCFX01000024.1	7436	22328	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SCFX01000024.1/7436-22328	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007049805.1/NZ_SCFX01000024/1/7436/22328
Brevundimonas	vesicularis	FDAARGOS_289	NZ_CP022048.2	698498	717913	bacteriocin - naggn hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP022048.2/698498-717913	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002208825.2/NZ_CP022048/2/698498/717913
Azospirillum	Unclassified	B21	NZ_VTTO01000005.1	324307	339246	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VTTO01000005.1/324307-339246	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008364825.1/NZ_VTTO01000005/1/324307/339246
Pseudomonas	fluorescens	PA3G8	NZ_LCYB01000052.1	180961	195803	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LCYB01000052.1/180961-195803	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001542705.1/NZ_LCYB01000052/1/180961/195803
Pseudomonas	Unclassified	NFACC37-1	NZ_FMUZ01000007.1	128520	143441	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMUZ01000007.1/128520-143441	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101575.1/NZ_FMUZ01000007/1/128520/143441
Pseudomonas	fluorescens	PA3G8	NZ_CABVHS010000010.1	130290	145009	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABVHS010000010.1/130290-145009	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902497935.1/NZ_CABVHS010000010/1/130290/145009
Pseudomonas	fluorescens	PA3G8	NZ_LT907842.1	156004	170862	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT907842.1/156004-170862	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900215245.1/NZ_LT907842/1/156004/170862
Pseudomonas	multiresinivorans	populi	NZ_CP048833.1	2330836	2345693	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP048833.1/2330836-2345693	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012971725.1/NZ_CP048833/1/2330836/2345693
Pseudomonas	aeruginosa	Stone 130	NZ_KI517348.1	1768980	1783741	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI517348.1/1768980-1783741	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000478465.2/NZ_KI517348/1/1768980/1783741
Pseudomonas	aeruginosa	NCTC11445	NZ_CP008871.2	1687976	1702737	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP008871.2/1687976-1702737	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001516205.2/NZ_CP008871/2/1687976/1702737
Pseudomonas	stutzeri	KMS 55	NZ_MUEH01000007.1	78230	93211	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MUEH01000007.1/78230-93211	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002282995.1/NZ_MUEH01000007/1/78230/93211
Pseudomonas	aeruginosa	NCTC11445	NZ_JTZV01000017.1	291076	304339	naggn	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTZV01000017.1/291076-304339	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000797265.1/NZ_JTZV01000017/1/291076/304339
Pseudomonas	Unclassified	None	NZ_LN865164.1	3421811	3436639	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LN865164.1/3421811-3436639	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001511775.1/NZ_LN865164/1/3421811/3436639
Marichromatium	gracile	DSM 203	NZ_SMDC01000011.1	113490	128309	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SMDC01000011.1/113490-128309	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004343155.1/NZ_SMDC01000011/1/113490/128309
Pseudomonas	Unclassified	ZA 5.3	NZ_JABWQN010000005.1	83131	97985	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JABWQN010000005.1/83131-97985	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014268445.1/NZ_JABWQN010000005/1/83131/97985
Pseudomonas	aeruginosa	NCTC11445	NZ_CP053706.1	3336977	3351738	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP053706.1/3336977-3351738	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013201115.1/NZ_CP053706/1/3336977/3351738
Pseudomonas	Unclassified	VLB120	NC_022738.1	1442188	1457154	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_022738.1/1442188-1457154	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000494915.1/NC_022738/1/1442188/1457154
Nitratireductor	Unclassified	OM-1	NZ_CP029208.1	1636806	1651615	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP029208.1/1636806-1651615	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003296175.1/NZ_CP029208/1/1636806/1651615
Pseudomonas	fluorescens	PA3G8	NZ_CABVHH010000002.1	282417	297257	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABVHH010000002.1/282417-297257	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902497685.1/NZ_CABVHH010000002/1/282417/297257
Pseudomonas	Unclassified	LTJR-52	NZ_CP033105.1	1786690	1801411	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP033105.1/1786690-1801411	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003691465.1/NZ_CP033105/1/1786690/1801411
Pseudomonas	fluorescens	PA3G8	NZ_CABVJC010000008.1	161054	175936	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABVJC010000008.1/161054-175936	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902498215.1/NZ_CABVJC010000008/1/161054/175936
Unclassified	bacterium	None	NZ_UBVG01000014.1	75939	92852	naggn	True	chejuenolide A / chejuenolide B	7	BGC0001543	https://antismash-db.secondarymetabolites.org/go/NZ_UBVG01000014.1/75939-92852	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900468855.1/NZ_UBVG01000014/1/75939/92852
Pseudomonas	syringae	ISPaVe037	NZ_JH951886.1	166127	180928	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH951886.1/166127-180928	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000302815.1/NZ_JH951886/1/166127/180928
Pseudomonas	syringae	None	NZ_LT963391.1	3675838	3690641	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT963391.1/3675838-3690641	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900235885.1/NZ_LT963391/1/3675838/3690641
Pseudomonas	Unclassified	ACM7	NZ_CP024866.1	853344	868236	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024866.1/853344-868236	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004136015.1/NZ_CP024866/1/853344/868236
Pseudomonas	aeruginosa	BL15	NZ_KI518835.1	934691	949452	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI518835.1/934691-949452	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000480845.1/NZ_KI518835/1/934691/949452
Pseudomonas	fragi	F1815	NZ_NQKQ01000008.1	168069	182802	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NQKQ01000008.1/168069-182802	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002269505.1/NZ_NQKQ01000008/1/168069/182802
Pseudomonas	mendocina	ymp	NC_009439.1	3272706	3287652	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_009439.1/3272706-3287652	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000016565.1/NC_009439/1/3272706/3287652
Pseudomonas	putida	Simmons01	NZ_KZ987399.1	1530252	1545142	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KZ987399.1/1530252-1545142	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003586135.1/NZ_KZ987399/1/1530252/1545142
Pseudomonas	aeruginosa	BWHPSA043	NZ_KI914496.1	773712	788473	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI914496.1/773712-788473	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000520335.1/NZ_KI914496/1/773712/788473
Pseudomonas	stutzeri	KMS 55	NZ_RHRN01000001.1	499103	514084	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RHRN01000001.1/499103-514084	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003936745.1/NZ_RHRN01000001/1/499103/514084
Pseudomonas	syringae	ATCC 10859	NZ_CP013183.1	4303557	4318358	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013183.1/4303557-4318358	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001482725.1/NZ_CP013183/1/4303557/4318358
Azospirillum	brasilense	Sp245	NC_016618.1	61599	76341	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016618.1/61599-76341	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237365.1/NC_016618/1/61599/76341
Pseudomonas	Unclassified	NFACC32-1	NZ_FMUL01000001.1	97307	112158	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FMUL01000001.1/97307-112158	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101215.1/NZ_FMUL01000001/1/97307/112158
Pseudomonas	Unclassified	14181154	NZ_CP045554.1	1316211	1331060	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045554.1/1316211-1331060	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013305665.1/NZ_CP045554/1/1316211/1331060
Pseudomonas	syringae	None	NZ_LT962481.1	1644993	1659794	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT962481.1/1644993-1659794	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900235865.1/NZ_LT962481/1/1644993/1659794
Azospirillum	brasilense	MTCC4036	NZ_CP032332.1	623620	638362	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032332.1/623620-638362	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005222185.1/NZ_CP032332/1/623620/638362
Pseudomonas	Unclassified	NFACC04-2	NZ_FPJC01000011.1	101609	116523	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FPJC01000011.1/101609-116523	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900119265.1/NZ_FPJC01000011/1/101609/116523
Pseudomonas	aeruginosa	B136-33	NC_020912.1	1605211	1619972	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_020912.1/1605211-1619972	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000359505.1/NC_020912/1/1605211/1619972
Pseudomonas	aeruginosa	NCTC11445	NZ_CP046404.1	1664838	1679599	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP046404.1/1664838-1679599	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013393705.1/NZ_CP046404/1/1664838/1679599
Prosthecochloris	aestuarii	DSM 271	NC_011059.1	109368	123995	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_011059.1/109368-123995	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000020625.1/NC_011059/1/109368/123995
Pseudomonas	stutzeri	KMS 55	NZ_CP025149.2	1399533	1414513	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025149.2/1399533-1414513	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003047145.2/NZ_CP025149/2/1399533/1414513
Pseudomonas	fluorescens	Q2-87	NZ_CM001558.1	4341331	4356220	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM001558.1/4341331-4356220	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000281895.1/NZ_CM001558/1/4341331/4356220
Pseudomonas	marginalis	ICMP 3553	NZ_LKEG01000026.1	368732	383451	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LKEG01000026.1/368732-383451	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001645105.1/NZ_LKEG01000026/1/368732/383451
Pseudomonas	aeruginosa	NCTC11445	NZ_CP033686.1	1671232	1685993	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP033686.1/1671232-1685993	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003798125.1/NZ_CP033686/1/1671232/1685993
Pseudomonas	aeruginosa	PAO1H2O	NZ_CP008749.1	3860896	3875657	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP008749.1/3860896-3875657	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000714515.1/NZ_CP008749/1/3860896/3875657
Brevundimonas	diminuta	ATCC(B) 19146	NZ_CP035093.1	1674762	1689413	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP035093.1/1674762-1689413	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004102925.1/NZ_CP035093/1/1674762/1689413
Pseudomonas	fluorescens	PA3G8	NZ_LACC01000027.1	0	12360	naggn	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LACC01000027.1/0-12360	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000967965.1/NZ_LACC01000027/1/0/12360
Pseudomonas	syringae	ICMP 9617	NZ_CM002753.1	4726314	4741118	naggn	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM002753.1/4726314-4741118	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000658965.1/NZ_CM002753/1/4726314/4741118
Desulfobacter	vibrioformis	DSM 8776	NZ_JQKJ01000002.1	101933	129856	bacteriocin - lanthipeptide - naggn hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JQKJ01000002.1/101933-129856	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745975.1/NZ_JQKJ01000002/1/101933/129856
Pseudomonas	aeruginosa	NCTC11445	NZ_JTXX01000032.1	83717	96787	naggn	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTXX01000032.1/83717-96787	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000796505.1/NZ_JTXX01000032/1/83717/96787
