#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Bacillus	subtilis	KCTC 13429	NZ_CP029465.1	3941001	3962614	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_CP029465.1/3941001-3962614	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003148415.1/NZ_CP029465/1/3941001/3962614
Bacillus	subtilis	J-5	NZ_CP026010.1	699755	721367	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_CP026010.1/699755-721367	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004101945.1/NZ_CP026010/1/699755/721367
Bacillus	cereus	FORC087	NZ_LABM01000016.1	1762	45474	phosphonate - sactipeptide hybrid	False	thuricin CD α / thuricin CD β	100	BGC0000599	https://antismash-db.secondarymetabolites.org/go/NZ_LABM01000016.1/1762-45474	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001044825.1/NZ_LABM01000016/1/1762/45474
Clostridium	butyricum	4928STDY7387863	NZ_CABHIF010000017.1	38398	58536	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABHIF010000017.1/38398-58536	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902165875.1/NZ_CABHIF010000017/1/38398/58536
Clostridium	perfringens	JXJA17	NZ_CABHIO010000001.1	6913	27054	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABHIO010000001.1/6913-27054	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902166005.1/NZ_CABHIO010000001/1/6913/27054
Brevibacillus	laterosporus	ZQ2	NZ_CP025545.1	2349503	2369653	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025545.1/2349503-2369653	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002865525.1/NZ_CP025545/1/2349503/2369653
Unclassified	brachy	ATCC 33089	NZ_KI535284.1	207603	227753	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI535284.1/207603-227753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000488855.1/NZ_KI535284/1/207603/227753
Unclassified	brachy	ATCC 33089	NZ_KI535286.1	138555	159935	sactipeptide	False	dipeptide aldehydes	17	BGC0001575	https://antismash-db.secondarymetabolites.org/go/NZ_KI535286.1/138555-159935	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000488855.1/NZ_KI535286/1/138555/159935
Blautia	obeum	AF35-14AC	NZ_QRPQ01000001.1	104267	124408	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRPQ01000001.1/104267-124408	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003475275.1/NZ_QRPQ01000001/1/104267/124408
Clostridium	botulinum	277-00	NZ_CP027779.1	3550538	3570676	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP027779.1/3550538-3570676	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003017225.1/NZ_CP027779/1/3550538/3570676
Clostridium	butyricum	4928STDY7387863	NZ_CP013252.1	1199531	1219669	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013252.1/1199531-1219669	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001456065.2/NZ_CP013252/1/1199531/1219669
Clostridium	cochlearium	NLAE-zl-C224	NZ_FNGL01000008.1	4053	24191	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNGL01000008.1/4053-24191	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103025.1/NZ_FNGL01000008/1/4053/24191
Bacillus	thuringiensis	IBL 200	NZ_CM000758.1	6463804	6483954	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM000758.1/6463804-6483954	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000161715.1/NZ_CM000758/1/6463804/6483954
Bacillus	subtilis	J-5	NZ_NJRE01000002.1	513313	534925	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_NJRE01000002.1/513313-534925	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010578165.1/NZ_NJRE01000002/1/513313/534925
Coprococcus	Unclassified	AF19-8AC	NZ_QTMI01000002.1	258195	278345	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTMI01000002.1/258195-278345	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003603115.1/NZ_QTMI01000002/1/258195/278345
Bacillus	cereus	FORC087	NZ_CP023179.1	1933249	1954635	sactipeptide	False	thurincin H	40	BGC0000600	https://antismash-db.secondarymetabolites.org/go/NZ_CP023179.1/1933249-1954635	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002290105.1/NZ_CP023179/1/1933249/1954635
Ruminococcus	Unclassified	AM26-12LB	NZ_QUJX01000012.1	6344	26485	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QUJX01000012.1/6344-26485	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003480785.1/NZ_QUJX01000012/1/6344/26485
Butyrivibrio	proteoclasticus	P6B7	NZ_JHWL01000013.1	19357	39504	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JHWL01000013.1/19357-39504	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000622085.1/NZ_JHWL01000013/1/19357/39504
Unclassified	leptum	None	NZ_CABIYC010000001.1	425583	445721	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABIYC010000001.1/425583-445721	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902362845.1/NZ_CABIYC010000001/1/425583/445721
Parvimonas	Unclassified	KA00067	NZ_KQ960137.1	9337	29616	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ960137.1/9337-29616	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001553085.1/NZ_KQ960137/1/9337/29616
Methanobacterium	Unclassified	MZ-A1	NZ_CP017767.1	937932	959273	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017767.1/937932-959273	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002813675.1/NZ_CP017767/1/937932/959273
Enterococcus	faecalis	13-SD-W-01	NZ_KE351686.1	128078	150326	ras-ripp - sactipeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KE351686.1/128078-150326	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000415185.1/NZ_KE351686/1/128078/150326
Bacillus	cereus	FORC087	NZ_VDSM01000012.1	141815	161965	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VDSM01000012.1/141815-161965	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007668125.1/NZ_VDSM01000012/1/141815/161965
Clostridium	botulinum	Okra	NC_010516.1	3300872	3321010	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010516.1/3300872-3321010	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000019305.1/NC_010516/1/3300872/3321010
Clostridioides	difficile	VRECD0043	NZ_LJCI01000024.1	17124	37268	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LJCI01000024.1/17124-37268	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002891615.1/NZ_LJCI01000024/1/17124/37268
Clostridium	perfringens	JXJA17	NZ_SPFQ01000001.1	1683517	1703658	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SPFQ01000001.1/1683517-1703658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844105.1/NZ_SPFQ01000001/1/1683517/1703658
Clostridium	perfringens	JXJA17	NZ_CABPRN010000001.1	1176969	1197110	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CABPRN010000001.1/1176969-1197110	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902459455.1/NZ_CABPRN010000001/1/1176969/1197110
Clostridium	beijerinckii	NRRL B-598	NZ_CP011966.3	4918203	4938341	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011966.3/4918203-4938341	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000506785.4/NZ_CP011966/3/4918203/4938341
Tindallia	magadiensis	Z-7934	NZ_FOQA01000001.1	51697	71841	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOQA01000001.1/51697-71841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900113635.1/NZ_FOQA01000001/1/51697/71841
Clostridium	perfringens	JXJA17	NZ_CP025501.1	3091465	3111606	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025501.1/3091465-3111606	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003203455.1/NZ_CP025501/1/3091465/3111606
Unclassified	Unclassified	NK3A20	NZ_FNQX01000021.1	6266	26410	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNQX01000021.1/6266-26410	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900107575.1/NZ_FNQX01000021/1/6266/26410
Bacillus	subtilis	J-5	NZ_CP017112.1	203953	225843	head_to_tail - sactipeptide hybrid	False	sporulation killing factor	100	BGC0000601	https://antismash-db.secondarymetabolites.org/go/NZ_CP017112.1/203953-225843	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001720505.1/NZ_CP017112/1/203953/225843
Bacillus	subtilis	J-5	NZ_CP017112.1	3783977	3805589	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_CP017112.1/3783977-3805589	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001720505.1/NZ_CP017112/1/3783977/3805589
Lachnoclostridium	scindens	BL389WT3D	NZ_CP045695.1	2350282	2370426	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045695.1/2350282-2370426	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009684695.1/NZ_CP045695/1/2350282/2370426
Bacillus	pumilus	LNTW65	NZ_CP058951.1	3555374	3578325	head_to_tail - sactipeptide hybrid	False	sporulation killing factor	85	BGC0000601	https://antismash-db.secondarymetabolites.org/go/NZ_CP058951.1/3555374-3578325	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013423765.1/NZ_CP058951/1/3555374/3578325
Blautia	obeum	AF35-14AC	NZ_QRVB01000007.1	102659	122800	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QRVB01000007.1/102659-122800	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003458635.1/NZ_QRVB01000007/1/102659/122800
Bacillus	thuringiensis	BGSC 4Z1	NZ_NFEJ01000060.1	0	12808	sactipeptide	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NFEJ01000060.1/0-12808	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002147475.1/NZ_NFEJ01000060/1/0/12808
Eubacterium	ruminantium	2388	NZ_FNHR01000002.1	50753	70894	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNHR01000002.1/50753-70894	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103685.1/NZ_FNHR01000002/1/50753/70894
Caldanaerobacter	subterraneus	MB4	NC_003869.1	1172572	1192713	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_003869.1/1172572-1192713	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000007085.1/NC_003869/1/1172572/1192713
Bacillus	subtilis	TU-B-10	NC_016047.1	3813373	3834983	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NC_016047.1/3813373-3834983	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000227465.1/NC_016047/1/3813373/3834983
Desulfofundulus	thermosubterraneus	DSM 16057	NZ_FQZM01000009.1	66442	86592	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FQZM01000009.1/66442-86592	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900142025.1/NZ_FQZM01000009/1/66442/86592
Blautia	obeum	AF35-14AC	NZ_WWVS01000005.1	102690	122831	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WWVS01000005.1/102690-122831	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009883065.1/NZ_WWVS01000005/1/102690/122831
Blautia	obeum	AF35-14AC	NZ_CZBA01000003.1	189166	209307	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CZBA01000003.1/189166-209307	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001405215.1/NZ_CZBA01000003/1/189166/209307
Ruminococcus	Unclassified	TF10-12AC	NZ_QTYX01000017.1	73595	93739	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTYX01000017.1/73595-93739	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003462385.1/NZ_QTYX01000017/1/73595/93739
Staphylococcus	felis	ATCC 49168	NZ_CP027770.1	898224	919559	sactipeptide	False	subtilosin A	25	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_CP027770.1/898224-919559	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003012915.1/NZ_CP027770/1/898224/919559
Methanobacterium	veterum	MK4	NZ_JQJK01000015.1	3038	53165	nrps-like - sactipeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JQJK01000015.1/3038-53165	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745485.1/NZ_JQJK01000015/1/3038/53165
Methanobacterium	veterum	MK4	NZ_JQJK01000016.1	121895	143242	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JQJK01000016.1/121895-143242	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745485.1/NZ_JQJK01000016/1/121895/143242
Levyella	massiliensis	9403326	NZ_HG529490.1	687585	707732	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_HG529490.1/687585-707732	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000308275.2/NZ_HG529490/1/687585/707732
Clostridium	Unclassified	JN500901	NZ_CP032416.1	956518	976656	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032416.1/956518-976656	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003600355.1/NZ_CP032416/1/956518/976656
Clostridioides	difficile	VRECD0043	NZ_CAACZR010000002.1	508071	528215	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CAACZR010000002.1/508071-528215	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900687565.1/NZ_CAACZR010000002/1/508071/528215
Bacillus	cereus	FORC087	NZ_JAAVIP010000003.1	54057	191311	sactipeptide - t1nrps - t1pks hybrid	False	zwittermicin A	81	BGC0001059	https://antismash-db.secondarymetabolites.org/go/NZ_JAAVIP010000003.1/54057-191311	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_012395385.1/NZ_JAAVIP010000003/1/54057/191311
Clostridium	tyrobutyricum	FAM22553	NZ_JTES01000004.1	192169	212307	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JTES01000004.1/192169-212307	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000816635.1/NZ_JTES01000004/1/192169/212307
Desulfosporosinus	acidiphilus	SJ4	NC_018068.1	4867415	4887556	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_018068.1/4867415-4887556	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000255115.2/NC_018068/1/4867415/4887556
Roseburia	Unclassified	AF20-18LB	NZ_QTWP01000002.1	52863	73007	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTWP01000002.1/52863-73007	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003461185.1/NZ_QTWP01000002/1/52863/73007
Ruminococcus	Unclassified	AF18-29	NZ_QTWT01000003.1	152727	172871	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTWT01000003.1/152727-172871	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003461265.1/NZ_QTWT01000003/1/152727/172871
Bacillus	subtilis	J-5	NZ_SOBO01000012.1	26814	48426	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_SOBO01000012.1/26814-48426	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004365735.1/NZ_SOBO01000012/1/26814/48426
Ruminococcus	Unclassified	TF12-2	NZ_QTYU01000003.1	155681	175825	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTYU01000003.1/155681-175825	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003462325.1/NZ_QTYU01000003/1/155681/175825
Eubacterium	maltosivorans	YI	NZ_CP029487.1	3958277	3978418	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP029487.1/3958277-3978418	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002441855.2/NZ_CP029487/1/3958277/3978418
Thermococcus	celer	Vu 13	NZ_CP014854.1	1141400	1162729	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP014854.1/1141400-1162729	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002214365.1/NZ_CP014854/1/1141400/1162729
Clostridioides	difficile	VRECD0043	NZ_FUPX01000003.1	107790	127934	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FUPX01000003.1/107790-127934	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900165265.1/NZ_FUPX01000003/1/107790/127934
Ruminococcus	Unclassified	AF43-11	NZ_QTVA01000004.1	0	15703	sactipeptide	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QTVA01000004.1/0-15703	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003435955.1/NZ_QTVA01000004/1/0/15703
Ruminococcus	flavefaciens	None	NZ_CADAYP010000017.1	17834	37972	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CADAYP010000017.1/17834-37972	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902792235.1/NZ_CADAYP010000017/1/17834/37972
Clostridium	Unclassified	JN-1	NZ_CP033465.1	2006457	2026595	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP033465.1/2006457-2026595	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003718715.1/NZ_CP033465/1/2006457/2026595
Clostridioides	difficile	VRECD0043	NZ_FUTW01000002.1	572275	592419	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FUTW01000002.1/572275-592419	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900166285.1/NZ_FUTW01000002/1/572275/592419
Clostridioides	difficile	VRECD0043	NZ_CAACZO010000003.1	102986	123130	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CAACZO010000003.1/102986-123130	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900687405.1/NZ_CAACZO010000003/1/102986/123130
Desulfotomaculum	nigrificans	DSM 574	NZ_KI912183.1	2252580	2272727	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI912183.1/2252580-2272727	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000189755.2/NZ_KI912183/1/2252580/2272727
Oscillibacter	valericigenes	Sjm18-20	NC_016048.1	1932959	1953106	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016048.1/1932959-1953106	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000283575.1/NC_016048/1/1932959/1953106
Bacillus	subtilis	SRCM101444	NZ_CP021498.1	3602351	3623963	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_CP021498.1/3602351-3623963	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002173695.1/NZ_CP021498/1/3602351/3623963
Bacillus	Unclassified	5MFCol3.1	NZ_FOST01000021.1	0	11912	sactipeptide	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOST01000021.1/0-11912	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900114335.1/NZ_FOST01000021/1/0/11912
Bacillus	subtilis	J-5	NZ_CP049924.1	3692462	3714074	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NZ_CP049924.1/3692462-3714074	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014171535.1/NZ_CP049924/1/3692462/3714074
Ruminococcus	Unclassified	AM42-10AC	NZ_QUIP01000004.1	79124	99265	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QUIP01000004.1/79124-99265	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003480285.1/NZ_QUIP01000004/1/79124/99265
Clostridium	thermopalmarium	DSM 5974	NZ_QEQN01000009.1	47135	67273	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QEQN01000009.1/47135-67273	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003097175.1/NZ_QEQN01000009/1/47135/67273
Clostridioides	difficile	VRECD0043	NZ_OFAA01000037.1	17041	37185	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_OFAA01000037.1/17041-37185	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900243345.1/NZ_OFAA01000037/1/17041/37185
Anaerocolumna	aminovalerica	DSM 1283	NZ_FOWD01000002.1	162323	182464	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOWD01000002.1/162323-182464	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900115365.1/NZ_FOWD01000002/1/162323/182464
Faecalibacterium	prausnitzii	CNCM I 4544	NZ_NMTU01000035.1	86265	106412	sactipeptide	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NMTU01000035.1/86265-106412	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002549905.1/NZ_NMTU01000035/1/86265/106412
Clostridium	beijerinckii	WB	NZ_PIQP01000047.1	5896	19407	sactipeptide	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PIQP01000047.1/5896-19407	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002954125.1/NZ_PIQP01000047/1/5896/19407
Bacillus	subtilis	BSP1	NC_019896.1	359551	380536	head_to_tail - sactipeptide hybrid	False	subtilosin A	100	BGC0000602	https://antismash-db.secondarymetabolites.org/go/NC_019896.1/359551-380536	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000321395.1/NC_019896/1/359551/380536
