#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Bacillus	pumilus	LNTW65	NZ_CP016784.1	1300483	1328898	betalactone	False	fengycin	53	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP016784.1/1300483-1328898	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001704975.1/NZ_CP016784/1/1300483/1328898
Bacillus	pumilus	DE0037	NZ_VEIA01000012.1	8871	37287	betalactone	False	fengycin	53	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_VEIA01000012.1/8871-37287	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007680315.1/NZ_VEIA01000012/1/8871/37287
Pseudomonas	Unclassified	NFACC39-1	NZ_FODL01000009.1	209813	233063	betalactone	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_FODL01000009.1/209813-233063	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900110355.1/NZ_FODL01000009/1/209813/233063
Serratia	marcescens	2880STDY5682988	NZ_FCMR01000002.1	121328	146998	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FCMR01000002.1/121328-146998	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001539065.1/NZ_FCMR01000002/1/121328/146998
Bacillus	pumilus	DE0037	NZ_VEIA01000002.1	136933	169386	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VEIA01000002.1/136933-169386	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007680315.1/NZ_VEIA01000002/1/136933/169386
Bacillus	pumilus	LNTW65	NZ_PVQX01000001.1	990348	1017174	betalactone	False	fengycin	53	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_PVQX01000001.1/990348-1017174	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002998415.1/NZ_PVQX01000001/1/990348/1017174
Vibrio	natriegens	CCUG 16374	NZ_CP016351.1	461182	489511	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP016351.1/461182-489511	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001680085.1/NZ_CP016351/1/461182/489511
Serratia	Unclassified	MYb239	NZ_CP023268.1	720603	746238	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023268.1/720603-746238	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002966855.1/NZ_CP023268/1/720603/746238
Bacillus	mycoides	VDM019	NZ_KB976196.1	2293139	2318377	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_KB976196.1/2293139-2318377	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000399045.1/NZ_KB976196/1/2293139/2318377
Bacillus	pumilus	LNTW65	NZ_PVQX01000001.1	1633375	1665680	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PVQX01000001.1/1633375-1665680	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002998415.1/NZ_PVQX01000001/1/1633375/1665680
Lactococcus	lactis	C4	NZ_AP018499.1	2292946	2325514	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP018499.1/2292946-2325514	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003966935.1/NZ_AP018499/1/2292946/2325514
Pseudomonas	linyingensis	LMG 25967	NZ_FNZE01000008.1	116703	140562	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FNZE01000008.1/116703-140562	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109175.1/NZ_FNZE01000008/1/116703/140562
Photobacterium	angustum	S14	NZ_CH902600.1	1688596	1715740	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CH902600.1/1688596-1715740	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000153265.1/NZ_CH902600/1/1688596/1715740
Pseudomonas	linyingensis	LMG 25967	NZ_FNZE01000004.1	140722	169471	betalactone	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_FNZE01000004.1/140722-169471	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109175.1/NZ_FNZE01000004/1/140722/169471
Vibrio	alginolyticus	FDAARGOS_110	NZ_CP014040.1	79420	107651	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP014040.1/79420-107651	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002953535.1/NZ_CP014040/1/79420/107651
Marinobacter	Unclassified	None	NZ_LR733269.1	1249370	1276376	betalactone	False	plipastatin	15	BGC0000407	https://antismash-db.secondarymetabolites.org/go/NZ_LR733269.1/1249370-1276376	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506385.1/NZ_LR733269/1/1249370/1276376
Serratia	marcescens	2880STDY5682988	NZ_NGUE01000001.1	5075920	5101590	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NGUE01000001.1/5075920-5101590	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002153355.1/NZ_NGUE01000001/1/5075920/5101590
Marinobacter	Unclassified	None	NZ_LR733269.1	3497412	3521594	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR733269.1/3497412-3521594	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506385.1/NZ_LR733269/1/3497412/3521594
Bacillus	subtilis	J-5	NZ_CP018295.1	1927632	2061425	betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP018295.1/1927632-2061425	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001889385.1/NZ_CP018295/1/1927632/2061425
Solimonas	Unclassified	K1W22B-7	NZ_CP031704.1	1663263	1688676	betalactone	False	lipopolysaccharide	5	BGC0000774	https://antismash-db.secondarymetabolites.org/go/NZ_CP031704.1/1663263-1688676	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003428335.1/NZ_CP031704/1/1663263/1688676
Ochrobactrum	anthropi	OA_392	NZ_RHTC01000001.1	441870	469652	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RHTC01000001.1/441870-469652	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003937425.1/NZ_RHTC01000001/1/441870/469652
Solimonas	Unclassified	K1W22B-7	NZ_CP031704.1	3083591	3112226	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP031704.1/3083591-3112226	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003428335.1/NZ_CP031704/1/3083591/3112226
Bacillus	velezensis	P34	NZ_JAAHBR010000054.1	163563	300872	bacteriocin - betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_JAAHBR010000054.1/163563-300872	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010671715.1/NZ_JAAHBR010000054/1/163563/300872
Solimonas	Unclassified	K1W22B-7	NZ_CP031704.1	4215369	4245965	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP031704.1/4215369-4245965	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003428335.1/NZ_CP031704/1/4215369/4245965
Pectobacterium	carotovorum	CFBP8734	NZ_JACDSA010000007.1	84985	108800	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACDSA010000007.1/84985-108800	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013449415.1/NZ_JACDSA010000007/1/84985/108800
Marinobacter	Unclassified	Arc7-DN-1	NZ_CP031848.1	754701	777355	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP031848.1/754701-777355	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003441595.1/NZ_CP031848/1/754701/777355
Bacillus	subtilis	KCTC 13429	NZ_CP029465.1	2068068	2199321	betalactone - t1nrps - transat-pks hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP029465.1/2068068-2199321	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003148415.1/NZ_CP029465/1/2068068/2199321
Marinobacter	Unclassified	Arc7-DN-1	NZ_CP031848.1	3912716	3936089	betalactone	False	mycosubtilin	20	BGC0001103	https://antismash-db.secondarymetabolites.org/go/NZ_CP031848.1/3912716-3936089	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003441595.1/NZ_CP031848/1/3912716/3936089
Bacillus	Unclassified	TYF-LIM-B05	NZ_QXII01000001.1	0	35658	betalactone - t1nrps hybrid	True	fengycin	73	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_QXII01000001.1/0-35658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003717485.1/NZ_QXII01000001/1/0/35658
Pseudomonas	Unclassified	NFACC42-2	NZ_FOZO01000008.1	189818	212899	betalactone	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_FOZO01000008.1/189818-212899	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116055.1/NZ_FOZO01000008/1/189818/212899
Bacillus	subtilis	J-5	NZ_CP026010.1	2974257	3031038	betalactone - t1nrps hybrid	False	fengycin	100	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP026010.1/2974257-3031038	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004101945.1/NZ_CP026010/1/2974257/3031038
Lactococcus	lactis	S0	NZ_CP010050.1	599078	632842	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP010050.1/599078-632842	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000807375.1/NZ_CP010050/1/599078/632842
Actinoplanes	lutulentus	CGMCC 4.7090	NZ_QLMJ01000002.1	157266	179734	betalactone	False	aristeromycin	9	BGC0001514	https://antismash-db.secondarymetabolites.org/go/NZ_QLMJ01000002.1/157266-179734	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003259845.1/NZ_QLMJ01000002/1/157266/179734
Pseudomonas	aeruginosa	NCTC11445	NZ_RWNF01000005.1	252097	293954	betalactone - nrps-like hybrid	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_RWNF01000005.1/252097-293954	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004371275.1/NZ_RWNF01000005/1/252097/293954
Bacillus	cereus	FORC087	NZ_NUVN01000011.1	362454	387693	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_NUVN01000011.1/362454-387693	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002565245.1/NZ_NUVN01000011/1/362454/387693
Bacillus	cereus	HuB4-4	NZ_KB976537.1	2936025	2961264	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_KB976537.1/2936025-2961264	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000399305.1/NZ_KB976537/1/2936025/2961264
Bacillus	thuringiensis	AFS056597	NZ_NUGD01000023.1	11951	37190	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_NUGD01000023.1/11951-37190	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002574365.1/NZ_NUGD01000023/1/11951/37190
Acinetobacter	baumannii	LEV1449/17Ec	NZ_CP038262.1	2671276	2700357	betalactone	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP038262.1/2671276-2700357	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004564095.1/NZ_CP038262/1/2671276/2700357
Vibrio	cholerae	N2807	NZ_VSID01000044.1	520596	541972	betalactone	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VSID01000044.1/520596-541972	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008083585.1/NZ_VSID01000044/1/520596/541972
Phaeobacter	piscinae	S26	NZ_JSWK01000010.1	18856	45003	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JSWK01000010.1/18856-45003	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000826835.1/NZ_JSWK01000010/1/18856/45003
Bacillus	cereus	FORC087	NZ_LABM01000038.1	100723	125962	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_LABM01000038.1/100723-125962	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001044825.1/NZ_LABM01000038/1/100723/125962
Vibrio	cholerae	N2807	NZ_VSHZ01000004.1	102610	124769	betalactone	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VSHZ01000004.1/102610-124769	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008083645.1/NZ_VSHZ01000004/1/102610/124769
Campylobacter	jejuni	AR-0419	NZ_CP044162.1	1409933	1439772	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP044162.1/1409933-1439772	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008727335.1/NZ_CP044162/1/1409933/1439772
Bacillus	cereus	FORC087	NZ_NINI01000014.1	0	19822	betalactone	True	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_NINI01000014.1/0-19822	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201705.1/NZ_NINI01000014/1/0/19822
Pseudomonas	fragi	F1815	NZ_NQKO01000012.1	35568	58819	betalactone	False	fengycin	20	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_NQKO01000012.1/35568-58819	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002269545.1/NZ_NQKO01000012/1/35568/58819
Bacillus	thuringiensis	BGSC 4BL1	NZ_NFDF01000034.1	696018	721257	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_NFDF01000034.1/696018-721257	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002146705.1/NZ_NFDF01000034/1/696018/721257
Unclassified	bacterium	None	NZ_UEHY01000017.1	207673	235837	betalactone	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_UEHY01000017.1/207673-235837	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900468985.1/NZ_UEHY01000017/1/207673/235837
Bacillus	cereus	FORC087	NZ_LABH01000046.1	115393	140632	betalactone	False	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_LABH01000046.1/115393-140632	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001044655.1/NZ_LABH01000046/1/115393/140632
Leisingera	Unclassified	ANG-M1	NZ_JWLC01000014.1	164382	191344	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JWLC01000014.1/164382-191344	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000813745.1/NZ_JWLC01000014/1/164382/191344
Rahnella	aquatilis	OV744	NZ_JUHM01000011.1	0	18774	betalactone	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JUHM01000011.1/0-18774	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000799835.1/NZ_JUHM01000011/1/0/18774
Moraxella	osloensis	YHS	NZ_CP024176.2	2462998	2490514	betalactone	False	plipastatin	15	BGC0000407	https://antismash-db.secondarymetabolites.org/go/NZ_CP024176.2/2462998-2490514	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002752755.2/NZ_CP024176/2/2462998/2490514
Bacillus	atrophaeus	B4144_201601	NZ_LQYR01000003.1	0	32989	betalactone - t1nrps hybrid	True	fengycin	80	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_LQYR01000003.1/0-32989	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001587405.1/NZ_LQYR01000003/1/0/32989
Moraxella	osloensis	YHS	NZ_CP024178.1	52325	85300	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP024178.1/52325-85300	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002752755.2/NZ_CP024178/1/52325/85300
Pseudomonas	aeruginosa	YL84	NZ_CP007147.1	3009676	3049654	betalactone - nrps-like hybrid	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_CP007147.1/3009676-3049654	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000524595.1/NZ_CP007147/1/3009676/3049654
Pseudoalteromonas	rubra	T7	NZ_RHHY01000003.1	0	64599	betalactone - t1nrps - t1pks hybrid	True	amonabactin P 750	42	BGC0001502	https://antismash-db.secondarymetabolites.org/go/NZ_RHHY01000003.1/0-64599	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003947165.1/NZ_RHHY01000003/1/0/64599
Paraburkholderia	caffeinilytica	CF1	NZ_CP031467.1	310178	334928	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP031467.1/310178-334928	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003368325.1/NZ_CP031467/1/310178/334928
Bacillus	cereus	FORC087	NZ_NTYC01000004.1	0	25100	betalactone	True	fengycin	40	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_NTYC01000004.1/0-25100	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002558475.1/NZ_NTYC01000004/1/0/25100
Pseudomonas	qingdaonensis	JJ3	NZ_PHTD01000006.1	111554	141288	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PHTD01000006.1/111554-141288	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002806685.1/NZ_PHTD01000006/1/111554/141288
Burkholderia	gladioli	BCC1732	NZ_CADEQR010000008.1	165186	207055	bacteriocin - betalactone - terpene hybrid	False	barbamide	41	BGC0000962	https://antismash-db.secondarymetabolites.org/go/NZ_CADEQR010000008.1/165186-207055	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902829585.1/NZ_CADEQR010000008/1/165186/207055
Rhodopseudomonas	faecalis	JCM 11668	NZ_QJTI01000016.1	59647	88316	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QJTI01000016.1/59647-88316	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003217325.1/NZ_QJTI01000016/1/59647/88316
Pseudomonas	aeruginosa	NCTC11445	NZ_JTQG01000008.1	186334	228191	betalactone - nrps-like hybrid	False	pyoverdin	2	BGC0000413	https://antismash-db.secondarymetabolites.org/go/NZ_JTQG01000008.1/186334-228191	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000791785.1/NZ_JTQG01000008/1/186334/228191
Chromobacterium	Unclassified	ATCC 53434	NZ_CP025429.1	3003025	3025944	betalactone	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_CP025429.1/3003025-3025944	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002848345.1/NZ_CP025429/1/3003025/3025944
Vibrio	cholerae	N2807	NZ_LT992490.1	443234	470030	betalactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LT992490.1/443234-470030	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900324435.1/NZ_LT992490/1/443234/470030
