#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	Unclassified	769	NZ_CP003987.1	4625016	4645903	linaridin	False	legonaridin	66	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_CP003987.1/4625016-4645903	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000816025.1/NZ_CP003987/1/4625016/4645903
Unclassified	Unclassified	YIM 96095	NZ_RJMB01000018.1	0	18614	linaridin	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RJMB01000018.1/0-18614	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003725585.1/NZ_RJMB01000018/1/0/18614
Curtobacterium	Unclassified	PhB170	NZ_RJUM01000010.1	221990	242587	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RJUM01000010.1/221990-242587	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003752345.1/NZ_RJUM01000010/1/221990/242587
Streptomyces	Unclassified	TAA486	NZ_AUEV01000018.1	77666	98218	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_AUEV01000018.1/77666-98218	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000426165.1/NZ_AUEV01000018/1/77666/98218
Streptomyces	Unclassified	TAA486	NZ_AUEV01000023.1	0	15394	linaridin	True	legonaridin	16	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_AUEV01000023.1/0-15394	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000426165.1/NZ_AUEV01000023/1/0/15394
Leifsonia	xyli	CTCB07	NC_006087.1	1994191	2014614	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_006087.1/1994191-2014614	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000007665.1/NC_006087/1/1994191/2014614
Mucilaginibacter	Unclassified	MD40	NZ_NRSW01000001.1	3695851	3716403	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NRSW01000001.1/3695851-3716403	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002288635.1/NZ_NRSW01000001/1/3695851/3716403
Streptomyces	anulatus	ATCC 11523	NZ_CM003601.1	7671395	7692004	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_CM003601.1/7671395-7692004	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001434355.1/NZ_CM003601/1/7671395/7692004
Streptomyces	Unclassified	CNS606	NZ_AUFD01000012.1	0	52410	hgle-ks - linaridin - t1nrps hybrid	True	pentostatine / vidarabine	12	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_AUFD01000012.1/0-52410	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000426325.1/NZ_AUFD01000012/1/0/52410
Streptomyces	Unclassified	CNS606	NZ_AUFD01000012.1	78201	98774	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AUFD01000012.1/78201-98774	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000426325.1/NZ_AUFD01000012/1/78201/98774
Unclassified	Unclassified	NEN6	NZ_SZNO01000001.1	1090929	1111508	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SZNO01000001.1/1090929-1111508	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005239425.1/NZ_SZNO01000001/1/1090929/1111508
Corynebacterium	urealyticum	VH4248	NZ_VSZJ01000003.1	0	12152	linaridin	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VSZJ01000003.1/0-12152	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008180045.1/NZ_VSZJ01000003/1/0/12152
Streptomyces	noursei	JCM 4701	NZ_LJSN01000003.1	684005	721214	linaridin - terpene hybrid	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_LJSN01000003.1/684005-721214	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002891315.1/NZ_LJSN01000003/1/684005/721214
Streptomyces	noursei	JCM 4701	NZ_LJSN01000005.1	431795	452682	linaridin	False	legonaridin	66	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_LJSN01000005.1/431795-452682	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002891315.1/NZ_LJSN01000005/1/431795/452682
Curtobacterium	Unclassified	ZW137	NZ_RJKS01000002.1	485944	506466	linaridin	False	meridamycin	5	BGC0001011	https://antismash-db.secondarymetabolites.org/go/NZ_RJKS01000002.1/485944-506466	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003762905.1/NZ_RJKS01000002/1/485944/506466
Bacillus	thuringiensis	AFS056597	NZ_VDPB01000007.1	52676	76798	lanthipeptide - linaridin hybrid	False	bicereucin	81	BGC0001407	https://antismash-db.secondarymetabolites.org/go/NZ_VDPB01000007.1/52676-76798	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007666385.1/NZ_VDPB01000007/1/52676/76798
Streptomyces	peucetius	ATCC 27952	NZ_CP022438.1	4088901	4109447	linaridin	False	zorbamycin	8	BGC0001058	https://antismash-db.secondarymetabolites.org/go/NZ_CP022438.1/4088901-4109447	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002777535.1/NZ_CP022438/1/4088901/4109447
Nitrosospira	multiformis	Nl18	NZ_FNQL01000003.1	180663	240239	linaridin - t1nrps - t1pks hybrid	False	serobactin C / serobactin B / serobactin A	61	BGC0000424	https://antismash-db.secondarymetabolites.org/go/NZ_FNQL01000003.1/180663-240239	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900107715.1/NZ_FNQL01000003/1/180663/240239
Streptomyces	Unclassified	WMMB 714	NZ_LAND01000004.1	413729	434260	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_LAND01000004.1/413729-434260	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000964305.1/NZ_LAND01000004/1/413729/434260
Streptomyces	Unclassified	WMMB 714	NZ_LAND01000007.1	64626	85205	linaridin	False	pentostatine / vidarabine	6	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_LAND01000007.1/64626-85205	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000964305.1/NZ_LAND01000007/1/64626/85205
Streptomyces	Unclassified	WMMB 714	NZ_LAND01000015.1	0	63213	linaridin - t1nrps - t1pks hybrid	True	cypemycin	77	BGC0000582	https://antismash-db.secondarymetabolites.org/go/NZ_LAND01000015.1/0-63213	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000964305.1/NZ_LAND01000015/1/0/63213
Leifsonia	xyli	DSM 46306	NC_022438.1	541057	561633	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_022438.1/541057-561633	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000470775.1/NC_022438/1/541057/561633
Saccharomonospora	glauca	K62	NZ_CM001484.1	1594453	1619905	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM001484.1/1594453-1619905	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000243395.2/NZ_CM001484/1/1594453/1619905
Nitrosospira	multiformis	Nl18	NZ_SNZZ01000028.1	6731	35233	linaridin - t1nrps hybrid	True	serobactin C / serobactin B / serobactin A	38	BGC0000424	https://antismash-db.secondarymetabolites.org/go/NZ_SNZZ01000028.1/6731-35233	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004364015.1/NZ_SNZZ01000028/1/6731/35233
Streptomyces	qinglanensis	SCSIO M10379	NZ_LJGV01000022.1	3911049	3931652	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LJGV01000022.1/3911049-3931652	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001751375.1/NZ_LJGV01000022/1/3911049/3931652
Streptomyces	olivoverticillatus	CECT 3266	NZ_JACHJH010000001.1	1009687	1030248	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHJH010000001.1/1009687-1030248	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203555.1/NZ_JACHJH010000001/1/1009687/1030248
Streptomyces	fulvissimus	NA06532	NZ_CP054926.1	7104850	7125459	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_CP054926.1/7104850-7125459	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364315.1/NZ_CP054926/1/7104850/7125459
Streptomyces	olivoverticillatus	CECT 3266	NZ_JACHJH010000004.1	108039	128558	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHJH010000004.1/108039-128558	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203555.1/NZ_JACHJH010000004/1/108039/128558
Kitasatospora	albolonga	YIM 101047	NZ_CP020563.1	4666610	4687177	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_CP020563.1/4666610-4687177	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002082585.1/NZ_CP020563/1/4666610/4687177
Polaribacter	Unclassified	SA4-12	NZ_CP019334.1	3831685	3852186	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP019334.1/3831685-3852186	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002163675.1/NZ_CP019334/1/3831685/3852186
Curtobacterium	Unclassified	None	NZ_LR732827.1	2185893	2206469	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR732827.1/2185893-2206469	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506155.1/NZ_LR732827/1/2185893/2206469
Nitrosospira	multiformis	Nl18	NZ_FPBZ01000002.1	39443	99589	linaridin - t1nrps - t1pks hybrid	False	crochelin A	34	BGC0002001	https://antismash-db.secondarymetabolites.org/go/NZ_FPBZ01000002.1/39443-99589	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900116835.1/NZ_FPBZ01000002/1/39443/99589
Micrococcus	luteus	DE0206	NZ_CP040019.1	2735008	2755581	linaridin	False	meridamycin	5	BGC0001011	https://antismash-db.secondarymetabolites.org/go/NZ_CP040019.1/2735008-2755581	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005280335.1/NZ_CP040019/1/2735008/2755581
Rothia	dentocariosa	ATCC 17931	NC_014643.1	1120722	1170334	lanthipeptide - linaridin hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_014643.1/1120722-1170334	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000164695.2/NC_014643/1/1120722/1170334
Streptomyces	vinaceus	ATCC 27476	NZ_CP023692.1	2473408	2493996	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_CP023692.1/2473408-2493996	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704935.1/NZ_CP023692/1/2473408/2493996
Cryobacterium	Unclassified	Y11	NZ_PJJO01000050.1	90289	110823	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PJJO01000050.1/90289-110823	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002929535.1/NZ_PJJO01000050/1/90289/110823
Nitrosospira	multiformis	Nl18	NZ_FOHI01000001.1	558080	622990	linaridin - t1nrps - t1pks hybrid	False	serobactin C / serobactin B / serobactin A	69	BGC0000424	https://antismash-db.secondarymetabolites.org/go/NZ_FOHI01000001.1/558080-622990	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900111585.1/NZ_FOHI01000001/1/558080/622990
Streptomyces	Unclassified	W1SF4	NZ_CP034351.1	377893	406719	lanthipeptide - linaridin hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP034351.1/377893-406719	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003950035.1/NZ_CP034351/1/377893/406719
Haloferax	prahovense	Arc-Hr	NZ_LK053000.1	697533	718118	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LK053000.1/697533-718118	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000723845.1/NZ_LK053000/1/697533/718118
Streptomyces	globosus	LZH-48	NZ_CP030864.1	11545	320938	butyrolactone - ectoine - hgle-ks - linaridin - nrps-like - t1nrps - t2pks - transat-pks hybrid	False	kirromycin	49	BGC0001070	https://antismash-db.secondarymetabolites.org/go/NZ_CP030864.1/11545-320938	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003325375.1/NZ_CP030864/1/11545/320938
Cryobacterium	Unclassified	N21	NZ_PJJQ01000014.1	0	11758	linaridin	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PJJQ01000014.1/0-11758	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002929575.1/NZ_PJJQ01000014/1/0/11758
Streptomyces	Unclassified	CNT318	NZ_AUKN01000002.1	59664	80267	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AUKN01000002.1/59664-80267	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424765.1/NZ_AUKN01000002/1/59664/80267
Nitrosospira	multiformis	Nl18	NZ_QLTD01000010.1	37370	68334	linaridin - t1nrps hybrid	True	serobactin C / serobactin B / serobactin A	38	BGC0000424	https://antismash-db.secondarymetabolites.org/go/NZ_QLTD01000010.1/37370-68334	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003268875.1/NZ_QLTD01000010/1/37370/68334
Diaminobutyricibacter	tongyongensis	NBRC 108724	NZ_JAAGWY010000001.1	418754	439255	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAAGWY010000001.1/418754-439255	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010686705.1/NZ_JAAGWY010000001/1/418754/439255
Streptomyces	Unclassified	ADI97-07	NZ_ML123100.1	758446	779055	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_ML123100.1/758446-779055	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003846275.1/NZ_ML123100/1/758446/779055
Streptomyces	Unclassified	WMMB 322	NZ_LIPX01000009.1	128646	149270	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_LIPX01000009.1/128646-149270	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001418285.1/NZ_LIPX01000009/1/128646/149270
Streptomyces	Unclassified	WMMB 322	NZ_LIPX01000014.1	8108	28753	linaridin	False	legonaridin	16	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_LIPX01000014.1/8108-28753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001418285.1/NZ_LIPX01000014/1/8108/28753
Streptomyces	Unclassified	SID8359	NZ_WWGS01000011.1	12517	39385	linaridin - t1pks hybrid	True	bafilomycin B1	33	BGC0000028	https://antismash-db.secondarymetabolites.org/go/NZ_WWGS01000011.1/12517-39385	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009862115.1/NZ_WWGS01000011/1/12517/39385
Streptomyces	hundungensis	BH38	NZ_CP032698.1	1975540	1996119	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032698.1/1975540-1996119	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003627815.1/NZ_CP032698/1/1975540/1996119
Actinopolyspora	biskrensis	CECT 8576	NZ_JACBYW010000006.1	20790	41246	linaridin	False	kanamycin	1	BGC0000703	https://antismash-db.secondarymetabolites.org/go/NZ_JACBYW010000006.1/20790-41246	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013408175.1/NZ_JACBYW010000006/1/20790/41246
Actinopolyspora	biskrensis	CECT 8576	NZ_JACBYW010000009.1	98989	120504	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACBYW010000009.1/98989-120504	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013408175.1/NZ_JACBYW010000009/1/98989/120504
Brevibacterium	aurantiacum	SMQ-1417	NZ_CP025330.1	2049950	2070508	linaridin	False	cypemycin	22	BGC0000582	https://antismash-db.secondarymetabolites.org/go/NZ_CP025330.1/2049950-2070508	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003999295.1/NZ_CP025330/1/2049950/2070508
Nocardiopsis	deserti	H13	NZ_VWVS01000034.1	3192	23753	linaridin	False	legonaridin	16	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_VWVS01000034.1/3192-23753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008638355.1/NZ_VWVS01000034/1/3192/23753
Natrinema	salaciae	DSM 25055	NZ_FOFD01000007.1	172878	193445	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOFD01000007.1/172878-193445	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900110865.1/NZ_FOFD01000007/1/172878/193445
Streptomyces	Unclassified	GS7	NZ_CP047146.1	8542167	8563052	linaridin	False	legonaridin	58	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_CP047146.1/8542167-8563052	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009834125.1/NZ_CP047146/1/8542167/8563052
Streptomyces	Unclassified	CNS335	NZ_KB897625.1	49101	69659	linaridin	False	tallysomycin A	5	BGC0001048	https://antismash-db.secondarymetabolites.org/go/NZ_KB897625.1/49101-69659	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377125.1/NZ_KB897625/1/49101/69659
Streptomyces	stelliscabiei	P3825	NZ_KQ257875.1	1454997	1475618	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257875.1/1454997-1475618	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189035.1/NZ_KQ257875/1/1454997/1475618
Mucilaginibacter	Unclassified	SG564	NZ_JABGNA010000003.1	674	21226	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JABGNA010000003.1/674-21226	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013149275.1/NZ_JABGNA010000003/1/674/21226
Flagellimonas	pacifica	DSM 25885	NZ_OBEH01000004.1	245814	266303	linaridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_OBEH01000004.1/245814-266303	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900215465.1/NZ_OBEH01000004/1/245814/266303
Streptomyces	Unclassified	Root1310	NZ_LMEQ01000030.1	440415	461006	linaridin	False	legonaridin	25	BGC0001188	https://antismash-db.secondarymetabolites.org/go/NZ_LMEQ01000030.1/440415-461006	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426425.1/NZ_LMEQ01000030/1/440415/461006
Streptomyces	Unclassified	Root1319	NZ_LMEU01000002.1	233822	254431	linaridin	False	pentostatine / vidarabine	9	BGC0001735	https://antismash-db.secondarymetabolites.org/go/NZ_LMEU01000002.1/233822-254431	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426615.1/NZ_LMEU01000002/1/233822/254431
