#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Sorangium	cellulosum	So ce 56	NC_010162.1	762722	782780	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010162.1/762722-782780	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067165.1/NC_010162/1/762722/782780
Sorangium	cellulosum	So ce 56	NC_010162.1	1100138	1121685	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010162.1/1100138-1121685	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067165.1/NC_010162/1/1100138/1121685
Sorangium	cellulosum	So ce 56	NC_010162.1	9922352	9965027	lap - tfua-related hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010162.1/9922352-9965027	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067165.1/NC_010162/1/9922352/9965027
Sorangium	cellulosum	So ce 56	NC_010162.1	12216271	12236538	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010162.1/12216271-12236538	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067165.1/NC_010162/1/12216271/12236538
Sorangium	cellulosum	So ce 56	NC_010162.1	12614303	12646816	lap - tfua-related - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010162.1/12614303-12646816	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000067165.1/NC_010162/1/12614303/12646816
Unclassified	bacterium	None	NZ_UBQH01000003.1	34373	56229	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBQH01000003.1/34373-56229	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900467585.1/NZ_UBQH01000003/1/34373/56229
Unclassified	bacterium	None	NZ_UEHY01000006.1	129896	151764	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UEHY01000006.1/129896-151764	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900468985.1/NZ_UEHY01000006/1/129896/151764
Leisingera	Unclassified	ANG-M1	NZ_JWLC01000029.1	41797	64346	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JWLC01000029.1/41797-64346	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000813745.1/NZ_JWLC01000029/1/41797/64346
Sinorhizobium	meliloti	KH35c	NZ_CP021825.1	1264047	1286067	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021825.1/1264047-1286067	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002197105.1/NZ_CP021825/1/1264047/1286067
Rhizobium	leguminosarum	SM151C	NZ_SIPT01000003.1	408227	430230	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIPT01000003.1/408227-430230	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303995.1/NZ_SIPT01000003/1/408227/430230
Rhizobium	leguminosarum	SM151C	NZ_SIPT01000001.1	3393073	3414971	tfua-related	False	exopolysaccharide	28	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SIPT01000001.1/3393073-3414971	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303995.1/NZ_SIPT01000001/1/3393073/3414971
Streptomyces	davaonensis	JCM 4913	NC_020504.1	9352288	9374876	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_020504.1/9352288-9374876	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349325.1/NC_020504/1/9352288/9374876
Sinorhizobium	meliloti	KH35c	NZ_CP021800.1	202298	224318	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021800.1/202298-224318	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002197445.1/NZ_CP021800/1/202298/224318
Rhizobium	leguminosarum	SM151C	NZ_SIQL01000002.1	560040	581946	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIQL01000002.1/560040-581946	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303515.1/NZ_SIQL01000002/1/560040/581946
Rhizobium	leguminosarum	SM151C	NZ_SIQL01000003.1	390153	412156	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIQL01000003.1/390153-412156	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303515.1/NZ_SIQL01000003/1/390153/412156
Sinorhizobium	fredii	ccbau 45436	NZ_CP029231.1	1990347	2012493	tfua-related	False	gramibactin	13	BGC0001999	https://antismash-db.secondarymetabolites.org/go/NZ_CP029231.1/1990347-2012493	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003100575.1/NZ_CP029231/1/1990347/2012493
Rhizobium	leguminosarum	SM151C	NZ_SIQL01000001.1	3323216	3345114	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SIQL01000001.1/3323216-3345114	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303515.1/NZ_SIQL01000001/1/3323216/3345114
Sinorhizobium	fredii	ccbau 45436	NZ_CP029232.1	1537602	1559986	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP029232.1/1537602-1559986	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003100575.1/NZ_CP029232/1/1537602/1559986
Unclassified	bacterium	None	NZ_UBKP01000004.1	129117	151049	tfua-related	False	succinoglycan	33	BGC0000802	https://antismash-db.secondarymetabolites.org/go/NZ_UBKP01000004.1/129117-151049	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900465885.1/NZ_UBKP01000004/1/129117/151049
Unclassified	bacterium	None	NZ_UBKP01000041.1	78321	98886	tfua-related	True	exopolysaccharide	9	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_UBKP01000041.1/78321-98886	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900465885.1/NZ_UBKP01000041/1/78321/98886
Unclassified	bacterium	None	NZ_UBKP01000015.1	0	14562	tfua-related	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBKP01000015.1/0-14562	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900465885.1/NZ_UBKP01000015/1/0/14562
Rhizobium	leguminosarum	SM151C	NZ_SIPZ01000003.1	402988	424991	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIPZ01000003.1/402988-424991	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303775.1/NZ_SIPZ01000003/1/402988/424991
Rhizobium	leguminosarum	SM151C	NZ_SIQK01000003.1	419141	441144	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIQK01000003.1/419141-441144	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303345.1/NZ_SIQK01000003/1/419141/441144
Rhizobium	leguminosarum	SM151C	NZ_SIPZ01000001.1	3361858	3383756	tfua-related	False	exopolysaccharide	28	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SIPZ01000001.1/3361858-3383756	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303775.1/NZ_SIPZ01000001/1/3361858/3383756
Rhizobium	leguminosarum	SM151C	NZ_SIQK01000001.1	2219242	2240259	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIQK01000001.1/2219242-2240259	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303345.1/NZ_SIQK01000001/1/2219242/2240259
Rhizobium	leguminosarum	SM151C	NZ_SIQK01000001.1	3662514	3684412	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SIQK01000001.1/3662514-3684412	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303345.1/NZ_SIQK01000001/1/3662514/3684412
Rhizobium	leguminosarum	SM151C	NZ_SIQK01000006.1	114451	158202	bacteriocin - hserlactone - tfua-related hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIQK01000006.1/114451-158202	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303345.1/NZ_SIQK01000006/1/114451/158202
Rhizobium	leguminosarum	SM151C	NZ_SIMT01000003.1	445869	467872	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIMT01000003.1/445869-467872	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004305375.1/NZ_SIMT01000003/1/445869/467872
Rhizobium	leguminosarum	SM151C	NZ_SIMT01000001.1	2878667	2900553	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SIMT01000001.1/2878667-2900553	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004305375.1/NZ_SIMT01000001/1/2878667/2900553
Ensifer	adhaerens	SHC 2-14	NZ_SROZ01000003.1	116423	138378	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SROZ01000003.1/116423-138378	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013141885.1/NZ_SROZ01000003/1/116423/138378
Ensifer	adhaerens	SHC 2-14	NZ_SROZ01000008.1	227979	249952	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SROZ01000008.1/227979-249952	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013141885.1/NZ_SROZ01000008/1/227979/249952
Methanohalobium	evestigatum	Z-7303	NC_014253.1	2069460	2091412	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_014253.1/2069460-2091412	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000196655.1/NC_014253/1/2069460/2091412
Streptomyces	griseoruber	DSM 40281	NZ_KQ948791.1	9078	31663	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948791.1/9078-31663	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514205.1/NZ_KQ948791/1/9078/31663
Methanoculleus	bourgensis	type strain:MS2	NC_018227.2	2247123	2268987	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_018227.2/2247123-2268987	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000304355.2/NC_018227/2/2247123/2268987
Pseudomonas	Unclassified	WPR_5_2	NZ_RBLA01000005.1	547683	564887	tfua-related	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RBLA01000005.1/547683-564887	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003634475.1/NZ_RBLA01000005/1/547683/564887
Yersinia	pseudotuberculosis	ATCC 6904	NZ_CPWG01000004.1	34821	56746	tfua-related	False	colicin V	1	BGC0001555	https://antismash-db.secondarymetabolites.org/go/NZ_CPWG01000004.1/34821-56746	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001123345.1/NZ_CPWG01000004/1/34821/56746
Streptomyces	aureoverticillatus	HN6	NZ_CP048642.1	66504	88893	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP048642.1/66504-88893	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010669165.1/NZ_CP048642/1/66504/88893
Unclassified	bacterium	None	NZ_UBPM01000016.1	7876	29750	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBPM01000016.1/7876-29750	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900467345.1/NZ_UBPM01000016/1/7876/29750
Azospirillum	palustre	B2	NZ_PDKW01000043.1	569558	592305	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_PDKW01000043.1/569558-592305	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002573965.1/NZ_PDKW01000043/1/569558/592305
Azospirillum	palustre	B2	NZ_PDKW01000039.1	332471	354492	tfua-related	False	bacillomycin D	30	BGC0001090	https://antismash-db.secondarymetabolites.org/go/NZ_PDKW01000039.1/332471-354492	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002573965.1/NZ_PDKW01000039/1/332471/354492
Rhizobium	leguminosarum	WSM2304	NC_011369.1	3006888	3028783	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NC_011369.1/3006888-3028783	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000021345.1/NC_011369/1/3006888/3028783
Methanohalophilus	portucalensis	FDF-1T	NZ_CP017881.1	1186490	1225918	tfua-related - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017881.1/1186490-1225918	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002761295.1/NZ_CP017881/1/1186490/1225918
Rhizobium	leguminosarum	WSM2304	NC_011366.1	457072	479075	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_011366.1/457072-479075	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000021345.1/NC_011366/1/457072/479075
Methanobrevibacter	olleyae	DSM 16632	NZ_FOTL01000007.1	0	15658	tfua-related	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOTL01000007.1/0-15658	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900114585.1/NZ_FOTL01000007/1/0/15658
Vibrio	penaeicida	TUMSAT-NU1	NZ_BFAQ01000017.1	95696	118002	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_BFAQ01000017.1/95696-118002	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002933855.1/NZ_BFAQ01000017/1/95696/118002
Streptomyces	purpureus	KA281	NZ_KB913030.1	1906565	1929120	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB913030.1/1906565-1929120	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384175.1/NZ_KB913030/1/1906565/1929120
Mycobacterium	Unclassified	QIA-37	NZ_CP010071.1	1875980	1898562	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP010071.1/1875980-1898562	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001611855.1/NZ_CP010071/1/1875980/1898562
Streptomyces	griseorubens	JSD-1	NZ_KL503830.1	17694	40089	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KL503830.1/17694-40089	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000709915.1/NZ_KL503830/1/17694/40089
Unclassified	bacterium	None	NZ_UBNY01000017.1	0	17230	tfua-related	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBNY01000017.1/0-17230	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900466975.1/NZ_UBNY01000017/1/0/17230
Rhizobium	leguminosarum	9B	NZ_CP050097.1	1138625	1160538	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_CP050097.1/1138625-1160538	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011604485.1/NZ_CP050097/1/1138625/1160538
Rhizobium	leguminosarum	9B	NZ_CP050099.1	425454	447457	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP050099.1/425454-447457	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011604485.1/NZ_CP050099/1/425454/447457
Methanobrevibacter	smithii	KB11	NZ_CP017803.1	326199	348059	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017803.1/326199-348059	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002813085.1/NZ_CP017803/1/326199/348059
Methanosarcina	barkeri	MS	NZ_CP009528.1	166908	194381	tfua-related - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP009528.1/166908-194381	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000970025.1/NZ_CP009528/1/166908/194381
Streptomyces	cattleya	NRRL 8057	NC_016113.1	163896	220264	t1nrps - tfua-related - thiopeptide hybrid	False	enduracidin	4	BGC0000341	https://antismash-db.secondarymetabolites.org/go/NC_016113.1/163896-220264	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237305.1/NC_016113/1/163896/220264
Azospirillum	Unclassified	B21	NZ_VTTO01000001.1	727420	750140	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VTTO01000001.1/727420-750140	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008364825.1/NZ_VTTO01000001/1/727420/750140
Azospirillum	Unclassified	B21	NZ_VTTO01000002.1	355105	377126	tfua-related	False	bacillomycin D	30	BGC0001090	https://antismash-db.secondarymetabolites.org/go/NZ_VTTO01000002.1/355105-377126	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008364825.1/NZ_VTTO01000002/1/355105/377126
Ensifer	adhaerens	SHC 2-14	NZ_CP015880.1	395295	417210	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP015880.1/395295-417210	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000697965.2/NZ_CP015880/1/395295/417210
Ensifer	adhaerens	SHC 2-14	NZ_CP015881.1	443318	465288	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP015881.1/443318-465288	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000697965.2/NZ_CP015881/1/443318/465288
Herbaspirillum	Unclassified	meg3	NZ_CP022736.1	1468450	1490413	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP022736.1/1468450-1490413	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002257565.1/NZ_CP022736/1/1468450/1490413
Methanobrevibacter	smithii	ATCC 35061; PS; DSMZ 861	NC_009515.1	443899	465759	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_009515.1/443899-465759	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000016525.1/NC_009515/1/443899/465759
Methanosarcina	barkeri	227	NZ_CP009530.1	2892957	2920503	tfua-related - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP009530.1/2892957-2920503	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000970065.1/NZ_CP009530/1/2892957/2920503
Nitrosocosmicus	Unclassified	None	NZ_LR216287.1	2053459	2075453	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR216287.1/2053459-2075453	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900696045.1/NZ_LR216287/1/2053459/2075453
Sinorhizobium	meliloti	KH35c	NZ_CP021822.1	3007757	3029777	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP021822.1/3007757-3029777	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002197465.1/NZ_CP021822/1/3007757/3029777
Methanobrevibacter	millerae	SM9	NZ_CP011266.1	648255	670119	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011266.1/648255-670119	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001477655.1/NZ_CP011266/1/648255/670119
Nonomuraea	indica	DRQ-2	NZ_KZ559470.1	76920	138943	t1nrps - tfua-related hybrid	False	streptolydigin	5	BGC0001046	https://antismash-db.secondarymetabolites.org/go/NZ_KZ559470.1/76920-138943	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002850745.1/NZ_KZ559470/1/76920/138943
Unclassified	bacterium	None	NZ_UBKY01000014.1	155938	177803	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBKY01000014.1/155938-177803	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900466115.1/NZ_UBKY01000014/1/155938/177803
Unclassified	bacterium	None	NZ_UBYX01000014.1	188719	210563	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBYX01000014.1/188719-210563	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900469955.1/NZ_UBYX01000014/1/188719/210563
Rhizobium	leguminosarum	SM151C	NZ_SIPJ01000003.1	216109	238112	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIPJ01000003.1/216109-238112	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303815.1/NZ_SIPJ01000003/1/216109/238112
Rhizobium	leguminosarum	SM151C	NZ_SIPJ01000001.1	3455354	3477252	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SIPJ01000001.1/3455354-3477252	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303815.1/NZ_SIPJ01000001/1/3455354/3477252
Rhizobium	leguminosarum	SM151C	NZ_SILK01000003.1	138115	160118	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SILK01000003.1/138115-160118	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004306675.1/NZ_SILK01000003/1/138115/160118
Rhizobium	leguminosarum	SM151C	NZ_SILK01000001.1	3508628	3530526	tfua-related	False	exopolysaccharide	33	BGC0000762	https://antismash-db.secondarymetabolites.org/go/NZ_SILK01000001.1/3508628-3530526	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004306675.1/NZ_SILK01000001/1/3508628/3530526
Myxococcus	xanthus	MC3.3.5c16	NZ_CP017173.1	2750146	2772476	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017173.1/2750146-2772476	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006402415.1/NZ_CP017173/1/2750146/2772476
Unclassified	bacterium	None	NZ_UBTN01000003.1	211943	233850	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBTN01000003.1/211943-233850	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900468425.1/NZ_UBTN01000003/1/211943/233850
Methanomethylovorans	hollandica	DSM 15978	NC_019977.1	2146290	2175711	tfua-related - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_019977.1/2146290-2175711	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000328665.1/NC_019977/1/2146290/2175711
Unclassified	bacterium	None	NZ_UBYI01000015.1	310934	332790	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBYI01000015.1/310934-332790	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900469795.1/NZ_UBYI01000015/1/310934/332790
Azospirillum	lipoferum	B510	NC_013854.1	2569451	2592225	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_013854.1/2569451-2592225	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000010725.1/NC_013854/1/2569451/2592225
Azospirillum	lipoferum	B510	NC_013855.1	1246045	1271952	bacteriocin - tfua-related hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_013855.1/1246045-1271952	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000010725.1/NC_013855/1/1246045/1271952
Azospirillum	lipoferum	B510	NC_013858.1	6277	28298	tfua-related	False	bacillomycin D	30	BGC0001090	https://antismash-db.secondarymetabolites.org/go/NC_013858.1/6277-28298	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000010725.1/NC_013858/1/6277/28298
Prauserella	endophytica	CGMCC 4.7182	NZ_SWMS01000016.1	91964	113832	tfua-related	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SWMS01000016.1/91964-113832	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005146945.1/NZ_SWMS01000016/1/91964/113832
