#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	glaucescens	GLA.O	NZ_CP009438.1	273979	300700	amglyccycl	False	hydroxystreptomycin	90	BGC0000690	https://antismash-db.secondarymetabolites.org/go/NZ_CP009438.1/273979-300700	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000761215.1/NZ_CP009438/1/273979/300700
Salinispora	fenicalii	CNR942	NZ_KB894863.1	74472	95639	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB894863.1/74472-95639	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374665.1/NZ_KB894863/1/74472/95639
Saccharopolyspora	spinosa	NRRL 18395	NZ_GL877882.1	292377	344835	amglyccycl - t1nrps hybrid	False	anthramycin	8	BGC0000303	https://antismash-db.secondarymetabolites.org/go/NZ_GL877882.1/292377-344835	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000194155.1/NZ_GL877882/1/292377/344835
Pseudomonas	brassicacearum	37D10	NZ_MOBJ01000013.1	21570	43421	amglyccycl	False	sisomicin	5	BGC0000714	https://antismash-db.secondarymetabolites.org/go/NZ_MOBJ01000013.1/21570-43421	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003732225.1/NZ_MOBJ01000013/1/21570/43421
Streptomyces	Unclassified	CB03238	NZ_NBCN01000021.1	37320	58517	amglyccycl	False	cetoniacytone A	12	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_NBCN01000021.1/37320-58517	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002099185.1/NZ_NBCN01000021/1/37320/58517
Streptomyces	albus	DSM 41398	NZ_CP010519.1	746864	768097	amglyccycl	False	pyralomicin 1a	22	BGC0001038	https://antismash-db.secondarymetabolites.org/go/NZ_CP010519.1/746864-768097	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000827005.1/NZ_CP010519/1/746864/768097
Salinispora	pacifica	CNT584	NZ_KB896793.1	25213	46380	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB896793.1/25213-46380	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375245.1/NZ_KB896793/1/25213/46380
Streptomyces	olivoreticuli	ATCC 31159	NZ_CP031455.1	2485143	2504772	amglyccycl	False	steffimycin D	16	BGC0000273	https://antismash-db.secondarymetabolites.org/go/NZ_CP031455.1/2485143-2504772	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391135.1/NZ_CP031455/1/2485143/2504772
Streptomyces	olivoreticuli	ATCC 31159	NZ_CP031455.1	7515584	7574799	amglyccycl - indole - pks-like - t1nrps hybrid	False	formicamycins A-M	20	BGC0001590	https://antismash-db.secondarymetabolites.org/go/NZ_CP031455.1/7515584-7574799	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391135.1/NZ_CP031455/1/7515584/7574799
Streptomyces	hygroscopicus	KCTC 1717	NZ_CP013220.1	352392	431982	amglyccycl - other - t1pks hybrid	False	validamycin A	59	BGC0000722	https://antismash-db.secondarymetabolites.org/go/NZ_CP013220.1/352392-431982	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001447075.1/NZ_CP013220/1/352392/431982
Streptomyces	chartreusis	ATCC 14922	NZ_CP056041.1	5786871	5808041	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP056041.1/5786871-5808041	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013375055.1/NZ_CP056041/1/5786871/5808041
Streptomyces	viridosporus	ATCC 39115	NZ_CP023700.1	725788	776568	amglyccycl - t1nrps hybrid	False	guadinomine	7	BGC0000998	https://antismash-db.secondarymetabolites.org/go/NZ_CP023700.1/725788-776568	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704515.1/NZ_CP023700/1/725788/776568
Streptomyces	griseus	NBRC 13350	NC_010572.1	6935100	6958692	amglyccycl	False	streptomycin	55	BGC0000724	https://antismash-db.secondarymetabolites.org/go/NC_010572.1/6935100-6958692	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000010605.1/NC_010572/1/6935100/6958692
Salinispora	pacifica	CNT124	NZ_KB895316.1	3450	24617	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB895316.1/3450-24617	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374785.1/NZ_KB895316/1/3450/24617
Salinispora	pacifica	CNS055	NZ_KB894962.1	365255	386422	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB894962.1/365255-386422	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374685.1/NZ_KB894962/1/365255/386422
Rhodococcus	fascians	A73a	NZ_JMEW01000003.1	18601	77661	amglyccycl - betalactone - pks-like hybrid	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_JMEW01000003.1/18601-77661	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760755.1/NZ_JMEW01000003/1/18601/77661
Rhodococcus	erythropolis	PR4	NC_012490.1	5866603	5907632	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NC_012490.1/5866603-5907632	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000010105.1/NC_012490/1/5866603/5907632
Agrobacterium	vitis	CG118	NZ_JAALYB010000013.1	1319	20336	amglyccycl	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JAALYB010000013.1/1319-20336	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013317315.1/NZ_JAALYB010000013/1/1319/20336
Micromonospora	echinospora	DSM 43816	NZ_LT607413.1	2519708	2540902	amglyccycl	False	gentamicin	26	BGC0000696	https://antismash-db.secondarymetabolites.org/go/NZ_LT607413.1/2519708-2540902	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900091495.1/NZ_LT607413/1/2519708/2540902
Saccharothrix	espanaensis	type strain: DSM 44229	NC_019673.1	5878505	5899633	amglyccycl	False	nenestatin	3	BGC0001693	https://antismash-db.secondarymetabolites.org/go/NC_019673.1/5878505-5899633	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000328705.1/NC_019673/1/5878505/5899633
Rhodococcus	erythropolis	ATCC 15903	NZ_FMVB01000010.1	70544	111573	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_FMVB01000010.1/70544-111573	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900101565.1/NZ_FMVB01000010/1/70544/111573
Rhodococcus	fascians	A22b	NZ_JOKB01000065.1	108342	149380	amglyccycl - pks-like hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JOKB01000065.1/108342-149380	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000759005.1/NZ_JOKB01000065/1/108342/149380
Streptomyces	longwoodensis	DSM 41677	NZ_KQ948549.1	869319	890576	amglyccycl	False	cetoniacytone A	12	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948549.1/869319-890576	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514125.1/NZ_KQ948549/1/869319/890576
Streptomyces	spectabilis	ATCC 27465	NZ_CP023690.1	8577338	8686353	amglyccycl - t1nrps - t1pks hybrid	False	actinospectacin	100	BGC0000715	https://antismash-db.secondarymetabolites.org/go/NZ_CP023690.1/8577338-8686353	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704795.1/NZ_CP023690/1/8577338/8686353
Salinispora	Unclassified	H7-4	NZ_JABZED010000002.1	30090	51254	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JABZED010000002.1/30090-51254	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013416675.1/NZ_JABZED010000002/1/30090/51254
Mycobacterium	marinum	M	NC_010612.1	671543	692746	amglyccycl	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NC_010612.1/671543-692746	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000018345.1/NC_010612/1/671543/692746
Streptomyces	hygroscopicus	5008	NC_017765.1	358720	379965	amglyccycl	False	validamycin A	51	BGC0000722	https://antismash-db.secondarymetabolites.org/go/NC_017765.1/358720-379965	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000245355.1/NC_017765/1/358720/379965
Pseudomonas	brassicacearum	CDVBN10	NZ_VDLV01000007.1	83155	105006	amglyccycl	False	paromomycin	7	BGC0000712	https://antismash-db.secondarymetabolites.org/go/NZ_VDLV01000007.1/83155-105006	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013608025.1/NZ_VDLV01000007/1/83155/105006
Rhodococcus	erythropolis	ATCC 15903	NZ_CP011295.1	5642017	5683046	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_CP011295.1/5642017-5683046	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000975175.1/NZ_CP011295/1/5642017/5683046
Streptomyces	clavuligerus	F613-1	NZ_CP016560.1	285057	357529	amglyccycl - t1nrps - t1pks - terpene hybrid	False	daptomycin	7	BGC0000336	https://antismash-db.secondarymetabolites.org/go/NZ_CP016560.1/285057-357529	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001693675.1/NZ_CP016560/1/285057/357529
Mycobacterium	marinum	CCUG20998	NZ_CP024190.1	622838	644044	amglyccycl	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_CP024190.1/622838-644044	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391395.1/NZ_CP024190/1/622838/644044
Streptomyces	spectabilis	ATCC 27465	NZ_CP040916.1	8153133	8215800	amglyccycl - t1nrps hybrid	False	actinospectacin	100	BGC0000715	https://antismash-db.secondarymetabolites.org/go/NZ_CP040916.1/8153133-8215800	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007363395.1/NZ_CP040916/1/8153133/8215800
Rhodococcus	erythropolis	R138	NZ_CP007255.1	1301810	1342839	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_CP007255.1/1301810-1342839	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000696675.2/NZ_CP007255/1/1301810/1342839
Rhodococcus	Unclassified	LP_11_YM	NZ_SOCU01000001.1	737778	778807	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_SOCU01000001.1/737778-778807	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004364595.1/NZ_SOCU01000001/1/737778/778807
Cystobacter	fuscus	DSM 52655	NZ_CP022098.1	9328955	9368235	amglyccycl - t3pks hybrid	False	cetoniacytone A	19	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_CP022098.1/9328955-9368235	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002305875.1/NZ_CP022098/1/9328955/9368235
Streptomyces	globosus	LZH-48	NZ_CP030862.1	4396346	4417594	amglyccycl	False	acarbose	10	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_CP030862.1/4396346-4417594	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003325375.1/NZ_CP030862/1/4396346/4417594
Rhodococcus	Unclassified	B7740	NZ_CP010797.1	83135	124173	amglyccycl - pks-like hybrid	False	A83543A	8	BGC0000148	https://antismash-db.secondarymetabolites.org/go/NZ_CP010797.1/83135-124173	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000954115.1/NZ_CP010797/1/83135/124173
Streptomyces	kanamyceticus	ATCC 12853	NZ_CP023699.1	1704758	1725200	amglyccycl	False	kanamycin	50	BGC0000705	https://antismash-db.secondarymetabolites.org/go/NZ_CP023699.1/1704758-1725200	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704495.1/NZ_CP023699/1/1704758/1725200
Streptomyces	kanamyceticus	ATCC 12853	NZ_CP023699.1	9075450	9190481	amglyccycl - oligosaccharide - other - pks-like - t2pks - terpene hybrid	False	cinerubin B	74	BGC0000212	https://antismash-db.secondarymetabolites.org/go/NZ_CP023699.1/9075450-9190481	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704495.1/NZ_CP023699/1/9075450/9190481
Streptomyces	calvus	CECT 3271	NZ_JACJIE010000001.1	711495	732719	amglyccycl	False	cetoniacytone A	9	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_JACJIE010000001.1/711495-732719	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014138735.1/NZ_JACJIE010000001/1/711495/732719
Micromonospora	tulbaghiae	DSM 45142	NZ_CP024087.1	1263142	1296612	amglyccycl	False	neomycin	85	BGC0000711	https://antismash-db.secondarymetabolites.org/go/NZ_CP024087.1/1263142-1296612	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003612775.1/NZ_CP024087/1/1263142/1296612
Agrobacterium	vitis	CG118	NZ_WPHS01000011.1	0	12546	amglyccycl	True	pyralomicin 1a	14	BGC0001038	https://antismash-db.secondarymetabolites.org/go/NZ_WPHS01000011.1/0-12546	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009744125.1/NZ_WPHS01000011/1/0/12546
Amycolatopsis	Unclassified	CB00013	NZ_LIWC01000004.1	330416	378347	amglyccycl - other - pks-like hybrid	False	cetoniacytone A	38	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_LIWC01000004.1/330416-378347	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905755.1/NZ_LIWC01000004/1/330416/378347
Streptomyces	ficellus	NRRL 8067	NZ_CP034279.1	6760431	6781628	amglyccycl	False	cetoniacytone A	12	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_CP034279.1/6760431-6781628	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009739905.1/NZ_CP034279/1/6760431/6781628
Streptomyces	Unclassified	CNB091	NZ_KB898997.1	217527	251355	amglyccycl	False	neomycin	50	BGC0000709	https://antismash-db.secondarymetabolites.org/go/NZ_KB898997.1/217527-251355	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377965.1/NZ_KB898997/1/217527/251355
Acidovorax	konjaci	DSM 7481	NZ_FOMQ01000004.1	199563	220697	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOMQ01000004.1/199563-220697	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900112675.1/NZ_FOMQ01000004/1/199563/220697
Salinispora	oceanensis	CNT029	NZ_KI911412.1	613308	634475	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KI911412.1/613308-634475	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514515.1/NZ_KI911412/1/613308/634475
Pseudomonas	Unclassified	PS24	NZ_VXCP01000029.1	44404	66204	amglyccycl	False	lividomycin	10	BGC0000708	https://antismash-db.secondarymetabolites.org/go/NZ_VXCP01000029.1/44404-66204	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011355085.1/NZ_VXCP01000029/1/44404/66204
Actinokineospora	mzabensis	CECT 8578	NZ_QHCP01000007.1	190486	440370	amglyccycl - lassopeptide - t1nrps - t1pks - t2pks hybrid	True	simocyclinone D8	28	BGC0001072	https://antismash-db.secondarymetabolites.org/go/NZ_QHCP01000007.1/190486-440370	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003182415.1/NZ_QHCP01000007/1/190486/440370
Rhodococcus	fascians	02-816c	NZ_JMFE01000009.1	24402	81537	amglyccycl - betalactone - pks-like hybrid	False	fengycin	13	BGC0001095	https://antismash-db.secondarymetabolites.org/go/NZ_JMFE01000009.1/24402-81537	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760855.1/NZ_JMFE01000009/1/24402/81537
Streptomyces	Unclassified	TLI_053	NZ_LT629775.1	8528720	8587594	amglyccycl - nrps-like hybrid	False	neomycin	50	BGC0000709	https://antismash-db.secondarymetabolites.org/go/NZ_LT629775.1/8528720-8587594	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900105395.1/NZ_LT629775/1/8528720/8587594
Rhodococcus	fascians	05-339-1	NZ_JMFC01000010.1	149291	190329	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_JMFC01000010.1/149291-190329	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760895.1/NZ_JMFC01000010/1/149291/190329
Salinispora	arenicola	CNS744	NZ_KB896162.1	52913	74080	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB896162.1/52913-74080	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375065.1/NZ_KB896162/1/52913/74080
Salinispora	arenicola	CNS299	NZ_AUKM01000044.1	5603	26770	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AUKM01000044.1/5603-26770	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424745.1/NZ_AUKM01000044/1/5603/26770
Streptomyces	xinghaiensis	S187	NZ_CP023202.1	893945	927499	amglyccycl	False	neomycin	50	BGC0000709	https://antismash-db.secondarymetabolites.org/go/NZ_CP023202.1/893945-927499	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000220705.2/NZ_CP023202/1/893945/927499
Kitasatospora	Unclassified	MMS16-BH015	NZ_CP025394.1	7204337	7225510	amglyccycl	False	cetoniacytone A	6	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_CP025394.1/7204337-7225510	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002943525.1/NZ_CP025394/1/7204337/7225510
Agrobacterium	vitis	CG118	NZ_MAVS02000043.1	0	13315	amglyccycl	True	pyralomicin 1a	14	BGC0001038	https://antismash-db.secondarymetabolites.org/go/NZ_MAVS02000043.1/0-13315	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001758305.2/NZ_MAVS02000043/1/0/13315
Salinispora	arenicola	CNY256	NZ_KB896540.1	115694	136861	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB896540.1/115694-136861	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375165.1/NZ_KB896540/1/115694/136861
Streptomyces	clavuligerus	F613-1	NZ_CM000914.1	1026770	1096889	amglyccycl - t1nrps - t1pks - terpene hybrid	False	daptomycin	7	BGC0000336	https://antismash-db.secondarymetabolites.org/go/NZ_CM000914.1/1026770-1096889	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163875.1/NZ_CM000914/1/1026770/1096889
Streptomyces	viridosporus	ATCC 39115	NZ_JH993790.1	5719055	5770463	amglyccycl - t1nrps hybrid	False	guadinomine	7	BGC0000998	https://antismash-db.secondarymetabolites.org/go/NZ_JH993790.1/5719055-5770463	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000316095.1/NZ_JH993790/1/5719055/5770463
Streptomyces	antimycoticus	NBRC 100767	NZ_AP019620.1	10481732	10534518	amglyccycl - nrps-like hybrid	False	validamycin A	37	BGC0000722	https://antismash-db.secondarymetabolites.org/go/NZ_AP019620.1/10481732-10534518	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009936315.1/NZ_AP019620/1/10481732/10534518
Saccharopolyspora	jiangxiensis	ATCC 20501	NZ_FNVB01000002.1	967192	988383	amglyccycl	False	cetoniacytone A	45	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NZ_FNVB01000002.1/967192-988383	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900108315.1/NZ_FNVB01000002/1/967192/988383
Amycolatopsis	orientalis	B-37	NZ_CP016174.1	2217344	2387536	amglyccycl - indole - nrps-like - t1nrps - t1pks hybrid	False	coelibactin	45	BGC0000324	https://antismash-db.secondarymetabolites.org/go/NZ_CP016174.1/2217344-2387536	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000943515.2/NZ_CP016174/1/2217344/2387536
Salinispora	arenicola	CNR107	NZ_KB900321.1	59432	80599	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB900321.1/59432-80599	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000378685.1/NZ_KB900321/1/59432/80599
Salinispora	tropica	CNT261	NZ_AUKS01000015.1	144557	165724	amglyccycl	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AUKS01000015.1/144557-165724	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424865.1/NZ_AUKS01000015/1/144557/165724
Rhodococcus	Unclassified	66b	NZ_MUZB01000006.1	83482	124511	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_MUZB01000006.1/83482-124511	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002076325.1/NZ_MUZB01000006/1/83482/124511
Rhodococcus	Unclassified	YL-1	NZ_CP017299.1	5614606	5655635	amglyccycl - pks-like hybrid	False	acarbose	7	BGC0000691	https://antismash-db.secondarymetabolites.org/go/NZ_CP017299.1/5614606-5655635	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001942025.1/NZ_CP017299/1/5614606/5655635
Agrobacterium	vitis	CG118	NZ_AP023270.1	496958	597857	amglyccycl - t1nrps - transat-pks - transat-pks-like hybrid	False	pyralomicin 1a	14	BGC0001038	https://antismash-db.secondarymetabolites.org/go/NZ_AP023270.1/496958-597857	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013427035.1/NZ_AP023270/1/496958/597857
