#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Rhizobium	Unclassified	PP-F2F-G36	NZ_SLYE01000018.1	6666	37709	fused - phosphonate - t3pks hybrid	True	pheganomycin	33	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_SLYE01000018.1/6666-37709	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004341955.1/NZ_SLYE01000018/1/6666/37709
Streptomyces	viridosporus	ATCC 39115	NZ_JH993790.1	5876329	5917454	fused - t3pks hybrid	False	pheganomycin	47	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_JH993790.1/5876329-5917454	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000316095.1/NZ_JH993790/1/5876329/5917454
Salinispora	arenicola	CNR107	NZ_KB900321.1	477011	500174	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB900321.1/477011-500174	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000378685.1/NZ_KB900321/1/477011/500174
Salinispora	tropica	CNT261	NZ_AUKS01000009.1	193990	216995	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AUKS01000009.1/193990-216995	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424865.1/NZ_AUKS01000009/1/193990/216995
Streptomyces	jietaisiensis	CGMCC 4.1859	NZ_FNAX01000021.1	27250	68390	fused - t3pks hybrid	False	pheganomycin	38	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_FNAX01000021.1/27250-68390	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900102095.1/NZ_FNAX01000021/1/27250/68390
Salinispora	arenicola	CNY280	NZ_KB896610.1	34350	57512	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB896610.1/34350-57512	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375205.1/NZ_KB896610/1/34350/57512
Streptomyces	viridosporus	ATCC 14672	NZ_DS999641.1	7647894	7688893	fused - t3pks hybrid	False	pheganomycin	47	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_DS999641.1/7647894-7688893	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000156435.1/NZ_DS999641/1/7647894/7688893
Salinispora	arenicola	CNR425	NZ_AXVS01000003.1	61025	84186	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AXVS01000003.1/61025-84186	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000482565.1/NZ_AXVS01000003/1/61025/84186
Salinispora	arenicola	CNQ748	NZ_AZWY01000023.1	67814	90975	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWY01000023.1/67814-90975	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514975.1/NZ_AZWY01000023/1/67814/90975
Salinispora	pacifica	CNT603	NZ_AZVW01000011.1	0	22624	fused	True	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZVW01000011.1/0-22624	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514415.1/NZ_AZVW01000011/1/0/22624
Streptomyces	Unclassified	S1D4-23	NZ_CP041613.2	1825246	1848778	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP041613.2/1825246-1848778	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113485.2/NZ_CP041613/2/1825246/1848778
Streptomyces	Unclassified	CB01881	NZ_RSFG01000001.1	1946233	1974931	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_RSFG01000001.1/1946233-1974931	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008107605.1/NZ_RSFG01000001/1/1946233/1974931
Salinispora	arenicola	CNX891	NZ_AZWW01000020.1	34161	57324	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWW01000020.1/34161-57324	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514935.1/NZ_AZWW01000020/1/34161/57324
Marinactinospora	thermotolerans	DSM 45154	NZ_FUWS01000004.1	207745	230226	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FUWS01000004.1/207745-230226	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900167435.1/NZ_FUWS01000004/1/207745/230226
Salinispora	arenicola	CNR921	NZ_AZWF01000004.1	283281	306443	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWF01000004.1/283281-306443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514595.1/NZ_AZWF01000004/1/283281/306443
Streptomyces	Unclassified	SID8379	NZ_WWGC01000025.1	118387	142435	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WWGC01000025.1/118387-142435	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009864845.1/NZ_WWGC01000025/1/118387/142435
Salinispora	arenicola	CNT799	NZ_AZVD01000028.1	48003	71168	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZVD01000028.1/48003-71168	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514035.1/NZ_AZVD01000028/1/48003/71168
Streptomyces	Unclassified	RLB3-17	NZ_CP041610.2	1289132	1312664	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP041610.2/1289132-1312664	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113425.2/NZ_CP041610/2/1289132/1312664
Salinispora	pacifica	CNR114	NZ_AZWO01000014.1	663	23674	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWO01000014.1/663-23674	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514775.1/NZ_AZWO01000014/1/663/23674
Unclassified	bacterium	None	NZ_UCEK01000009.1	86736	134463	fused - phosphonate - t3pks hybrid	False	pheganomycin	28	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_UCEK01000009.1/86736-134463	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900471405.1/NZ_UCEK01000009/1/86736/134463
Salinispora	tropica	CNB-440	NC_009380.1	1957836	1980841	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NC_009380.1/1957836-1980841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000016425.1/NC_009380/1/1957836/1980841
Salinispora	arenicola	CNY234	NZ_KB905499.1	88720	111883	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB905499.1/88720-111883	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000380945.1/NZ_KB905499/1/88720/111883
Salinispora	arenicola	CNT857	NZ_AZWX01000015.1	77259	100424	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWX01000015.1/77259-100424	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514955.1/NZ_AZWX01000015/1/77259/100424
Salinispora	arenicola	CNY260	NZ_KB896699.1	159881	183043	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB896699.1/159881-183043	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375185.1/NZ_KB896699/1/159881/183043
Salinispora	pacifica	DSM 45544	NZ_KB905359.1	1255641	1278651	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB905359.1/1255641-1278651	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000378845.1/NZ_KB905359/1/1255641/1278651
Unclassified	bacterium	None	NZ_UCGY01000006.1	118331	166058	fused - phosphonate - t3pks hybrid	False	pheganomycin	28	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_UCGY01000006.1/118331-166058	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900472145.1/NZ_UCGY01000006/1/118331/166058
Salinispora	pacifica	CNY239	NZ_AUKU01000001.1	164980	187991	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AUKU01000001.1/164980-187991	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424925.1/NZ_AUKU01000001/1/164980/187991
Salinispora	tropica	CNT250	NZ_JHVW01000012.1	60444	83449	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_JHVW01000012.1/60444-83449	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000620345.1/NZ_JHVW01000012/1/60444/83449
Salinispora	arenicola	CNX814	NZ_KB896317.1	65591	88753	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB896317.1/65591-88753	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375105.1/NZ_KB896317/1/65591/88753
Streptomyces	Unclassified	CB02056	NZ_LIPD01000005.1	87007	221673	cyanobactin - fused - nrps-like - t1nrps hybrid	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_LIPD01000005.1/87007-221673	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905545.1/NZ_LIPD01000005/1/87007/221673
Salinispora	arenicola	CNS243	NZ_AUKT01000004.1	109178	132340	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AUKT01000004.1/109178-132340	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424885.1/NZ_AUKT01000004/1/109178/132340
Salinispora	pacifica	CNT001	NZ_AZWC01000013.1	462	23473	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWC01000013.1/462-23473	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514535.1/NZ_AZWC01000013/1/462/23473
Salinispora	pacifica	CNT855	NZ_AZWS01000037.1	662	23672	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWS01000037.1/662-23672	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514855.1/NZ_AZWS01000037/1/662/23672
Nocardiopsis	Unclassified	TSRI0078	NZ_LWLB01000001.1	514429	555371	fused - t3pks - tfua-related hybrid	False	pheganomycin	33	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_LWLB01000001.1/514429-555371	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001905145.1/NZ_LWLB01000001/1/514429/555371
Salinispora	arenicola	CNY231	NZ_KB896474.1	2743	25906	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB896474.1/2743-25906	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375145.1/NZ_KB896474/1/2743/25906
Streptomyces	Unclassified	DSM 40868	NZ_CP050504.1	9126472	9150066	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP050504.1/9126472-9150066	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_011820545.1/NZ_CP050504/1/9126472/9150066
Salinispora	arenicola	CNT005	NZ_AZWU01000023.1	36055	59217	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWU01000023.1/36055-59217	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514895.1/NZ_AZWU01000023/1/36055/59217
Streptomyces	wuyuanensis	CGMCC 4.7042	NZ_FNHI01000026.1	80016	121087	fused - t3pks hybrid	False	pheganomycin	47	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_FNHI01000026.1/80016-121087	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900103455.1/NZ_FNHI01000026/1/80016/121087
Salinispora	arenicola	CNY237	NZ_KB896940.1	282021	305184	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB896940.1/282021-305184	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375305.1/NZ_KB896940/1/282021/305184
Salinispora	tropica	CNS416	NZ_KB897148.1	195970	218975	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB897148.1/195970-218975	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377085.1/NZ_KB897148/1/195970/218975
Streptomyces	Unclassified	CNQ-509	NZ_CP011492.1	4512433	4536010	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011492.1/4512433-4536010	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001011035.1/NZ_CP011492/1/4512433/4536010
Salinispora	mooreana	CNS237	NZ_KE384269.1	0	18835	fused	True	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KE384269.1/0-18835	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000424905.1/NZ_KE384269/1/0/18835
Salinispora	tropica	CNS197	NZ_AZWK01000009.1	196333	219338	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWK01000009.1/196333-219338	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514695.1/NZ_AZWK01000009/1/196333/219338
Salinispora	arenicola	CNS-205	NC_009953.1	3295002	3318164	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NC_009953.1/3295002-3318164	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000018265.1/NC_009953/1/3295002/3318164
Agrobacterium	Unclassified	RZME10	NZ_SISF01000020.1	7545	55272	fused - phosphonate - t3pks hybrid	False	pheganomycin	28	BGC0001148	https://antismash-db.secondarymetabolites.org/go/NZ_SISF01000020.1/7545-55272	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004310285.1/NZ_SISF01000020/1/7545/55272
Salinispora	arenicola	CNX482	NZ_AZWD01000011.1	43214	66376	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWD01000011.1/43214-66376	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514555.1/NZ_AZWD01000011/1/43214/66376
Salinispora	arenicola	CNS673	NZ_KB892528.1	299228	322391	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB892528.1/299228-322391	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000373845.1/NZ_KB892528/1/299228/322391
Pseudoclavibacter	Unclassified	AY1F1	NZ_PSTQ01000004.1	121342	162434	butyrolactone - fused - t3pks hybrid	False	totopotensamide A / totopotensamide B	10	BGC0001807	https://antismash-db.secondarymetabolites.org/go/NZ_PSTQ01000004.1/121342-162434	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002931075.1/NZ_PSTQ01000004/1/121342/162434
Micromonospora	Unclassified	ATCC 39149	NZ_GG657738.1	6351295	6411688	fused - nrps-like hybrid	False	chloramphenicol	94	BGC0000893	https://antismash-db.secondarymetabolites.org/go/NZ_GG657738.1/6351295-6411688	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000158815.1/NZ_GG657738/1/6351295/6411688
Micromonospora	Unclassified	HM134	NZ_CP041061.1	4860845	4919385	fused - pks-like - t1pks hybrid	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_CP041061.1/4860845-4919385	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007833915.1/NZ_CP041061/1/4860845/4919385
Salinispora	arenicola	CNS-991	NZ_KB913036.1	1684746	1707911	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB913036.1/1684746-1707911	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384275.1/NZ_KB913036/1/1684746/1707911
Salinispora	arenicola	CNX508	NZ_AZWT01000003.1	62695	85858	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWT01000003.1/62695-85858	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514875.1/NZ_AZWT01000003/1/62695/85858
Streptomyces	silvensis	ATCC 53525	NZ_LOCL01000034.1	346626	370527	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LOCL01000034.1/346626-370527	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001482415.1/NZ_LOCL01000034/1/346626/370527
Streptomyces	Unclassified	CdTB01	NZ_CP013744.1	239216	262743	fused	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP013744.1/239216-262743	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001484565.1/NZ_CP013744/1/239216/262743
Salinispora	arenicola	CNX481	NZ_KB896247.1	93396	116559	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB896247.1/93396-116559	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375085.1/NZ_KB896247/1/93396/116559
Salinispora	arenicola	CNT859	NZ_KB898407.1	128629	151785	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB898407.1/128629-151785	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000377605.1/NZ_KB898407/1/128629/151785
Salinispora	fenicalii	CNT569	NZ_AZWQ01000026.1	84009	107019	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZWQ01000026.1/84009-107019	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000514815.1/NZ_AZWQ01000026/1/84009/107019
Salinispora	tropica	CNB476	NZ_AZXE01000007.1	194050	217055	fused	False	ketomemicin B3 / ketomemicin B4	100	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_AZXE01000007.1/194050-217055	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000515095.1/NZ_AZXE01000007/1/194050/217055
Salinispora	arenicola	CNS051	NZ_KB895912.1	290420	313582	fused	False	ketomemicin B3 / ketomemicin B4	83	BGC0001633	https://antismash-db.secondarymetabolites.org/go/NZ_KB895912.1/290420-313582	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375005.1/NZ_KB895912/1/290420/313582
