#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	Unclassified	GY16	NZ_CP045096.1	96084	116489	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	9	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP045096.1/96084-116489	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009184865.1/NZ_CP045096/1/96084/116489
Streptomyces	Unclassified	GY16	NZ_CP045096.1	1055303	1077850	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP045096.1/1055303-1077850	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009184865.1/NZ_CP045096/1/1055303/1077850
Streptomyces	chartreusis	ATCC 14922	NZ_CP023689.1	6911490	6931217	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP023689.1/6911490-6931217	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704715.1/NZ_CP023689/1/6911490/6931217
Streptomyces	chartreusis	ATCC 14922	NZ_CP023689.1	9814969	9836220	indole	False	salinomycin	10	BGC0000144	https://antismash-db.secondarymetabolites.org/go/NZ_CP023689.1/9814969-9836220	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704715.1/NZ_CP023689/1/9814969/9836220
Salinispora	pacifica	CNT045	NZ_KB895207.1	166326	240856	indole - t1nrps - t1pks hybrid	False	staurosporine	76	BGC0000827	https://antismash-db.secondarymetabolites.org/go/NZ_KB895207.1/166326-240856	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374765.1/NZ_KB895207/1/166326/240856
Chromobacterium	violaceum	NCTC9695	NZ_LR134182.1	3556890	3579882	indole	False	violacein	60	BGC0000829	https://antismash-db.secondarymetabolites.org/go/NZ_LR134182.1/3556890-3579882	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900635845.1/NZ_LR134182/1/3556890/3579882
Streptomyces	tendae	VITAKN	NZ_RSEG01000018.1	86367	107495	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_RSEG01000018.1/86367-107495	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009829585.1/NZ_RSEG01000018/1/86367/107495
Amycolatopsis	methanolica	239	NZ_CP009110.1	4530159	4551200	indole	False	fortimicin	9	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NZ_CP009110.1/4530159-4551200	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000739085.1/NZ_CP009110/1/4530159/4551200
Saccharopolyspora	spinosa	NRRL 18395	NZ_GL877879.1	1281822	1302347	indole	False	fortimicin	4	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NZ_GL877879.1/1281822-1302347	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000194155.1/NZ_GL877879/1/1281822/1302347
Nocardiopsis	dassonvillei	HZNU_N_1	NZ_CP022434.1	3717494	3763798	indole - t1nrps hybrid	False	methylpendolmycin / pendolmycin	57	BGC0000391	https://antismash-db.secondarymetabolites.org/go/NZ_CP022434.1/3717494-3763798	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002260685.1/NZ_CP022434/1/3717494/3763798
Actinokineospora	inagensis	DSM 44258	NZ_AXWW01000023.1	50640	71729	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AXWW01000023.1/50640-71729	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000482865.1/NZ_AXWW01000023/1/50640/71729
Archangium	gephyra	DSM 2261	NZ_CP011509.1	688566	709640	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011509.1/688566-709640	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001027285.1/NZ_CP011509/1/688566/709640
Salinispora	pacifica	CNT584	NZ_KB896761.1	116030	190661	indole - t1nrps - t1pks hybrid	False	staurosporine	76	BGC0000827	https://antismash-db.secondarymetabolites.org/go/NZ_KB896761.1/116030-190661	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000375245.1/NZ_KB896761/1/116030/190661
Streptomyces	rimosus	R6-500	NZ_CP045803.1	4305030	4468253	betalactone - indole - t1nrps hybrid	False	streptobactin	70	BGC0000368	https://antismash-db.secondarymetabolites.org/go/NZ_CP045803.1/4305030-4468253	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000707925.2/NZ_CP045803/1/4305030/4468253
Myxococcus	xanthus	MC3.3.5c16	NZ_CP017170.1	7698694	7721706	indole	False	violacein	80	BGC0000831	https://antismash-db.secondarymetabolites.org/go/NZ_CP017170.1/7698694-7721706	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006401215.1/NZ_CP017170/1/7698694/7721706
Streptomyces	olivoreticuli	ATCC 31159	NZ_CP031455.1	1361920	1383523	indole	False	reductasporine	66	BGC0001224	https://antismash-db.secondarymetabolites.org/go/NZ_CP031455.1/1361920-1383523	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391135.1/NZ_CP031455/1/1361920/1383523
Streptomyces	olivoreticuli	ATCC 31159	NZ_CP031455.1	7515584	7574799	amglyccycl - indole - pks-like - t1nrps hybrid	False	formicamycins A-M	20	BGC0001590	https://antismash-db.secondarymetabolites.org/go/NZ_CP031455.1/7515584-7574799	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391135.1/NZ_CP031455/1/7515584/7574799
Pseudoalteromonas	ulvae	TC14	NZ_MWPV01000002.1	85364	108394	indole	False	violacein	80	BGC0000831	https://antismash-db.secondarymetabolites.org/go/NZ_MWPV01000002.1/85364-108394	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002156545.1/NZ_MWPV01000002/1/85364/108394
Streptomyces	lividans	TK24	NZ_GG657756.1	372113	393241	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_GG657756.1/372113-393241	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000158935.1/NZ_GG657756/1/372113/393241
Streptomyces	chartreusis	ATCC 14922	NZ_CP056041.1	7736984	7756759	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP056041.1/7736984-7756759	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013375055.1/NZ_CP056041/1/7736984/7756759
Streptomyces	chartreusis	ATCC 14922	NZ_CP056041.1	10481693	10502965	indole	False	salinomycin	10	BGC0000144	https://antismash-db.secondarymetabolites.org/go/NZ_CP056041.1/10481693-10502965	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013375055.1/NZ_CP056041/1/10481693/10502965
Actinosynnema	pretiosum	ATCC 31280	NZ_CP029607.1	2378016	2399138	indole	False	frankiamicin	14	BGC0001197	https://antismash-db.secondarymetabolites.org/go/NZ_CP029607.1/2378016-2399138	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003516205.1/NZ_CP029607/1/2378016/2399138
Chromobacterium	violaceum	NCTC9695	NZ_CP024028.1	3253407	3276404	indole	False	violacein	100	BGC0000829	https://antismash-db.secondarymetabolites.org/go/NZ_CP024028.1/3253407-3276404	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002735945.1/NZ_CP024028/1/3253407/3276404
Streptomyces	eurocidicus	CECT 3259	NZ_JACHJF010000030.1	4819	52379	indole - t1nrps hybrid	False	formicamycins A-M	20	BGC0001590	https://antismash-db.secondarymetabolites.org/go/NZ_JACHJF010000030.1/4819-52379	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014203505.1/NZ_JACHJF010000030/1/4819/52379
Streptomyces	coelicolor	CFB_NBC_0001	NZ_CP042324.1	8269792	8290920	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP042324.1/8269792-8290920	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008931305.1/NZ_CP042324/1/8269792/8290920
Salinispora	pacifica	CNT124	NZ_KB895289.1	94504	169117	indole - t1nrps - t1pks hybrid	False	staurosporine	76	BGC0000827	https://antismash-db.secondarymetabolites.org/go/NZ_KB895289.1/94504-169117	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374785.1/NZ_KB895289/1/94504/169117
Scytonema	hofmannii	PCC 7110	NZ_KQ976354.1	9097575	9120926	indole	False	AT2433-A1	7	BGC0000809	https://antismash-db.secondarymetabolites.org/go/NZ_KQ976354.1/9097575-9120926	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000346485.2/NZ_KQ976354/1/9097575/9120926
Micromonospora	echinospora	DSM 43816	NZ_LT607413.1	3970975	3992166	indole	False	pyrronazol B	13	BGC0001750	https://antismash-db.secondarymetabolites.org/go/NZ_LT607413.1/3970975-3992166	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900091495.1/NZ_LT607413/1/3970975/3992166
Streptomyces	griseorubiginosus	BTU6	NZ_KQ948176.1	22486	72985	indole - t3pks hybrid	False	germicidin	100	BGC0001454	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948176.1/22486-72985	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001513985.1/NZ_KQ948176/1/22486/72985
Saccharothrix	espanaensis	type strain: DSM 44229	NC_019673.1	3201173	3222301	indole	False	frankiamicin	14	BGC0001197	https://antismash-db.secondarymetabolites.org/go/NC_019673.1/3201173-3222301	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000328705.1/NC_019673/1/3201173/3222301
Stigmatella	aurantiaca	DW4/3-1	NC_014623.1	2495349	2517179	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_014623.1/2495349-2517179	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000165485.1/NC_014623/1/2495349/2517179
Kitasatospora	setae	KM-6054	NC_016109.1	4197974	4219207	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	23	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NC_016109.1/4197974-4219207	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000269985.1/NC_016109/1/4197974/4219207
Lentzea	albidocapillata	DSM 44073	NZ_FWYC01000007.1	443508	466586	indole	False	staurosporine	80	BGC0000825	https://antismash-db.secondarymetabolites.org/go/NZ_FWYC01000007.1/443508-466586	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900176525.1/NZ_FWYC01000007/1/443508/466586
Lentzea	albidocapillata	DSM 44073	NZ_FWYC01000014.1	309141	330164	indole	False	fortimicin	6	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NZ_FWYC01000014.1/309141-330164	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900176525.1/NZ_FWYC01000014/1/309141/330164
Saccharomonospora	azurea	NA-128	NZ_CM001466.1	2726307	2747423	indole	False	fortimicin	9	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NZ_CM001466.1/2726307-2747423	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000231055.2/NZ_CM001466/1/2726307/2747423
Nostoc	Unclassified	NIES-3756	NZ_AP017295.1	2536599	2557736	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP017295.1/2536599-2557736	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001548375.1/NZ_AP017295/1/2536599/2557736
Streptomyces	ambofaciens	DSM 40697	NZ_CP012949.1	686492	707620	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	23	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP012949.1/686492-707620	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001632865.1/NZ_CP012949/1/686492/707620
Streptomyces	longwoodensis	DSM 41677	NZ_KQ948550.1	823370	844570	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	23	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948550.1/823370-844570	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514125.1/NZ_KQ948550/1/823370/844570
Sandaracinus	amylolyticus	DSM 53668	NZ_CP011125.1	1501014	1521671	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011125.1/1501014-1521671	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000737325.1/NZ_CP011125/1/1501014/1521671
Sandaracinus	amylolyticus	DSM 53668	NZ_CP011125.1	1795497	1817459	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011125.1/1795497-1817459	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000737325.1/NZ_CP011125/1/1795497/1817459
Amycolatopsis	benzoatilytica	AK 16/65	NZ_KB912942.1	6657808	6678870	indole	False	fortimicin	9	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NZ_KB912942.1/6657808-6678870	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000383915.1/NZ_KB912942/1/6657808/6678870
Janthinobacterium	Unclassified	SLB01	NZ_VZAB01000002.1	1344775	1367796	indole	False	violacein	100	BGC0000831	https://antismash-db.secondarymetabolites.org/go/NZ_VZAB01000002.1/1344775-1367796	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008757015.1/NZ_VZAB01000002/1/1344775/1367796
Streptomyces	albireticuli	MDJK11	NZ_CP021744.1	1506445	1551932	indole - t1nrps hybrid	False	teleocidin B1	100	BGC0001085	https://antismash-db.secondarymetabolites.org/go/NZ_CP021744.1/1506445-1551932	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002192455.1/NZ_CP021744/1/1506445/1551932
Streptomyces	atratus	SCSIO_ZH16	NZ_CP027306.1	1133398	1261249	indole - nrps-like - t1nrps - t1pks hybrid	False	ilamycins	90	BGC0001620	https://antismash-db.secondarymetabolites.org/go/NZ_CP027306.1/1133398-1261249	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003330865.1/NZ_CP027306/1/1133398/1261249
Streptomyces	noursei	JCM 4701	NZ_LJSN01000002.1	2584858	2605893	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LJSN01000002.1/2584858-2605893	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002891315.1/NZ_LJSN01000002/1/2584858/2605893
Pseudoalteromonas	luteoviolacea	HI1	NZ_CP015411.1	1844858	1904986	indole - t3pks hybrid	False	violacein	80	BGC0000831	https://antismash-db.secondarymetabolites.org/go/NZ_CP015411.1/1844858-1904986	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001750165.1/NZ_CP015411/1/1844858/1904986
Unclassified	bacterium	None	NZ_UBQL01000018.1	114383	135574	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UBQL01000018.1/114383-135574	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900467615.1/NZ_UBQL01000018/1/114383/135574
Streptomyces	Unclassified	S1A1-3	NZ_CP041611.1	9776245	9895300	indole - nrps-like - other - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_CP041611.1/9776245-9895300	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113465.1/NZ_CP041611/1/9776245/9895300
Nonomuraea	Unclassified	WYY166	NZ_CP045572.1	3753690	3795344	bacteriocin - indole - t1pks hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP045572.1/3753690-3795344	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009497075.1/NZ_CP045572/1/3753690/3795344
Streptomyces	Unclassified	DSM 15324	NZ_KQ949024.1	114675	196623	indole - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_KQ949024.1/114675-196623	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514285.1/NZ_KQ949024/1/114675/196623
Actinoplanes	missouriensis	431	NC_017093.1	2333831	2354845	indole	False	fortimicin	13	BGC0000695	https://antismash-db.secondarymetabolites.org/go/NC_017093.1/2333831-2354845	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000284295.1/NC_017093/1/2333831/2354845
Microlunatus	phosphovorus	NM-1	NC_015635.1	3959250	3980450	indole	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015635.1/3959250-3980450	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000270245.1/NC_015635/1/3959250/3980450
Myxococcus	xanthus	MC3.3.5c16	NZ_CP017169.1	7772711	7795723	indole	False	violacein	80	BGC0000831	https://antismash-db.secondarymetabolites.org/go/NZ_CP017169.1/7772711-7795723	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006400955.1/NZ_CP017169/1/7772711/7795723
Streptomyces	Unclassified	WAC6273	NZ_CP042278.1	7157989	7179112	indole	False	5-isoprenylindole-3-carboxylate β-D-glycosyl ester	28	BGC0001483	https://antismash-db.secondarymetabolites.org/go/NZ_CP042278.1/7157989-7179112	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007858555.1/NZ_CP042278/1/7157989/7179112
