#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Capnocytophaga	cynodegmi	E6447, DSM 19736	NZ_KB900703.1	28980	70135	arylpolyene	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB900703.1/28980-70135	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379185.1/NZ_KB900703/1/28980/70135
Arcobacter	cryaerophilus	L406	NZ_LRUV01000051.1	0	48361	arylpolyene - resorcinol hybrid	True	flexirubin	8	BGC0000838	https://antismash-db.secondarymetabolites.org/go/NZ_LRUV01000051.1/0-48361	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001572875.1/NZ_LRUV01000051/1/0/48361
Neisseria	meningitidis	2842STDY5881060	NZ_FESH01000004.1	26712	67879	arylpolyene	False	APE Ec	10	BGC0000836	https://antismash-db.secondarymetabolites.org/go/NZ_FESH01000004.1/26712-67879	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900043255.1/NZ_FESH01000004/1/26712/67879
Neisseria	meningitidis	2842STDY5881060	NZ_JWOG01000005.1	26519	67656	arylpolyene	False	APE Vf	15	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_JWOG01000005.1/26519-67656	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003995285.1/NZ_JWOG01000005/1/26519/67656
Acinetobacter	junii	WCHAJ59	NZ_CP028800.2	2380710	2421940	arylpolyene	False	berninamycin A	26	BGC0001472	https://antismash-db.secondarymetabolites.org/go/NZ_CP028800.2/2380710-2421940	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002165245.3/NZ_CP028800/2/2380710/2421940
Methylibium	petroleiphilum	PM1	NC_008825.1	1408817	1450002	arylpolyene	False	xanthomonadin I	14	BGC0000840	https://antismash-db.secondarymetabolites.org/go/NC_008825.1/1408817-1450002	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000015725.1/NC_008825/1/1408817/1450002
Stenotrophomonas	maltophilia	ISMMS3	NZ_QWFR01000013.1	69116	100665	arylpolyene	True	APE Vf	35	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_QWFR01000013.1/69116-100665	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008502035.1/NZ_QWFR01000013/1/69116/100665
Escherichia	coli	042	NC_017626.1	3955697	3999285	arylpolyene	False	aryl polyenes	100	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NC_017626.1/3955697-3999285	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000027125.1/NC_017626/1/3955697/3999285
Streptococcus	equinus	SI	NZ_FOYC01000007.1	0	30128	arylpolyene	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOYC01000007.1/0-30128	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900115895.1/NZ_FOYC01000007/1/0/30128
Pseudomonas	syringae	HS191	NZ_CP006256.1	430561	474161	arylpolyene	False	aryl polyenes	38	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_CP006256.1/430561-474161	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000988395.1/NZ_CP006256/1/430561/474161
Streptococcus	agalactiae	LMG 14838	NZ_ALRW01000045.1	0	24033	arylpolyene	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_ALRW01000045.1/0-24033	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000287995.1/NZ_ALRW01000045/1/0/24033
Streptococcus	agalactiae	LMG 14838	NZ_ALRW01000047.1	0	22431	arylpolyene	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_ALRW01000047.1/0-22431	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000287995.1/NZ_ALRW01000047/1/0/22431
Streptococcus	agalactiae	LMG 14838	NZ_ALRW01000063.1	0	37127	arylpolyene	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_ALRW01000063.1/0-37127	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000287995.1/NZ_ALRW01000063/1/0/37127
Phocaeicola	vulgatus	OF05-20BH	NZ_QSVY01000002.1	0	29512	arylpolyene	True	flexirubin	32	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_QSVY01000002.1/0-29512	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003439595.1/NZ_QSVY01000002/1/0/29512
Acinetobacter	bereziniae	CIP 70.12	NZ_KB849756.1	1428007	1469240	arylpolyene	False	berninamycin A	26	BGC0001472	https://antismash-db.secondarymetabolites.org/go/NZ_KB849756.1/1428007-1469240	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000368925.1/NZ_KB849756/1/1428007/1469240
Acinetobacter	bereziniae	XH901	NZ_CP018259.1	3639519	3680752	arylpolyene	False	berninamycin A	26	BGC0001472	https://antismash-db.secondarymetabolites.org/go/NZ_CP018259.1/3639519-3680752	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002813045.1/NZ_CP018259/1/3639519/3680752
Pseudomonas	syringae	31R1	NZ_LT629769.1	5106491	5150091	arylpolyene	False	aryl polyenes	38	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_LT629769.1/5106491-5150091	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900105295.1/NZ_LT629769/1/5106491/5150091
Bacteroides	ovatus	AF14-13AC	NZ_SPGQ01000019.1	66478	112356	arylpolyene	True	flexirubin	48	BGC0000839	https://antismash-db.secondarymetabolites.org/go/NZ_SPGQ01000019.1/66478-112356	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005844865.1/NZ_SPGQ01000019/1/66478/112356
Acinetobacter	baumannii	LEV1449/17Ec	NZ_CP033754.1	1661207	1702437	arylpolyene	False	berninamycin A	26	BGC0001472	https://antismash-db.secondarymetabolites.org/go/NZ_CP033754.1/1661207-1702437	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003812065.1/NZ_CP033754/1/1661207/1702437
Acinetobacter	radioresistens	DSSKY-A-001	NZ_CP027365.1	2436438	2477668	arylpolyene	False	berninamycin A	26	BGC0001472	https://antismash-db.secondarymetabolites.org/go/NZ_CP027365.1/2436438-2477668	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002993105.1/NZ_CP027365/1/2436438/2477668
Xenorhabdus	bovienii	CS03	NZ_FO818637.1	587464	631064	arylpolyene	False	aryl polyenes	100	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_FO818637.1/587464-631064	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000973125.1/NZ_FO818637/1/587464/631064
Rhizobium	leguminosarum	SM151C	NZ_SIPT01000001.1	2514642	2555848	arylpolyene	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SIPT01000001.1/2514642-2555848	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004303995.1/NZ_SIPT01000001/1/2514642/2555848
Raoultella	planticola	INSali133	NZ_LSUW01000002.1	349941	386135	arylpolyene	True	aryl polyenes	94	BGC0002008	https://antismash-db.secondarymetabolites.org/go/NZ_LSUW01000002.1/349941-386135	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001663325.1/NZ_LSUW01000002/1/349941/386135
Streptomyces	platensis	ATCC 23948	NZ_CP023691.1	51749	92934	arylpolyene	False	chloramphenicol	11	BGC0000893	https://antismash-db.secondarymetabolites.org/go/NZ_CP023691.1/51749-92934	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704855.1/NZ_CP023691/1/51749/92934
Aliivibrio	fischeri	emors.7.2	NZ_WOBF01000009.1	5175	48801	arylpolyene	False	APE Vf	100	BGC0000837	https://antismash-db.secondarymetabolites.org/go/NZ_WOBF01000009.1/5175-48801	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009727725.1/NZ_WOBF01000009/1/5175/48801
