#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Kitasatospora	aureofaciens	DM-1	NZ_CP020567.1	6101029	6124618	blactam	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	64	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP020567.1/6101029-6124618	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002082605.1/NZ_CP020567/1/6101029/6124618
Streptomyces	olivoreticuli	ATCC 31159	NZ_CP031455.1	2118646	2280114	blactam - pks-like - t1nrps - t1pks - terpene hybrid	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	57	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP031455.1/2118646-2280114	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391135.1/NZ_CP031455/1/2118646/2280114
Streptomyces	olivoreticuli	ATCC 31159	NZ_CP031455.1	2416037	2437879	blactam	False	tabtoxin	13	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CP031455.1/2416037-2437879	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003391135.1/NZ_CP031455/1/2416037/2437879
Vibrio	gazogenes	DSM 21264	NZ_FQUH01000007.1	61607	83119	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FQUH01000007.1/61607-83119	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900129185.1/NZ_FQUH01000007/1/61607/83119
Salinispora	pacifica	CNT124	NZ_KB895300.1	79300	102794	blactam	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	71	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_KB895300.1/79300-102794	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374785.1/NZ_KB895300/1/79300/102794
Providencia	rettgeri	PR1	NZ_CP059345.1	2932676	2954182	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP059345.1/2932676-2954182	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013702025.1/NZ_CP059345/1/2932676/2954182
Dickeya	chrysanthemi	NCPPB 516	NZ_CM001904.1	238828	260340	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM001904.1/238828-260340	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000406065.1/NZ_CM001904/1/238828/260340
Streptomyces	spectabilis	ATCC 27465	NZ_CP023690.1	118348	156911	blactam - pks-like hybrid	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	57	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP023690.1/118348-156911	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704795.1/NZ_CP023690/1/118348/156911
Streptomyces	Unclassified	S501	NZ_CP038147.1	6391196	6410581	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_CP038147.1/6391196-6410581	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004524875.1/NZ_CP038147/1/6391196/6410581
Streptomyces	Unclassified	S501	NZ_CP038147.1	6938322	7084613	blactam - t1nrps - t1pks hybrid	False	carbapenem MM4550	65	BGC0000842	https://antismash-db.secondarymetabolites.org/go/NZ_CP038147.1/6938322-7084613	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004524875.1/NZ_CP038147/1/6938322/7084613
Pectobacterium	carotovorum	Y16	NZ_CP034211.1	382093	403605	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP034211.1/382093-403605	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007833835.1/NZ_CP034211/1/382093/403605
Pectobacterium	polaris	NIBIO1392	NZ_CP046377.1	1962060	1983578	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP046377.1/1962060-1983578	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009931575.1/NZ_CP046377/1/1962060/1983578
Pseudomonas	fluorescens	PA3G8	NZ_CABVHJ010000013.1	122719	144585	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CABVHJ010000013.1/122719-144585	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902497745.1/NZ_CABVHJ010000013/1/122719/144585
Streptomyces	microflavus	CG 893	NZ_OAOR01000007.1	176632	200130	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_OAOR01000007.1/176632-200130	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900207595.1/NZ_OAOR01000007/1/176632/200130
Streptomyces	clavuligerus	F613-1	NZ_CP016559.1	1997701	2048244	blactam - t1nrps hybrid	False	cephamycin C	84	BGC0000319	https://antismash-db.secondarymetabolites.org/go/NZ_CP016559.1/1997701-2048244	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001693675.1/NZ_CP016559/1/1997701/2048244
Streptomyces	clavuligerus	F613-1	NZ_CP016559.1	3437137	3458112	blactam	False	alanylclavam / 2-hydroxymethylclavam / 2-formyloxymethylclavam / clavam-2-carboxylate	75	BGC0000843	https://antismash-db.secondarymetabolites.org/go/NZ_CP016559.1/3437137-3458112	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001693675.1/NZ_CP016559/1/3437137/3458112
Streptomyces	clavuligerus	F613-1	NZ_CP016560.1	401850	423434	blactam	False	alanylclavam / 2-hydroxymethylclavam / 2-formyloxymethylclavam / clavam-2-carboxylate / clavulanic acid	100	BGC0000841	https://antismash-db.secondarymetabolites.org/go/NZ_CP016560.1/401850-423434	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001693675.1/NZ_CP016560/1/401850/423434
Kitasatospora	albolonga	YIM 101047	NZ_CP020563.1	4332809	4357534	blactam	False	clavulanic acid	29	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_CP020563.1/4332809-4357534	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002082585.1/NZ_CP020563/1/4332809/4357534
Pectobacterium	carotovorum	CFBP8734	NZ_JACDRX010000011.1	95767	117279	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACDRX010000011.1/95767-117279	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013449395.1/NZ_JACDRX010000011/1/95767/117279
Microbispora	Unclassified	Gxj-6	NZ_VYTZ01000014.1	0	95858	blactam - butyrolactone - nrps-like - pks-like - t1nrps hybrid	True	pyridomycin	23	BGC0001039	https://antismash-db.secondarymetabolites.org/go/NZ_VYTZ01000014.1/0-95858	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008728085.1/NZ_VYTZ01000014/1/0/95858
Providencia	rettgeri	PR1	NZ_CP027418.1	4242181	4263687	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP027418.1/4242181-4263687	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002984195.1/NZ_CP027418/1/4242181/4263687
Streptomyces	pseudovenezuelae	DSM 40212	NZ_KQ948147.1	126441	182921	blactam - t1nrps - thioamide-nrp hybrid	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948147.1/126441-182921	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001513955.1/NZ_KQ948147/1/126441/182921
Streptomyces	vinaceus	ATCC 27476	NZ_CP023692.1	6379929	6429526	blactam - t1nrps hybrid	False	lipopeptide 8D1-1 / lipopeptide 8D1-2	4	BGC0001370	https://antismash-db.secondarymetabolites.org/go/NZ_CP023692.1/6379929-6429526	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704935.1/NZ_CP023692/1/6379929/6429526
Streptomyces	Unclassified	PAMC 26508	NC_021055.1	6729864	6749249	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NC_021055.1/6729864-6749249	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000364805.1/NC_021055/1/6729864/6749249
Streptomyces	Unclassified	PAMC 26508	NC_021055.1	7291525	7437851	blactam - t1nrps - t1pks hybrid	False	carbapenem MM4550	65	BGC0000842	https://antismash-db.secondarymetabolites.org/go/NC_021055.1/7291525-7437851	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000364805.1/NC_021055/1/7291525/7437851
Pseudomonas	Unclassified	BIOMIG1BAC	NZ_CP049045.1	3452383	3474249	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CP049045.1/3452383-3474249	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001705995.2/NZ_CP049045/1/3452383/3474249
Pseudomonas	fluorescens	PA3G8	NZ_CABVJI010000007.1	275723	297589	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CABVJI010000007.1/275723-297589	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902498275.1/NZ_CABVJI010000007/1/275723/297589
Streptomyces	olivochromogenes	DSM 40451	NZ_KQ948471.1	118277	141797	bacteriocin - blactam hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948471.1/118277-141797	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514115.1/NZ_KQ948471/1/118277/141797
Dickeya	chrysanthemi	Ech1591	NC_012912.1	245741	267253	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_012912.1/245741-267253	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000023565.1/NC_012912/1/245741/267253
Streptomyces	kanamyceticus	ATCC 12853	NZ_CP023699.1	9921272	9969483	blactam - nrps-like - t1pks hybrid	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	50	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP023699.1/9921272-9969483	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704495.1/NZ_CP023699/1/9921272/9969483
Streptomyces	Unclassified	ADI97-07	NZ_ML123098.1	1826038	1870790	blactam - lap - thiopeptide hybrid	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_ML123098.1/1826038-1870790	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003846275.1/NZ_ML123098/1/1826038/1870790
Streptomyces	viridifaciens	ATCC 11989	NZ_CP023698.1	7568293	7591882	blactam	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	64	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP023698.1/7568293-7591882	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704475.1/NZ_CP023698/1/7568293/7591882
Streptomyces	finlayi	NBSH44	NZ_CP045702.1	2236665	2256050	blactam	False	carbapenem MM4550	51	BGC0000842	https://antismash-db.secondarymetabolites.org/go/NZ_CP045702.1/2236665-2256050	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014216315.1/NZ_CP045702/1/2236665/2256050
Streptomyces	finlayi	NBSH44	NZ_CP045702.1	4532323	4555881	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_CP045702.1/4532323-4555881	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014216315.1/NZ_CP045702/1/4532323/4555881
Serratia	Unclassified	ATCC 39006	NZ_CP025084.1	2129067	2150573	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP025084.1/2129067-2150573	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000463345.2/NZ_CP025084/1/2129067/2150573
Microbispora	fusca	NEAU-HEGS1-5	NZ_VANP01000008.1	180049	258734	blactam - butyrolactone - nrps-like - pks-like hybrid	False	tabtoxin	18	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_VANP01000008.1/180049-258734	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005864065.1/NZ_VANP01000008/1/180049/258734
Microbispora	fusca	NEAU-HEGS1-5	NZ_VANP01000009.1	71482	93312	blactam	False	a201a	8	BGC0001138	https://antismash-db.secondarymetabolites.org/go/NZ_VANP01000009.1/71482-93312	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005864065.1/NZ_VANP01000009/1/71482/93312
Pseudomonas	Unclassified	RU47	NZ_CP022411.1	4446249	4468115	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CP022411.1/4446249-4468115	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004011755.1/NZ_CP022411/1/4446249/4468115
Streptomyces	Unclassified	Root1319	NZ_LMEU01000026.1	127777	172109	blactam - lap - thiopeptide hybrid	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_LMEU01000026.1/127777-172109	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001426615.1/NZ_LMEU01000026/1/127777/172109
Streptomyces	clavuligerus	F613-1	NZ_CM000913.1	3436336	3454757	blactam	False	alanylclavam / 2-hydroxymethylclavam / 2-formyloxymethylclavam / clavam-2-carboxylate	75	BGC0000843	https://antismash-db.secondarymetabolites.org/go/NZ_CM000913.1/3436336-3454757	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163875.1/NZ_CM000913/1/3436336/3454757
Streptomyces	clavuligerus	F613-1	NZ_CM000913.1	4846889	4896884	blactam - t1nrps hybrid	False	clavulanic acid	58	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_CM000913.1/4846889-4896884	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163875.1/NZ_CM000913/1/4846889/4896884
Streptomyces	clavuligerus	F613-1	NZ_CM000914.1	1143767	1165369	blactam	False	alanylclavam / 2-hydroxymethylclavam / 2-formyloxymethylclavam / clavam-2-carboxylate / clavulanic acid	100	BGC0000841	https://antismash-db.secondarymetabolites.org/go/NZ_CM000914.1/1143767-1165369	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000163875.1/NZ_CM000914/1/1143767/1165369
Pseudomonas	syringae	31R1	NZ_SNWO01000007.1	121464	143330	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_SNWO01000007.1/121464-143330	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004362325.1/NZ_SNWO01000007/1/121464/143330
Streptomyces	Unclassified	ADI93-02	NZ_ML123088.1	176502	200013	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_ML123088.1/176502-200013	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003846155.1/NZ_ML123088/1/176502/200013
Salinispora	pacifica	DSM 45543	NZ_KB913022.1	1460156	1483650	blactam	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	71	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_KB913022.1/1460156-1483650	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000383995.1/NZ_KB913022/1/1460156/1483650
Burkholderia	plantarii	ZJ171	NZ_CP002581.1	3465754	3487245	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP002581.1/3465754-3487245	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000835205.1/NZ_CP002581/1/3465754/3487245
Pseudomonas	Unclassified	S49	NZ_CP019432.1	4495230	4517096	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CP019432.1/4495230-4517096	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009866785.1/NZ_CP019432/1/4495230/4517096
Pectobacterium	polaris	NIBIO1392	NZ_JUJI01000003.1	111034	132552	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JUJI01000003.1/111034-132552	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000808415.1/NZ_JUJI01000003/1/111034/132552
Actinoalloteichus	hoggarensis	DSM 45943	NZ_CP022521.1	4071803	4093633	blactam	False	arsono-polyketide	12	BGC0001283	https://antismash-db.secondarymetabolites.org/go/NZ_CP022521.1/4071803-4093633	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002234535.1/NZ_CP022521/1/4071803/4093633
Streptomyces	Unclassified	3214.6	NZ_LT670819.1	8456268	8528784	blactam - t2pks hybrid	False	spore pigment	83	BGC0000271	https://antismash-db.secondarymetabolites.org/go/NZ_LT670819.1/8456268-8528784	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900129855.1/NZ_LT670819/1/8456268/8528784
Streptomyces	actuosus	ATCC 25421	NZ_CP029788.1	117854	139684	blactam	False	A83543A	8	BGC0000148	https://antismash-db.secondarymetabolites.org/go/NZ_CP029788.1/117854-139684	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003208035.1/NZ_CP029788/1/117854/139684
Amycolatopsis	alba	DSM 44262	NZ_KB913032.1	7146893	7280545	blactam - t1nrps hybrid	False	vazabitide A	32	BGC0001818	https://antismash-db.secondarymetabolites.org/go/NZ_KB913032.1/7146893-7280545	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384215.1/NZ_KB913032/1/7146893/7280545
Actinomadura	Unclassified	NEAU-AAG5	NZ_WOFH01000003.1	230206	435493	blactam - nrps-like - t1nrps - t1pks hybrid	False	lobophorin A	21	BGC0001183	https://antismash-db.secondarymetabolites.org/go/NZ_WOFH01000003.1/230206-435493	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009733595.1/NZ_WOFH01000003/1/230206/435493
Pectobacterium	carotovorum	CFBP8734	NZ_FQWI01000008.1	94221	115733	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FQWI01000008.1/94221-115733	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900129615.1/NZ_FQWI01000008/1/94221/115733
Streptomyces	Unclassified	gb1(2016)	NZ_RDBM01000009.1	166735	190243	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_RDBM01000009.1/166735-190243	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008042065.1/NZ_RDBM01000009/1/166735/190243
Streptomyces	lydicus	103	NZ_CP029042.1	1615117	1638619	blactam	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	71	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP029042.1/1615117-1638619	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003994375.1/NZ_CP029042/1/1615117/1638619
Brenneria	Unclassified	CFCC 11842	NZ_KZ819115.1	0	10234	blactam	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KZ819115.1/0-10234	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003115855.1/NZ_KZ819115/1/0/10234
Pectobacterium	brasiliense	Y62	NZ_JUJM01000009.1	133679	155191	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JUJM01000009.1/133679-155191	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000808315.1/NZ_JUJM01000009/1/133679/155191
Streptomyces	Unclassified	SS	NZ_JH941046.1	11283	36019	blactam	False	clavulanic acid	29	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_JH941046.1/11283-36019	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000302615.1/NZ_JH941046/1/11283/36019
Streptomyces	Unclassified	NEAU-S7GS2	NZ_CP029541.1	2015956	2039458	blactam	False	valclavam / (-)-2-(2-hydroxyethyl)clavam	71	BGC0001151	https://antismash-db.secondarymetabolites.org/go/NZ_CP029541.1/2015956-2039458	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003173275.1/NZ_CP029541/1/2015956/2039458
Pectobacterium	aroidearum	CFBP8737	NZ_JACDSE010000018.1	96127	117639	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACDSE010000018.1/96127-117639	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013449715.1/NZ_JACDSE010000018/1/96127/117639
Pseudomonas	Unclassified	CMR12a	NZ_CP027706.1	5233877	5255743	blactam	False	tabtoxin	27	BGC0000846	https://antismash-db.secondarymetabolites.org/go/NZ_CP027706.1/5233877-5255743	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003850565.1/NZ_CP027706/1/5233877/5255743
Pectobacterium	brasiliense	Y62	NZ_JUJE01000009.1	136228	157740	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JUJE01000009.1/136228-157740	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000808195.1/NZ_JUJE01000009/1/136228/157740
Photorhabdus	thracensis	DSM 15199	NZ_CP011104.1	2198575	2242808	blactam - cdps hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP011104.1/2198575-2242808	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001010285.1/NZ_CP011104/1/2198575/2242808
Micromonospora	rifamycinica	DSM 44983	NZ_LT607752.1	1890829	2056274	blactam - t1nrps - t1pks - t3pks hybrid	False	kedarcidin	17	BGC0000081	https://antismash-db.secondarymetabolites.org/go/NZ_LT607752.1/1890829-2056274	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900090265.1/NZ_LT607752/1/1890829/2056274
Dickeya	Unclassified	ws52	NZ_SZVX01000009.1	106920	128432	blactam	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_SZVX01000009.1/106920-128432	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007210685.1/NZ_SZVX01000009/1/106920/128432
Streptomyces	Unclassified	SID4921	NZ_WWJL01000007.1	257360	280874	blactam	False	clavulanic acid	20	BGC0000845	https://antismash-db.secondarymetabolites.org/go/NZ_WWJL01000007.1/257360-280874	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009863285.1/NZ_WWJL01000007/1/257360/280874
Paraburkholderia	Unclassified	MM5384-R2	NZ_JACHDI010000041.1	32755	47577	blactam	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACHDI010000041.1/32755-47577	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014201025.1/NZ_JACHDI010000041/1/32755/47577
Rivicola	pingtungensis	DSM 29661	NZ_QJKI01000008.1	100975	138196	blactam - butyrolactone - t1nrps hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_QJKI01000008.1/100975-138196	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003201855.1/NZ_QJKI01000008/1/100975/138196
