#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Burkholderia	pseudomallei	BEC	NZ_KN150952.1	2408503	2502855	pks-like - t1nrps - transat-pks hybrid	False	thailandamide / thailandamide lactone	42	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_KN150952.1/2408503-2502855	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000757225.1/NZ_KN150952/1/2408503/2502855
Bacillus	subtilis	J-5	NZ_NJRE01000001.1	807481	922206	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_NJRE01000001.1/807481-922206	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010578165.1/NZ_NJRE01000001/1/807481/922206
Bacillus	velezensis	P34	NZ_CP027429.1	2884381	2925626	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_CP027429.1/2884381-2925626	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002993245.1/NZ_CP027429/1/2884381/2925626
Burkholderia	pseudomallei	MSHR435	NZ_CM003020.1	825866	925414	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	42	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_CM003020.1/825866-925414	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000775165.1/NZ_CM003020/1/825866/925414
Streptomyces	davaonensis	JCM 4913	NC_020504.1	6741826	6817879	pks-like - t1nrps hybrid	False	balhimycin	8	BGC0000311	https://antismash-db.secondarymetabolites.org/go/NC_020504.1/6741826-6817879	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349325.1/NC_020504/1/6741826/6817879
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000010.1	0	147847	pks-like - t1nrps - t1pks - thioamide-nrp hybrid	True	maklamicin	13	BGC0001288	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000010.1/0-147847	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000010/1/0/147847
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000009.1	76285	131678	pks-like - siderophore - t1nrps hybrid	False	tyrobetaine	46	BGC0001813	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000009.1/76285-131678	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000009/1/76285/131678
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000004.1	229340	301820	lap - pks-like - t2pks - thiopeptide hybrid	False	LL-D49194α1 (LLD)	30	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000004.1/229340-301820	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000004/1/229340/301820
Frankia	alni	ACN14A	NC_008278.1	5002778	5062637	amglyccycl - other - pks-like hybrid	False	cetoniacytone A	38	BGC0000283	https://antismash-db.secondarymetabolites.org/go/NC_008278.1/5002778-5062637	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000058485.1/NC_008278/1/5002778/5062637
Streptomyces	griseoruber	DSM 40281	NZ_KQ948766.1	0	61795	pks-like - t2pks hybrid	True	cinerubin B	100	BGC0000212	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948766.1/0-61795	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514205.1/NZ_KQ948766/1/0/61795
Streptomyces	acidiscabies	NCPPB 4445	NZ_KQ257813.1	183047	263392	arylpolyene - phosphonate - pks-like - t1pks hybrid	False	7-deoxypactamycin	41	BGC0000119	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257813.1/183047-263392	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189015.1/NZ_KQ257813/1/183047/263392
Streptomyces	griseoruber	DSM 40281	NZ_KQ948784.1	0	123462	pks-like - t1nrps - t1pks - t3pks hybrid	True	azicemicin B	13	BGC0000202	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948784.1/0-123462	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514205.1/NZ_KQ948784/1/0/123462
Streptomyces	griseoruber	DSM 40281	NZ_KQ948795.1	0	40982	arylpolyene - pks-like - t1pks hybrid	True	7-deoxypactamycin	41	BGC0000119	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948795.1/0-40982	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514205.1/NZ_KQ948795/1/0/40982
Bacillus	velezensis	P34	NZ_CP021888.1	917974	959195	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_CP021888.1/917974-959195	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002201935.1/NZ_CP021888/1/917974/959195
Streptomyces	acidiscabies	NCPPB 4445	NZ_KQ257833.1	3902	76409	pks-like - t2pks hybrid	False	SF2575	71	BGC0000269	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257833.1/3902-76409	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189015.1/NZ_KQ257833/1/3902/76409
Streptomyces	fradiae	ATCC 10745	NZ_CP023696.1	0	24376	pks-like	True	β-D-galactosylvalidoxylamine-A	13	BGC0000723	https://antismash-db.secondarymetabolites.org/go/NZ_CP023696.1/0-24376	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704425.1/NZ_CP023696/1/0/24376
Streptomyces	aureoverticillatus	HN6	NZ_CP048641.1	4168668	4209718	pks-like	False	thioviridamide	10	BGC0000625	https://antismash-db.secondarymetabolites.org/go/NZ_CP048641.1/4168668-4209718	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010669165.1/NZ_CP048641/1/4168668/4209718
Burkholderia	gladioli	BCC1732	NZ_CADEVX010000006.1	0	49131	pks-like - t3pks - transat-pks hybrid	True	etnangien	37	BGC0000179	https://antismash-db.secondarymetabolites.org/go/NZ_CADEVX010000006.1/0-49131	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902830955.1/NZ_CADEVX010000006/1/0/49131
Clostridium	beijerinckii	NRRL B-598	NZ_CP011966.3	3705578	3785245	pks-like - transat-pks hybrid	False	aurantinin B / aurantinin C / aurantinin D	32	BGC0001520	https://antismash-db.secondarymetabolites.org/go/NZ_CP011966.3/3705578-3785245	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000506785.4/NZ_CP011966/3/3705578/3785245
Streptomyces	fungicidicus	TXX3120	NZ_CP023407.1	39655	151177	pks-like - transat-pks hybrid	False	kalimantacin A	27	BGC0001099	https://antismash-db.secondarymetabolites.org/go/NZ_CP023407.1/39655-151177	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003665435.1/NZ_CP023407/1/39655/151177
Streptomyces	fungicidicus	TXX3120	NZ_CP023407.1	6629133	6697183	hgle-ks - pks-like - t1pks hybrid	False	A33853	100	BGC0001292	https://antismash-db.secondarymetabolites.org/go/NZ_CP023407.1/6629133-6697183	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003665435.1/NZ_CP023407/1/6629133/6697183
Burkholderia	gladioli	BCC1732	NZ_CADEXF010000002.1	748117	846870	pks-like - t3pks - transat-pks hybrid	False	isobongkrekic acid / bongkrekic acid	85	BGC0000173	https://antismash-db.secondarymetabolites.org/go/NZ_CADEXF010000002.1/748117-846870	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902831255.1/NZ_CADEXF010000002/1/748117/846870
Bacillus	subtilis	J-5	NZ_CP017112.1	1738504	1853278	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_CP017112.1/1738504-1853278	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001720505.1/NZ_CP017112/1/1738504/1853278
Streptomyces	mirabilis	OV308	NZ_JQJV01000080.1	0	20877	nrps-like - pks-like - t1pks hybrid	True	caniferolide A / caniferolide B / caniferolide C / caniferolide D	25	BGC0001856	https://antismash-db.secondarymetabolites.org/go/NZ_JQJV01000080.1/0-20877	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745715.1/NZ_JQJV01000080/1/0/20877
Burkholderia	pseudomallei	K42	NZ_CP009163.1	19455	119382	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	36	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_CP009163.1/19455-119382	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000770515.1/NZ_CP009163/1/19455/119382
Bacillus	subtilis	TU-B-10	NC_016047.1	1868311	1981959	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NC_016047.1/1868311-1981959	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000227465.1/NC_016047/1/1868311/1981959
Burkholderia	pseudomallei	ABCPW 1	NZ_KN323086.1	1445067	1544817	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	36	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_KN323086.1/1445067-1544817	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000774965.1/NZ_KN323086/1/1445067/1544817
Serratia	marcescens	2880STDY5682988	NZ_LZOB01000011.1	881499	1025550	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	oocydin A	91	BGC0001032	https://antismash-db.secondarymetabolites.org/go/NZ_LZOB01000011.1/881499-1025550	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001909165.1/NZ_LZOB01000011/1/881499/1025550
Burkholderia	pseudomallei	NCTC 13179	NC_022658.1	3239832	3340068	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	True	thailandamide / thailandamide lactone	52	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NC_022658.1/3239832-3340068	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000494855.1/NC_022658/1/3239832/3340068
Streptomyces	Unclassified	SYP-A7193	NZ_CP045547.1	613142	660904	pks-like - t1pks hybrid	False	arsono-polyketide	83	BGC0001283	https://antismash-db.secondarymetabolites.org/go/NZ_CP045547.1/613142-660904	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009495655.1/NZ_CP045547/1/613142/660904
Paenibacillus	Unclassified	FSL R7-0273	NZ_CP009283.1	3814422	3930542	nrps-like - pks-like - t3pks - transat-pks - transat-pks-like hybrid	False	thailanstatin A	15	BGC0001114	https://antismash-db.secondarymetabolites.org/go/NZ_CP009283.1/3814422-3930542	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000758625.1/NZ_CP009283/1/3814422/3930542
Streptomyces	griseorubens	JSD-1	NZ_KL503830.1	7491890	7563100	betalactone - lap - nrps-like - pks-like - t2pks hybrid	True	LL-D49194α1 (LLD)	49	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_KL503830.1/7491890-7563100	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000709915.1/NZ_KL503830/1/7491890/7563100
Streptomyces	griseorubens	JSD-1	NZ_KL503831.1	16566	64671	pks-like - t1pks hybrid	False	arsono-polyketide	95	BGC0001283	https://antismash-db.secondarymetabolites.org/go/NZ_KL503831.1/16566-64671	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000709915.1/NZ_KL503831/1/16566/64671
Pseudonocardia	autotrophica	NBRC 12743	NZ_AP018920.1	2734486	2788611	pks-like - t1pks hybrid	False	tetronomycin	9	BGC0000164	https://antismash-db.secondarymetabolites.org/go/NZ_AP018920.1/2734486-2788611	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003945385.1/NZ_AP018920/1/2734486/2788611
Streptomyces	albidoflavus	J1074	NC_020990.1	669952	710996	pks-like	False	paulomycin	66	BGC0001731	https://antismash-db.secondarymetabolites.org/go/NC_020990.1/669952-710996	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000359525.1/NC_020990/1/669952/710996
Streptomyces	collinus	Tu 365	NC_021985.1	3040813	3123634	oligosaccharide - pks-like - t1nrps - t2pks - thiopeptide hybrid	False	prejadomycin / rabelomycin / gaudimycin C / gaudimycin D / UWM6 / gaudimycin A	29	BGC0000262	https://antismash-db.secondarymetabolites.org/go/NC_021985.1/3040813-3123634	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000444875.1/NC_021985/1/3040813/3123634
Saccharopolyspora	erythraea	NRRL 2338	NC_009142.1	5089055	5135049	pks-like - t3pks hybrid	False	meilingmycin	10	BGC0000093	https://antismash-db.secondarymetabolites.org/go/NC_009142.1/5089055-5135049	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000062885.1/NC_009142/1/5089055/5135049
Saccharopolyspora	erythraea	NRRL 2338	NC_009142.1	5912906	5958471	pks-like - t1pks hybrid	False	polyketomycin	4	BGC0001061	https://antismash-db.secondarymetabolites.org/go/NC_009142.1/5912906-5958471	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000062885.1/NC_009142/1/5912906/5958471
Burkholderia	pseudomallei	576	NZ_CP008778.1	2233255	2333473	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	36	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_CP008778.1/2233255-2333473	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000756185.1/NZ_CP008778/1/2233255/2333473
Bacillus	velezensis	P34	NZ_CP036527.1	853951	895196	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_CP036527.1/853951-895196	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_004331895.1/NZ_CP036527/1/853951/895196
Nonomuraea	indica	DRQ-2	NZ_KZ559471.1	0	22119	other - pks-like hybrid	True	maklamicin	6	BGC0001288	https://antismash-db.secondarymetabolites.org/go/NZ_KZ559471.1/0-22119	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002850745.1/NZ_KZ559471/1/0/22119
Burkholderia	pseudomallei	MSHR1029	NZ_KN360701.1	3164124	3195155	pks-like	True	calyculin A / phosphocalyculin A / calyculinamide A / dephosphonocalyculin A	24	BGC0000967	https://antismash-db.secondarymetabolites.org/go/NZ_KN360701.1/3164124-3195155	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000775655.1/NZ_KN360701/1/3164124/3195155
Nonomuraea	indica	DRQ-2	NZ_PJOK01000100.1	0	3725	pks-like	True	arimetamycin B / arimetamycin C / arimetamycin A	5	BGC0000199	https://antismash-db.secondarymetabolites.org/go/NZ_PJOK01000100.1/0-3725	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002850745.1/NZ_PJOK01000100/1/0/3725
Streptomyces	luteoverticillatus	CGMCC 15060	NZ_CP034587.1	4858358	4899369	pks-like	False	echoside A / echoside B / echoside C / echoside D / echoside E	41	BGC0000340	https://antismash-db.secondarymetabolites.org/go/NZ_CP034587.1/4858358-4899369	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003970715.1/NZ_CP034587/1/4858358/4899369
Bacillus	amyloliquefaciens	ALB65	NZ_CP029069.1	990313	1031558	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_CP029069.1/990313-1031558	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003149715.1/NZ_CP029069/1/990313/1031558
Paenibacillus	Unclassified	lzh-N1	NZ_CP025696.1	3724695	3825086	pks-like - t1nrps - t3pks - transat-pks hybrid	False	aurantinin B / aurantinin C / aurantinin D	35	BGC0001520	https://antismash-db.secondarymetabolites.org/go/NZ_CP025696.1/3724695-3825086	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002872435.1/NZ_CP025696/1/3724695/3825086
Burkholderia	pseudomallei	MSHR2451	NZ_KN323057.1	629859	729513	pks-like - t1nrps - transat-pks - transat-pks-like hybrid	False	thailandamide / thailandamide lactone	36	BGC0000186	https://antismash-db.secondarymetabolites.org/go/NZ_KN323057.1/629859-729513	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000774815.1/NZ_KN323057/1/629859/729513
Bacillus	velezensis	P34	NZ_VDUT01000002.1	595025	636270	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_VDUT01000002.1/595025-636270	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007672335.1/NZ_VDUT01000002/1/595025/636270
Chitinophaga	Unclassified	MD30	NZ_CP023254.1	4766366	4944458	pks-like - t3pks - transat-pks - transat-pks-like hybrid	False	kalimantacin A	34	BGC0001099	https://antismash-db.secondarymetabolites.org/go/NZ_CP023254.1/4766366-4944458	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002290065.1/NZ_CP023254/1/4766366/4944458
Lentzea	guizhouensis	DHS C013	NZ_CP016793.1	475346	559219	pks-like - t2pks hybrid	False	LL-D49194α1 (LLD)	39	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_CP016793.1/475346-559219	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001701025.1/NZ_CP016793/1/475346/559219
Actinomadura	Unclassified	NBRC 110471	NZ_BDDE01000009.1	191628	246444	pks-like - t2pks hybrid	True	cosmomycin B	21	BGC0000214	https://antismash-db.secondarymetabolites.org/go/NZ_BDDE01000009.1/191628-246444	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008327685.1/NZ_BDDE01000009/1/191628/246444
Bacillus	velezensis	P34	NZ_CP031880.1	881442	922687	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_CP031880.1/881442-922687	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003441635.1/NZ_CP031880/1/881442/922687
Actinomadura	Unclassified	NBRC 110471	NZ_BDDE01000019.1	181597	222635	pks-like	False	vazabitide A	15	BGC0001818	https://antismash-db.secondarymetabolites.org/go/NZ_BDDE01000019.1/181597-222635	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008327685.1/NZ_BDDE01000019/1/181597/222635
Prauserella	endophytica	CGMCC 4.7182	NZ_SWMS01000036.1	5418	44571	pks-like - t1pks hybrid	True	4-hexadecanoyl-3-hydroxy-2-(hydroxymethyl)-2H-furan-5-one	45	BGC0000140	https://antismash-db.secondarymetabolites.org/go/NZ_SWMS01000036.1/5418-44571	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005146945.1/NZ_SWMS01000036/1/5418/44571
Streptomyces	tendae	VITAKN	NZ_JAAIFS010000005.1	590796	678131	betalactone - other - pks-like - t1pks - t2pks hybrid	False	LL-D49194α1 (LLD)	64	BGC0001979	https://antismash-db.secondarymetabolites.org/go/NZ_JAAIFS010000005.1/590796-678131	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010820575.1/NZ_JAAIFS010000005/1/590796/678131
Yersinia	pseudotuberculosis	ATCC 6904	NZ_CP031780.1	1786223	1827507	pks-like	False	taxlllaid A	4	BGC0001133	https://antismash-db.secondarymetabolites.org/go/NZ_CP031780.1/1786223-1827507	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003546905.1/NZ_CP031780/1/1786223/1827507
Thermomonospora	curvata	DSM 43183	NC_013510.1	3193916	3269474	pks-like - t1pks - t2pks hybrid	False	hedamycin	75	BGC0000233	https://antismash-db.secondarymetabolites.org/go/NC_013510.1/3193916-3269474	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000024385.1/NC_013510/1/3193916/3269474
Bacillus	subtilis	J-5	NZ_CP049924.1	1721115	1835873	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NZ_CP049924.1/1721115-1835873	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014171535.1/NZ_CP049924/1/1721115/1835873
Thermobifida	fusca	YX	NC_007333.1	1386207	1458675	pks-like - t2pks hybrid	False	prejadomycin / rabelomycin / gaudimycin C / gaudimycin D / UWM6 / gaudimycin A	22	BGC0000262	https://antismash-db.secondarymetabolites.org/go/NC_007333.1/1386207-1458675	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000012405.1/NC_007333/1/1386207/1458675
Bacillus	amyloliquefaciens	ALB65	NZ_QPJZ01000010.1	65282	106527	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_QPJZ01000010.1/65282-106527	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003337795.1/NZ_QPJZ01000010/1/65282/106527
Sinosporangium	album	CPCC 201354	NZ_FNCN01000011.1	0	42095	other - pks-like hybrid	True	phenalinolactone A	14	BGC0000654	https://antismash-db.secondarymetabolites.org/go/NZ_FNCN01000011.1/0-42095	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900100605.1/NZ_FNCN01000011/1/0/42095
Paenibacillus	polymyxa	SQR-21	NZ_CP006872.1	3601264	3703175	pks-like - t1nrps - t3pks - transat-pks hybrid	False	kalimantacin A	27	BGC0001099	https://antismash-db.secondarymetabolites.org/go/NZ_CP006872.1/3601264-3703175	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000597985.1/NZ_CP006872/1/3601264/3703175
Sciscionella	marina	DSM 45152	NZ_KB905387.1	0	72340	pks-like - t1pks - t2pks hybrid	True	chromomycin A3	33	BGC0000210	https://antismash-db.secondarymetabolites.org/go/NZ_KB905387.1/0-72340	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379465.1/NZ_KB905387/1/0/72340
Bacillus	velezensis	P34	NZ_SDKF01000002.1	1002713	1043958	pks-like	False	butirosin A / butirosin B	7	BGC0000693	https://antismash-db.secondarymetabolites.org/go/NZ_SDKF01000002.1/1002713-1043958	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007845055.1/NZ_SDKF01000002/1/1002713/1043958
Bacillus	subtilis	BSP1	NC_019896.1	2191385	2306162	pks-like - t1nrps - t3pks - transat-pks - transat-pks-like hybrid	False	bacillaene	100	BGC0001089	https://antismash-db.secondarymetabolites.org/go/NC_019896.1/2191385-2306162	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000321395.1/NC_019896/1/2191385/2306162
