#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Fischerella	Unclassified	PCC 9339	NZ_JH992893.1	129724	219254	microviridin - t1nrps hybrid	False	hapalosin	60	BGC0001467	https://antismash-db.secondarymetabolites.org/go/NZ_JH992893.1/129724-219254	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000315585.1/NZ_JH992893/1/129724/219254
Chryseobacterium	indologenes	CI38	NZ_CP018786.1	3694705	3715219	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP018786.1/3694705-3715219	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002025665.1/NZ_CP018786/1/3694705/3715219
Fischerella	Unclassified	NIES-4106	NZ_AP018299.1	217	161572	microviridin - t1nrps - t1pks hybrid	False	microcystin	84	BGC0001016	https://antismash-db.secondarymetabolites.org/go/NZ_AP018299.1/217-161572	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002368315.1/NZ_AP018299/1/217/161572
Chryseobacterium	taichungense	DSM 17453	NZ_FOBV01000001.1	0	12724	microviridin	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FOBV01000001.1/0-12724	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900109935.1/NZ_FOBV01000001/1/0/12724
Nostoc	punctiforme	ATCC 29133; PCC 73102	NC_010628.1	2637228	2723092	microviridin - t1nrps - t1pks hybrid	False	nostopeptolide A2	100	BGC0001028	https://antismash-db.secondarymetabolites.org/go/NC_010628.1/2637228-2723092	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000020025.1/NC_010628/1/2637228/2723092
Planktothrix	agardhii	NIVA-CYA 126/8	NZ_CM002803.1	3886851	3981216	betalactone - microviridin - t1nrps hybrid	False	anabaenopeptin	100	BGC0000302	https://antismash-db.secondarymetabolites.org/go/NZ_CM002803.1/3886851-3981216	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000710505.1/NZ_CM002803/1/3886851/3981216
Chryseobacterium	glaciei	IHBB 10212	NZ_CP015199.1	3419917	3440896	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP015199.1/3419917-3440896	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001648155.1/NZ_CP015199/1/3419917/3440896
Paraflavitalea	soli	5GH32-13	NZ_CP032157.1	2767777	2788196	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP032157.1/2767777-2788196	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003555545.1/NZ_CP032157/1/2767777/2788196
Nostoc	Unclassified	N6	NZ_CP026681.1	1657502	1677640	microviridin	False	microviridin K	37	BGC0000594	https://antismash-db.secondarymetabolites.org/go/NZ_CP026681.1/1657502-1677640	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002949735.1/NZ_CP026681/1/1657502/1677640
Chryseobacterium	Unclassified	OV705	NZ_JUHD01000005.1	57744	78244	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JUHD01000005.1/57744-78244	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000799645.1/NZ_JUHD01000005/1/57744/78244
Chryseobacterium	gleum	110146	NZ_LR134289.1	2072494	2093006	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR134289.1/2072494-2093006	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900636535.1/NZ_LR134289/1/2072494/2093006
Cyanothece	Unclassified	PCC 7425	NC_011884.1	113328	133517	microviridin	False	microviridin K	25	BGC0000594	https://antismash-db.secondarymetabolites.org/go/NC_011884.1/113328-133517	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000022045.1/NC_011884/1/113328/133517
Chryseobacterium	bernardetii	G0229	NZ_CP033932.1	4970363	4990582	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP033932.1/4970363-4990582	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003815975.1/NZ_CP033932/1/4970363/4990582
Chryseobacterium	lactis	CL2	NZ_JACLEO010000017.1	55219	75751	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JACLEO010000017.1/55219-75751	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014220895.1/NZ_JACLEO010000017/1/55219/75751
Algicola	sagamiensis	DSM 14643	NZ_KB894493.1	211248	259682	microviridin - t1nrps hybrid	False	marinostatin	85	BGC0000591	https://antismash-db.secondarymetabolites.org/go/NZ_KB894493.1/211248-259682	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000374485.1/NZ_KB894493/1/211248/259682
Calothrix	brevissima	NIES-22	NZ_AP018207.1	1771692	1792043	microviridin	False	microviridin K	25	BGC0000594	https://antismash-db.secondarymetabolites.org/go/NZ_AP018207.1/1771692-1792043	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002367995.1/NZ_AP018207/1/1771692/1792043
Dolichospermum	compactum	NIES-806	NZ_AP018316.1	3906381	4033519	betalactone - hgle-ks - microviridin - t1nrps - t1pks hybrid	False	anabaenopeptin	100	BGC0000302	https://antismash-db.secondarymetabolites.org/go/NZ_AP018316.1/3906381-4033519	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002368115.1/NZ_AP018316/1/3906381/4033519
Nostoc	Unclassified	C052	NZ_CP040272.1	1246697	1358342	lanthidin - microviridin - t1nrps hybrid	False	micropeptin K139	75	BGC0001018	https://antismash-db.secondarymetabolites.org/go/NZ_CP040272.1/1246697-1358342	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013393905.1/NZ_CP040272/1/1246697/1358342
Planktothrix	rubescens	NIVA-CYA 407	NZ_KE734717.1	800716	902041	betalactone - microviridin - t1nrps hybrid	False	nostocyclopeptide A2	42	BGC0000397	https://antismash-db.secondarymetabolites.org/go/NZ_KE734717.1/800716-902041	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000464785.1/NZ_KE734717/1/800716/902041
Nostoc	piscinale	CENA21	NZ_CP012036.1	1056465	1077103	microviridin	False	microviridin K	37	BGC0000594	https://antismash-db.secondarymetabolites.org/go/NZ_CP012036.1/1056465-1077103	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001298445.1/NZ_CP012036/1/1056465/1077103
Rivularia	Unclassified	PCC 7116	NC_019678.1	435825	453074	microviridin	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_019678.1/435825-453074	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000316665.1/NC_019678/1/435825/453074
Rivularia	Unclassified	PCC 7116	NC_019678.1	4286770	4307106	microviridin	False	microviridin K	25	BGC0000594	https://antismash-db.secondarymetabolites.org/go/NC_019678.1/4286770-4307106	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000316665.1/NC_019678/1/4286770/4307106
Anabaena	Unclassified	YBS01	NZ_CP034058.1	1924458	1982641	microviridin - t1nrps - t1pks hybrid	False	nostopeptolide A2	100	BGC0001028	https://antismash-db.secondarymetabolites.org/go/NZ_CP034058.1/1924458-1982641	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009498015.1/NZ_CP034058/1/1924458/1982641
