#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Pseudoalteromonas	piscicida	DE2-B	NZ_CP021646.1	2424619	2492581	ladderane - t1nrps hybrid	False	alterochromide A / bromoalterochromide A / dibromoalterochromide A / alterochromide B / bromoalterochromide B / dibromoalterochromide B / alterochromide A' / bromoalterochromide A' / dibromoalterochromide A' / alterochromide B' / bromoalterochromide B' / dibromoalterochromide B' / alterochromide A'' / bromoalterochromide A'' / alterochromide B'' / bromoalterochromide B''	95	BGC0000299	https://antismash-db.secondarymetabolites.org/go/NZ_CP021646.1/2424619-2492581	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002208135.1/NZ_CP021646/1/2424619/2492581
Xenorhabdus	bovienii	CS03	NZ_FO818637.1	3844626	3885841	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FO818637.1/3844626-3885841	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000973125.1/NZ_FO818637/1/3844626/3885841
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000022.1	183359	237447	ladderane - lassopeptide hybrid	False	9-methylstreptimidone	22	BGC0000171	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000022.1/183359-237447	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000022/1/183359/237447
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000006.1	302903	440011	ladderane - t1nrps hybrid	False	asukamycin	8	BGC0000187	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000006.1/302903-440011	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000006/1/302903/440011
Klebsiella	aerogenes	HNHF1	NZ_CP024880.1	1368047	1410609	ladderane	False	12-epi-hapalindole C isonitrile / 12-epi-hapalindole E / 12-epi-fischerindole U isonitrile / fischerindole L / 12-epi-fischerindole I isonitrile / welwitindolinone A isonitrile / welwitindolinone B isothiocyanate / welwitindolinone C isothiocyanate / N-methylwelwitindolinone C isothiocyanate / N-methylwelwitinsolinone C isonitrile / 3-epi-welwitindolinone B isothiocyanate / 3-(Z-2'-isocyanoethenyl)-indole	6	BGC0000668	https://antismash-db.secondarymetabolites.org/go/NZ_CP024880.1/1368047-1410609	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002796405.1/NZ_CP024880/1/1368047/1410609
Bacillus	cereus	FORC087	NZ_VDSM01000012.1	74642	117099	ladderane	False	S-layer glycan	26	BGC0000794	https://antismash-db.secondarymetabolites.org/go/NZ_VDSM01000012.1/74642-117099	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007668125.1/NZ_VDSM01000012/1/74642/117099
Klebsiella	aerogenes	HNHF1	NZ_CP035466.1	2426260	2468822	ladderane	False	12-epi-hapalindole C isonitrile / 12-epi-hapalindole E / 12-epi-fischerindole U isonitrile / fischerindole L / 12-epi-fischerindole I isonitrile / welwitindolinone A isonitrile / welwitindolinone B isothiocyanate / welwitindolinone C isothiocyanate / N-methylwelwitindolinone C isothiocyanate / N-methylwelwitinsolinone C isonitrile / 3-epi-welwitindolinone B isothiocyanate / 3-(Z-2'-isocyanoethenyl)-indole	6	BGC0000668	https://antismash-db.secondarymetabolites.org/go/NZ_CP035466.1/2426260-2468822	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006874725.1/NZ_CP035466/1/2426260/2468822
Enterobacter	cloacae	WP5-S18-CRE-02	NZ_CP020089.1	1007373	1049932	ladderane	False	capsular polysaccharide	12	BGC0000729	https://antismash-db.secondarymetabolites.org/go/NZ_CP020089.1/1007373-1049932	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002982195.1/NZ_CP020089/1/1007373/1049932
Streptomyces	aureoverticillatus	HN6	NZ_CP048641.1	5809936	5896435	ladderane - t1nrps hybrid	False	friulimicin A / friulimicin B / friulimicin C / friulimicin D	30	BGC0000354	https://antismash-db.secondarymetabolites.org/go/NZ_CP048641.1/5809936-5896435	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010669165.1/NZ_CP048641/1/5809936/5896435
Escherichia	coli	DEC5E	NZ_CP038383.1	3423370	3465929	arylpolyene - ladderane hybrid	False	colicin V	1	BGC0001555	https://antismash-db.secondarymetabolites.org/go/NZ_CP038383.1/3423370-3465929	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013167935.1/NZ_CP038383/1/3423370/3465929
Streptomyces	lincolnensis	NRRL 2936	NZ_CP016438.1	452314	492590	ladderane	False	RP-1776	12	BGC0000429	https://antismash-db.secondarymetabolites.org/go/NZ_CP016438.1/452314-492590	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001685355.1/NZ_CP016438/1/452314/492590
Streptomyces	lincolnensis	NRRL 2936	NZ_CP016438.1	5253350	5294520	ladderane	False	colabomycin E	13	BGC0000213	https://antismash-db.secondarymetabolites.org/go/NZ_CP016438.1/5253350-5294520	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001685355.1/NZ_CP016438/1/5253350/5294520
Bacillus	cereus	FORC087	NZ_NVMQ01000027.1	133513	187283	ladderane - nrps-like hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NVMQ01000027.1/133513-187283	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002553235.1/NZ_NVMQ01000027/1/133513/187283
Streptomyces	fungicidicus	TXX3120	NZ_CP023407.1	2245175	2323542	ladderane - t1nrps hybrid	False	WS9326	95	BGC0001297	https://antismash-db.secondarymetabolites.org/go/NZ_CP023407.1/2245175-2323542	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003665435.1/NZ_CP023407/1/2245175/2323542
Streptomyces	Unclassified	CT34	NZ_KN708638.1	661099	703610	ladderane	False	metatricycloene	35	BGC0001369	https://antismash-db.secondarymetabolites.org/go/NZ_KN708638.1/661099-703610	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000805335.1/NZ_KN708638/1/661099/703610
Klebsiella	Unclassified	FDAARGOS_511	NZ_CP033824.1	1555195	1597757	ladderane	False	12-epi-hapalindole C isonitrile / 12-epi-hapalindole E / 12-epi-fischerindole U isonitrile / fischerindole L / 12-epi-fischerindole I isonitrile / welwitindolinone A isonitrile / welwitindolinone B isothiocyanate / welwitindolinone C isothiocyanate / N-methylwelwitindolinone C isothiocyanate / N-methylwelwitinsolinone C isonitrile / 3-epi-welwitindolinone B isothiocyanate / 3-(Z-2'-isocyanoethenyl)-indole	6	BGC0000668	https://antismash-db.secondarymetabolites.org/go/NZ_CP033824.1/1555195-1597757	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003812845.1/NZ_CP033824/1/1555195/1597757
Bacillus	thuringiensis	BGSC 4Z1	NZ_NFEJ01000052.1	8560	133116	ladderane - t1nrps - t1pks hybrid	False	zwittermicin A	81	BGC0001059	https://antismash-db.secondarymetabolites.org/go/NZ_NFEJ01000052.1/8560-133116	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002147475.1/NZ_NFEJ01000052/1/8560/133116
Opitutus	terrae	PB90-1	NC_010571.1	3074601	3115810	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_010571.1/3074601-3115810	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000019965.1/NC_010571/1/3074601/3115810
Streptomyces	griseorubiginosus	BTU6	NZ_CP041168.1	4922342	5012016	arylpolyene - ladderane - t1nrps hybrid	False	atratumycin	31	BGC0001975	https://antismash-db.secondarymetabolites.org/go/NZ_CP041168.1/4922342-5012016	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006516935.1/NZ_CP041168/1/4922342/5012016
Streptomyces	collinus	Tu 365	NC_021985.1	5425622	5483794	ladderane - t1nrps hybrid	False	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	27	BGC0000315	https://antismash-db.secondarymetabolites.org/go/NC_021985.1/5425622-5483794	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000444875.1/NC_021985/1/5425622/5483794
Escherichia	coli	ECCWS199	NZ_UCWC01000005.1	150698	193257	arylpolyene - ladderane hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_UCWC01000005.1/150698-193257	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900479145.1/NZ_UCWC01000005/1/150698/193257
Saccharomonospora	viridis	DSM 43017	NC_013159.1	3194889	3237154	ladderane	False	vancomycin	11	BGC0000455	https://antismash-db.secondarymetabolites.org/go/NC_013159.1/3194889-3237154	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000023865.1/NC_013159/1/3194889/3237154
Bacillus	Unclassified	FJAT-21351	NZ_LITO01000016.1	0	41239	ladderane	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LITO01000016.1/0-41239	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001275665.1/NZ_LITO01000016/1/0/41239
Pseudomonas	Unclassified	SR9	NZ_JACJFN010000003.1	286791	330578	arylpolyene - ladderane hybrid	False	3-(2'-hydroxy-3'-oxo-4'-methylpentyl)-indole / 3-(2'-hydroxy-3'-oxo-4'-methylhexyl)-indole / 3-(2'-acetoxy-3'-oxo-4'-methylpentyl)-indole / 3-(2'-acetoxy-3'-oxo-4'-methylhexyl)-indole	25	BGC0000189	https://antismash-db.secondarymetabolites.org/go/NZ_JACJFN010000003.1/286791-330578	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_014164785.1/NZ_JACJFN010000003/1/286791/330578
Klebsiella	aerogenes	HNHF1	NZ_CP023963.1	1252006	1294568	ladderane	False	12-epi-hapalindole C isonitrile / 12-epi-hapalindole E / 12-epi-fischerindole U isonitrile / fischerindole L / 12-epi-fischerindole I isonitrile / welwitindolinone A isonitrile / welwitindolinone B isothiocyanate / welwitindolinone C isothiocyanate / N-methylwelwitindolinone C isothiocyanate / N-methylwelwitinsolinone C isonitrile / 3-epi-welwitindolinone B isothiocyanate / 3-(Z-2'-isocyanoethenyl)-indole	6	BGC0000668	https://antismash-db.secondarymetabolites.org/go/NZ_CP023963.1/1252006-1294568	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002591115.1/NZ_CP023963/1/1252006/1294568
Streptomyces	qinzhouensis	SSL-25	NZ_CP042266.1	2768357	2809509	ladderane	False	triacsins	71	BGC0001983	https://antismash-db.secondarymetabolites.org/go/NZ_CP042266.1/2768357-2809509	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007856155.1/NZ_CP042266/1/2768357/2809509
Ruminococcus	Unclassified	AF43-11	NZ_QTVA01000006.1	12572	100300	ladderane - t1nrps hybrid	False	heme D1	11	BGC0000905	https://antismash-db.secondarymetabolites.org/go/NZ_QTVA01000006.1/12572-100300	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003435955.1/NZ_QTVA01000006/1/12572/100300
Myxococcus	xanthus	MC3.3.5c16	NZ_CP017173.1	7992250	8041040	ladderane - lanthipeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP017173.1/7992250-8041040	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006402415.1/NZ_CP017173/1/7992250/8041040
Streptomyces	Unclassified	NA02950	NZ_CP054916.1	5197249	5291268	arylpolyene - ladderane - t1nrps hybrid	False	RP-1776	44	BGC0000429	https://antismash-db.secondarymetabolites.org/go/NZ_CP054916.1/5197249-5291268	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364155.1/NZ_CP054916/1/5197249/5291268
Streptomyces	Unclassified	NA02950	NZ_CP054916.1	5915314	5957618	arylpolyene - ladderane hybrid	False	atratumycin	34	BGC0001975	https://antismash-db.secondarymetabolites.org/go/NZ_CP054916.1/5915314-5957618	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364155.1/NZ_CP054916/1/5915314/5957618
Klebsiella	aerogenes	HNHF1	NZ_CP028951.1	4931699	4974261	ladderane	False	12-epi-hapalindole C isonitrile / 12-epi-hapalindole E / 12-epi-fischerindole U isonitrile / fischerindole L / 12-epi-fischerindole I isonitrile / welwitindolinone A isonitrile / welwitindolinone B isothiocyanate / welwitindolinone C isothiocyanate / N-methylwelwitindolinone C isothiocyanate / N-methylwelwitinsolinone C isonitrile / 3-epi-welwitindolinone B isothiocyanate / 3-(Z-2'-isocyanoethenyl)-indole	6	BGC0000668	https://antismash-db.secondarymetabolites.org/go/NZ_CP028951.1/4931699-4974261	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003071285.1/NZ_CP028951/1/4931699/4974261
Prauserella	endophytica	CGMCC 4.7182	NZ_SWMS01000013.1	114240	155443	ladderane	False	pepticinnamin E	13	BGC0002014	https://antismash-db.secondarymetabolites.org/go/NZ_SWMS01000013.1/114240-155443	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005146945.1/NZ_SWMS01000013/1/114240/155443
Bacillus	Unclassified	5MFCol3.1	NZ_FOST01000014.1	0	40902	ladderane	True	S-layer glycan	26	BGC0000794	https://antismash-db.secondarymetabolites.org/go/NZ_FOST01000014.1/0-40902	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900114335.1/NZ_FOST01000014/1/0/40902
Escherichia	coli	TA054	NZ_ADKB01000005.1	445477	488036	arylpolyene - ladderane hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_ADKB01000005.1/445477-488036	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002110285.1/NZ_ADKB01000005/1/445477/488036
Klebsiella	grimontii	None	NZ_CABGHC010000001.1	1197285	1239847	ladderane	False	12-epi-hapalindole C isonitrile / 12-epi-hapalindole E / 12-epi-fischerindole U isonitrile / fischerindole L / 12-epi-fischerindole I isonitrile / welwitindolinone A isonitrile / welwitindolinone B isothiocyanate / welwitindolinone C isothiocyanate / N-methylwelwitindolinone C isothiocyanate / N-methylwelwitinsolinone C isonitrile / 3-epi-welwitindolinone B isothiocyanate / 3-(Z-2'-isocyanoethenyl)-indole	6	BGC0000668	https://antismash-db.secondarymetabolites.org/go/NZ_CABGHC010000001.1/1197285-1239847	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902158725.1/NZ_CABGHC010000001/1/1197285/1239847
Enterobacter	sichuanensis	None	NZ_CABMND010000003.1	323094	365653	ladderane	False	capsular polysaccharide	12	BGC0000729	https://antismash-db.secondarymetabolites.org/go/NZ_CABMND010000003.1/323094-365653	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902387735.1/NZ_CABMND010000003/1/323094/365653
Sciscionella	marina	DSM 45152	NZ_KB905382.1	77222	145611	arylpolyene - ladderane - t1nrps hybrid	False	atratumycin	31	BGC0001975	https://antismash-db.secondarymetabolites.org/go/NZ_KB905382.1/77222-145611	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000379465.1/NZ_KB905382/1/77222/145611
Trichormus	azollae	0708	NC_014248.1	1108183	1149338	ladderane	False	TP-1161	12	BGC0000615	https://antismash-db.secondarymetabolites.org/go/NC_014248.1/1108183-1149338	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000196515.1/NC_014248/1/1108183/1149338
Escherichia	coli	TA255	NZ_ADJG01000004.1	931772	974331	arylpolyene - ladderane hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_ADJG01000004.1/931772-974331	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002110185.1/NZ_ADJG01000004/1/931772/974331
Paenibacillus	larvae	ATCC 13537	NZ_CP019794.1	1646940	1689387	ladderane	False	thailanstatin A	10	BGC0001114	https://antismash-db.secondarymetabolites.org/go/NZ_CP019794.1/1646940-1689387	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002007765.1/NZ_CP019794/1/1646940/1689387
Escherichia	coli	ECCWS199	NZ_AP023190.1	2790889	2833448	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_AP023190.1/2790889-2833448	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013340785.1/NZ_AP023190/1/2790889/2833448
Bacillus	cereus	FORC087	NZ_CP015730.1	19767	83157	cdps - ladderane - lanthipeptide hybrid	False	S-layer glycan	26	BGC0000794	https://antismash-db.secondarymetabolites.org/go/NZ_CP015730.1/19767-83157	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000635895.2/NZ_CP015730/1/19767/83157
Escherichia	coli	ECCWS199	NZ_JZOT01000025.1	0	31759	arylpolyene - ladderane hybrid	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JZOT01000025.1/0-31759	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002972095.1/NZ_JZOT01000025/1/0/31759
Paenibacillus	Unclassified	37	NZ_CP043761.1	5262661	5392015	ladderane - nrps-like - t1nrps - transat-pks hybrid	False	pellasoren	33	BGC0001034	https://antismash-db.secondarymetabolites.org/go/NZ_CP043761.1/5262661-5392015	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008386395.1/NZ_CP043761/1/5262661/5392015
Escherichia	coli	ECCWS199	NZ_CP027437.1	1029469	1072028	arylpolyene - ladderane hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP027437.1/1029469-1072028	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003018235.1/NZ_CP027437/1/1029469/1072028
Proteus	mirabilis	N18-00201	NZ_CP043870.1	2952255	2994817	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP043870.1/2952255-2994817	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008630655.1/NZ_CP043870/1/2952255/2994817
Proteus	mirabilis	WGLW6	NZ_JH815506.1	357874	400436	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JH815506.1/357874-400436	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000297815.1/NZ_JH815506/1/357874/400436
Bacillus	thuringiensis	AFS056597	NZ_NUWL01000008.1	5910	127393	ladderane - t1nrps - t1pks hybrid	False	zwittermicin A	81	BGC0001059	https://antismash-db.secondarymetabolites.org/go/NZ_NUWL01000008.1/5910-127393	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002565435.1/NZ_NUWL01000008/1/5910/127393
Bacillus	thuringiensis	AFS056597	NZ_NVEO01000025.1	63477	105928	ladderane	False	S-layer glycan	26	BGC0000794	https://antismash-db.secondarymetabolites.org/go/NZ_NVEO01000025.1/63477-105928	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002570705.1/NZ_NVEO01000025/1/63477/105928
Streptomyces	Unclassified	S1A1-7	NZ_CP041604.2	7979096	8059599	arylpolyene - ladderane - other - t1nrps hybrid	False	pepticinnamin E	100	BGC0002014	https://antismash-db.secondarymetabolites.org/go/NZ_CP041604.2/7979096-8059599	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007113565.2/NZ_CP041604/2/7979096/8059599
Bacillus	atrophaeus	B4144_201601	NZ_CP022653.1	2608105	2669102	ladderane - t1nrps hybrid	False	pelgipeptin	25	BGC0000403	https://antismash-db.secondarymetabolites.org/go/NZ_CP022653.1/2608105-2669102	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002243495.1/NZ_CP022653/1/2608105/2669102
Cellulomonas	Unclassified	PhB150	NZ_RKHX01000006.1	91127	132267	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RKHX01000006.1/91127-132267	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003755175.1/NZ_RKHX01000006/1/91127/132267
Bacillus	cereus	BAG3O-1	NZ_KB976981.1	186378	227575	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB976981.1/186378-227575	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000399645.1/NZ_KB976981/1/186378/227575
Flavobacterium	Unclassified	GT3R68	NZ_VJZK01000001.1	713252	754473	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VJZK01000001.1/713252-754473	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007109225.1/NZ_VJZK01000001/1/713252/754473
Escherichia	coli	ECCWS199	NZ_JSKZ01000056.1	58462	101021	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JSKZ01000056.1/58462-101021	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000778785.1/NZ_JSKZ01000056/1/58462/101021
Escherichia	coli	ECCWS199	NZ_RRGR01000004.1	18472	61031	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RRGR01000004.1/18472-61031	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005044565.1/NZ_RRGR01000004/1/18472/61031
Bacillus	cereus	FORC087	NZ_NTUT01000006.1	48607	168709	ladderane - t1nrps - t1pks hybrid	False	zwittermicin A	81	BGC0001059	https://antismash-db.secondarymetabolites.org/go/NZ_NTUT01000006.1/48607-168709	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002561965.1/NZ_NTUT01000006/1/48607/168709
Escherichia	coli	ECCWS199	NZ_RRGL01000010.1	17076	59635	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_RRGL01000010.1/17076-59635	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_005044655.1/NZ_RRGL01000010/1/17076/59635
Streptomyces	lavendulae	CCM 3239	NZ_CP024985.1	2436368	2510119	ladderane - t1nrps hybrid	False	RP-1776	10	BGC0000429	https://antismash-db.secondarymetabolites.org/go/NZ_CP024985.1/2436368-2510119	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002803845.1/NZ_CP024985/1/2436368/2510119
Escherichia	coli	ECCWS199	NZ_JABSOA010000046.1	322139	364698	ladderane	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JABSOA010000046.1/322139-364698	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013618575.1/NZ_JABSOA010000046/1/322139/364698
Parageobacillus	thermoglucosidasius	C56-YS93	NC_015660.1	3525982	3568421	ladderane	False	geobacillin II	62	BGC0000516	https://antismash-db.secondarymetabolites.org/go/NC_015660.1/3525982-3568421	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000178395.2/NC_015660/1/3525982/3568421
