#Genus	Species	Strain	NCBI accession	From	To	BGC type	On contig edge	Most similar known cluster	Similarity in %	MIBiG BGC-ID	Results URL	Download URL
Streptomyces	platensis	ATCC 23948	NZ_CP023691.1	7012160	7021843	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023691.1/7012160-7021843	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704855.1/NZ_CP023691/1/7012160/7021843
Streptomyces	platensis	ATCC 23948	NZ_CP023691.1	8039124	8050108	butyrolactone	False	hygrocin A / hygrocin B	6	BGC0000075	https://antismash-db.secondarymetabolites.org/go/NZ_CP023691.1/8039124-8050108	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704855.1/NZ_CP023691/1/8039124/8050108
Streptomyces	davaonensis	JCM 4913	NC_020504.1	2547577	2569217	butyrolactone - terpene hybrid	False	γ-butyrolactone	100	BGC0000850	https://antismash-db.secondarymetabolites.org/go/NC_020504.1/2547577-2569217	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349325.1/NC_020504/1/2547577/2569217
Streptomyces	davaonensis	JCM 4913	NC_020504.1	4950500	4961502	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_020504.1/4950500-4961502	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000349325.1/NC_020504/1/4950500/4961502
Burkholderia	plantarii	ZJ171	NZ_MKGK01000008.1	431515	442592	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_MKGK01000008.1/431515-442592	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001755835.1/NZ_MKGK01000008/1/431515/442592
Lechevalieria	aerocolonigenes	NBRC 13195	NZ_BBOJ01000031.1	54733	95837	arylpolyene - butyrolactone hybrid	False	enduracidin	4	BGC0000341	https://antismash-db.secondarymetabolites.org/go/NZ_BBOJ01000031.1/54733-95837	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000974445.1/NZ_BBOJ01000031/1/54733/95837
Streptomyces	cacaoi	H2S5	NZ_CP049838.1	55750	144283	butyrolactone - furan - other - phenazine - t1nrps - t3pks hybrid	False	merochlorin A / merochlorin B / deschloro-merochlorin A / deschloro-merochlorin B / isochloro-merochlorin B / dichloro-merochlorin B / merochlorin D / merochlorin C	63	BGC0001083	https://antismash-db.secondarymetabolites.org/go/NZ_CP049838.1/55750-144283	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013085465.1/NZ_CP049838/1/55750/144283
Streptomyces	cacaoi	H2S5	NZ_CP049838.1	9899903	9988669	butyrolactone - furan - other - phenazine - t1nrps - t3pks hybrid	False	merochlorin A / merochlorin B / deschloro-merochlorin A / deschloro-merochlorin B / isochloro-merochlorin B / dichloro-merochlorin B / merochlorin D / merochlorin C	63	BGC0001083	https://antismash-db.secondarymetabolites.org/go/NZ_CP049838.1/9899903-9988669	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013085465.1/NZ_CP049838/1/9899903/9988669
Rhodococcus	hoagii	ATCC 33707	NZ_CM001149.1	3771437	3782388	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CM001149.1/3771437-3782388	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000164155.2/NZ_CM001149/1/3771437/3782388
Pseudomonas	brassicacearum	NFM421	NC_015379.1	3051571	3065000	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_015379.1/3051571-3065000	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000194805.1/NC_015379/1/3051571/3065000
Streptomyces	griseoruber	DSM 40281	NZ_KQ948763.1	356930	379141	butyrolactone - terpene hybrid	False	γ-butyrolactone	100	BGC0000850	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948763.1/356930-379141	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514205.1/NZ_KQ948763/1/356930/379141
Burkholderia	ubonensis	LMG 20358	NZ_CADFEB010000005.1	616994	623290	butyrolactone	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CADFEB010000005.1/616994-623290	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902833085.1/NZ_CADFEB010000005/1/616994/623290
Streptomyces	griseoruber	DSM 40281	NZ_KQ948797.1	0	37875	butyrolactone - t1pks hybrid	True	cyphomycin	22	BGC0001877	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948797.1/0-37875	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514205.1/NZ_KQ948797/1/0/37875
Streptomyces	acidiscabies	NCPPB 4445	NZ_KQ257822.1	407384	429580	butyrolactone - terpene hybrid	False	γ-butyrolactone	100	BGC0000850	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257822.1/407384-429580	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189015.1/NZ_KQ257822/1/407384/429580
Streptomyces	acidiscabies	NCPPB 4445	NZ_KQ257834.1	682061	692985	butyrolactone	False	streptovaricin	7	BGC0001785	https://antismash-db.secondarymetabolites.org/go/NZ_KQ257834.1/682061-692985	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001189015.1/NZ_KQ257834/1/682061/692985
Pseudomonas	Unclassified	None	NZ_LR733252.1	2701875	2728183	butyrolactone - hserlactone hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_LR733252.1/2701875-2728183	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_902506475.1/NZ_LR733252/1/2701875/2728183
Rhodococcus	Unclassified	ACPA1	NZ_NSDX01000003.1	922817	933816	butyrolactone	False	9-methylstreptimidone	9	BGC0000171	https://antismash-db.secondarymetabolites.org/go/NZ_NSDX01000003.1/922817-933816	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002300195.1/NZ_NSDX01000003/1/922817/933816
Streptomyces	fradiae	ATCC 10745	NZ_CP023696.1	6584237	6660692	butyrolactone - nrps-like - t3pks hybrid	False	lomofungin	26	BGC0001302	https://antismash-db.secondarymetabolites.org/go/NZ_CP023696.1/6584237-6660692	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_008704425.1/NZ_CP023696/1/6584237/6660692
Streptomyces	aureoverticillatus	HN6	NZ_CP048641.1	5515117	5549305	butyrolactone - lap hybrid	False	neocarzinostatin	8	BGC0000112	https://antismash-db.secondarymetabolites.org/go/NZ_CP048641.1/5515117-5549305	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010669165.1/NZ_CP048641/1/5515117/5549305
Rhodococcus	Unclassified	ACPA1	NZ_NSDX01000005.1	276057	287005	butyrolactone	False	meilingmycin	2	BGC0000093	https://antismash-db.secondarymetabolites.org/go/NZ_NSDX01000005.1/276057-287005	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002300195.1/NZ_NSDX01000005/1/276057/287005
Streptomyces	lincolnensis	NRRL 2936	NZ_CP016438.1	3105630	3115521	butyrolactone	False	A-factor	100	BGC0000848	https://antismash-db.secondarymetabolites.org/go/NZ_CP016438.1/3105630-3115521	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001685355.1/NZ_CP016438/1/3105630/3115521
Streptomyces	lincolnensis	NRRL 2936	NZ_CP016438.1	6052690	6079735	amglyccycl - butyrolactone hybrid	False	pyralomicin 1a	18	BGC0001038	https://antismash-db.secondarymetabolites.org/go/NZ_CP016438.1/6052690-6079735	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001685355.1/NZ_CP016438/1/6052690/6079735
Streptomyces	lincolnensis	NRRL 2936	NZ_CP016438.1	7847165	7872080	butyrolactone - terpene hybrid	False	γ-butyrolactone	100	BGC0000850	https://antismash-db.secondarymetabolites.org/go/NZ_CP016438.1/7847165-7872080	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001685355.1/NZ_CP016438/1/7847165/7872080
Streptomyces	mirabilis	OV308	NZ_KN050738.1	214489	223559	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KN050738.1/214489-223559	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745715.1/NZ_KN050738/1/214489/223559
Streptomyces	mirabilis	OV308	NZ_KN050738.1	235532	246426	butyrolactone	False	neocarzinostatin	4	BGC0000112	https://antismash-db.secondarymetabolites.org/go/NZ_KN050738.1/235532-246426	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745715.1/NZ_KN050738/1/235532/246426
Streptomyces	mirabilis	OV308	NZ_KN050743.1	26002	56246	butyrolactone - terpene hybrid	False	γ-butyrolactone	100	BGC0000850	https://antismash-db.secondarymetabolites.org/go/NZ_KN050743.1/26002-56246	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000745715.1/NZ_KN050743/1/26002/56246
Streptomyces	Unclassified	CT34	NZ_KN708638.1	5330941	5341295	butyrolactone	False	neocarzinostatin	4	BGC0000112	https://antismash-db.secondarymetabolites.org/go/NZ_KN708638.1/5330941-5341295	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000805335.1/NZ_KN708638/1/5330941/5341295
Streptomyces	Unclassified	CT34	NZ_KN708638.1	6248149	6257240	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KN708638.1/6248149-6257240	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000805335.1/NZ_KN708638/1/6248149/6257240
Streptomyces	Unclassified	CT34	NZ_KN708638.1	7912448	7923480	butyrolactone	False	hygrocin A / hygrocin B	6	BGC0000075	https://antismash-db.secondarymetabolites.org/go/NZ_KN708638.1/7912448-7923480	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000805335.1/NZ_KN708638/1/7912448/7923480
Streptomyces	purpureus	KA281	NZ_KB913030.1	128362	138217	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_KB913030.1/128362-138217	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384175.1/NZ_KB913030/1/128362/138217
Streptomyces	purpureus	KA281	NZ_KB913030.1	2371229	2433476	butyrolactone - nrps-like - t1pks hybrid	False	microansamycin	60	BGC0001666	https://antismash-db.secondarymetabolites.org/go/NZ_KB913030.1/2371229-2433476	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384175.1/NZ_KB913030/1/2371229/2433476
Streptomyces	purpureus	KA281	NZ_KB913030.1	2470855	2481839	butyrolactone	False	lactonamycin	8	BGC0000238	https://antismash-db.secondarymetabolites.org/go/NZ_KB913030.1/2470855-2481839	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000384175.1/NZ_KB913030/1/2470855/2481839
Rhodococcus	Unclassified	WB9	NZ_CP041769.1	1080754	1091081	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP041769.1/1080754-1091081	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007558985.1/NZ_CP041769/1/1080754/1091081
Rhodococcus	Unclassified	WB9	NZ_CP041769.1	6521663	6532662	butyrolactone	False	9-methylstreptimidone	9	BGC0000171	https://antismash-db.secondarymetabolites.org/go/NZ_CP041769.1/6521663-6532662	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007558985.1/NZ_CP041769/1/6521663/6532662
Streptomyces	Unclassified	SYP-A7193	NZ_CP045549.1	0	67127	butyrolactone - phenazine - t2pks hybrid	True	nenestatin	36	BGC0001693	https://antismash-db.secondarymetabolites.org/go/NZ_CP045549.1/0-67127	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009495655.1/NZ_CP045549/1/0/67127
Streptomyces	griseorubiginosus	BTU6	NZ_CP041168.1	5114074	5175249	butyrolactone - nrps-like - t1pks hybrid	False	microansamycin	64	BGC0001666	https://antismash-db.secondarymetabolites.org/go/NZ_CP041168.1/5114074-5175249	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006516935.1/NZ_CP041168/1/5114074/5175249
Streptomyces	griseorubiginosus	BTU6	NZ_CP041168.1	7044051	7068321	butyrolactone - terpene hybrid	False	γ-butyrolactone	100	BGC0000850	https://antismash-db.secondarymetabolites.org/go/NZ_CP041168.1/7044051-7068321	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_006516935.1/NZ_CP041168/1/7044051/7068321
Streptomyces	cattleya	NRRL 8057	NC_016111.1	720	5908	butyrolactone	False	chrysomycin	5	BGC0000211	https://antismash-db.secondarymetabolites.org/go/NC_016111.1/720-5908	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237305.1/NC_016111/1/720/5908
Streptomyces	cattleya	NRRL 8057	NC_016111.1	2315585	2324488	butyrolactone	False	prejadomycin / rabelomycin / gaudimycin C / gaudimycin D / UWM6 / gaudimycin A	6	BGC0000262	https://antismash-db.secondarymetabolites.org/go/NC_016111.1/2315585-2324488	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237305.1/NC_016111/1/2315585/2324488
Rhodococcus	fascians	LMG 3625	NZ_JMEM01000001.1	55080	66052	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMEM01000001.1/55080-66052	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000761075.1/NZ_JMEM01000001/1/55080/66052
Streptomyces	cattleya	NRRL 8057	NC_016111.1	6178777	6235787	butyrolactone - t1nrps - t1pks hybrid	False	thiotetroamide	52	BGC0001236	https://antismash-db.secondarymetabolites.org/go/NC_016111.1/6178777-6235787	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237305.1/NC_016111/1/6178777/6235787
Rhodococcus	fascians	LMG 3625	NZ_JMEM01000014.1	868224	879139	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMEM01000014.1/868224-879139	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000761075.1/NZ_JMEM01000014/1/868224/879139
Streptomyces	cattleya	NRRL 8057	NC_016113.1	1023507	1034719	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016113.1/1023507-1034719	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237305.1/NC_016113/1/1023507/1034719
Nocardia	otitidiscaviarum	NEB252	NZ_CP041695.1	2305189	2396969	butyrolactone - t1nrps - terpene hybrid	False	CDA1b / CDA2a / CDA2b / CDA3a / CDA3b / CDA4a / CDA4b	7	BGC0000315	https://antismash-db.secondarymetabolites.org/go/NZ_CP041695.1/2305189-2396969	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007362295.1/NZ_CP041695/1/2305189/2396969
Rhodococcus	fascians	GIC26	NZ_JMES01000017.1	117222	128239	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMES01000017.1/117222-128239	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760795.1/NZ_JMES01000017/1/117222/128239
Streptomyces	yokosukanensis	DSM 40224	NZ_KQ948209.1	383391	394420	butyrolactone	False	methylenomycin A	9	BGC0000914	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948209.1/383391-394420	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514035.1/NZ_KQ948209/1/383391/394420
Streptomyces	yokosukanensis	DSM 40224	NZ_KQ948223.1	18	169682	butyrolactone - t1nrps - t1pks - t2pks hybrid	False	streptovaricin	60	BGC0001785	https://antismash-db.secondarymetabolites.org/go/NZ_KQ948223.1/18-169682	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001514035.1/NZ_KQ948223/1/18/169682
Frischella	perrara	PEB0191	NZ_CP009056.1	608194	701910	butyrolactone - t1nrps - t1pks hybrid	False	N-myristoyl-D-asparagine / cis-7-tetradecenoyl-D-asparagine / (R)-N1-((S)-5-oxohexan-2-yl)-2-tetradecanamidosuccinamide	73	BGC0000972	https://antismash-db.secondarymetabolites.org/go/NZ_CP009056.1/608194-701910	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000807275.1/NZ_CP009056/1/608194/701910
Streptomyces	Unclassified	OM5714	NZ_WHZR01000003.1	73983	126837	butyrolactone - phenazine - t2pks hybrid	True	lactonamycin	14	BGC0000238	https://antismash-db.secondarymetabolites.org/go/NZ_WHZR01000003.1/73983-126837	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010993835.1/NZ_WHZR01000003/1/73983/126837
Streptomyces	Unclassified	OM5714	NZ_WHZR01000001.1	1340904	1365445	butyrolactone	False	methylenomycin A	23	BGC0000914	https://antismash-db.secondarymetabolites.org/go/NZ_WHZR01000001.1/1340904-1365445	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_010993835.1/NZ_WHZR01000001/1/1340904/1365445
Rhodococcus	hoagii	DE0411	NZ_VDTB01000001.1	987567	998518	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_VDTB01000001.1/987567-998518	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_007672705.1/NZ_VDTB01000001/1/987567/998518
Pseudomonas	Unclassified	NFACC16-2	NZ_FPIX01000040.1	44121	54695	butyrolactone	True	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FPIX01000040.1/44121-54695	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900119205.1/NZ_FPIX01000040/1/44121/54695
Streptomyces	luteoverticillatus	CGMCC 15060	NZ_CP034587.1	892716	902019	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP034587.1/892716-902019	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003970715.1/NZ_CP034587/1/892716/902019
Streptomyces	luteoverticillatus	CGMCC 15060	NZ_CP034587.1	3518413	3528459	butyrolactone	False	lactonamycin	7	BGC0000238	https://antismash-db.secondarymetabolites.org/go/NZ_CP034587.1/3518413-3528459	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003970715.1/NZ_CP034587/1/3518413/3528459
Streptomyces	luteoverticillatus	CGMCC 15060	NZ_CP034587.1	3934691	4012860	butyrolactone - t1pks - t3pks hybrid	False	vazabitide A	26	BGC0001818	https://antismash-db.secondarymetabolites.org/go/NZ_CP034587.1/3934691-4012860	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003970715.1/NZ_CP034587/1/3934691/4012860
Streptomyces	luteoverticillatus	CGMCC 15060	NZ_CP034587.1	5767422	5778382	butyrolactone	False	neocarzinostatin	8	BGC0000112	https://antismash-db.secondarymetabolites.org/go/NZ_CP034587.1/5767422-5778382	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_003970715.1/NZ_CP034587/1/5767422/5778382
Chlorobium	phaeobacteroides	DSM 266	NC_008639.1	2051688	2062684	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_008639.1/2051688-2062684	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000015125.1/NC_008639/1/2051688/2062684
Dietzia	timorensis	ID05-A0528	NZ_CP015961.1	1034647	1046528	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP015961.1/1034647-1046528	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001659785.1/NZ_CP015961/1/1034647/1046528
Glycomyces	albidus	NEAU-7082	NZ_WIAO01000015.1	26470	37244	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_WIAO01000015.1/26470-37244	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_009451885.1/NZ_WIAO01000015/1/26470/37244
Pseudomonas	Unclassified	VLB120	NC_022738.1	628001	670344	butyrolactone - hserlactone - thiopeptide hybrid	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_022738.1/628001-670344	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000494915.1/NC_022738/1/628001/670344
Rothia	Unclassified	HMSC065G12	NZ_KV804811.1	31696	47557	butyrolactone	False	cysteoamide	18	BGC0001567	https://antismash-db.secondarymetabolites.org/go/NZ_KV804811.1/31696-47557	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_001811455.1/NZ_KV804811/1/31696/47557
Streptomyces	Unclassified	NA02950	NZ_CP054916.1	1199640	1209868	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP054916.1/1199640-1209868	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364155.1/NZ_CP054916/1/1199640/1209868
Streptomyces	Unclassified	NA02950	NZ_CP054916.1	8040300	8243324	butyrolactone - hgle-ks - t1pks - thioamide-nrp hybrid	False	lorneic acid A	23	BGC0001200	https://antismash-db.secondarymetabolites.org/go/NZ_CP054916.1/8040300-8243324	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_013364155.1/NZ_CP054916/1/8040300/8243324
Chitinophaga	Unclassified	MD30	NZ_CP023254.1	7312923	7326073	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_CP023254.1/7312923-7326073	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002290065.1/NZ_CP023254/1/7312923/7326073
Rhodococcus	fascians	A3b	NZ_JMEY01000009.1	48267	59239	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMEY01000009.1/48267-59239	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760675.1/NZ_JMEY01000009/1/48267/59239
Rhodococcus	fascians	A3b	NZ_JMEY01000030.1	564303	575392	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMEY01000030.1/564303-575392	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760675.1/NZ_JMEY01000030/1/564303/575392
Rhodococcus	fascians	A3b	NZ_JMEY01000034.1	235573	246608	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_JMEY01000034.1/235573-246608	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760675.1/NZ_JMEY01000034/1/235573/246608
Escherichia	coli	TA054	NZ_ADKB01000005.1	1509422	1520316	butyrolactone	False	rifamycin	5	BGC0000137	https://antismash-db.secondarymetabolites.org/go/NZ_ADKB01000005.1/1509422-1520316	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002110285.1/NZ_ADKB01000005/1/1509422/1520316
Enterobacter	bugandensis	ECC2572	NZ_NEEG01000005.1	164994	175771	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_NEEG01000005.1/164994-175771	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_002785865.1/NZ_NEEG01000005/1/164994/175771
Azospirillum	brasilense	Sp245	NC_016617.1	1244639	1255398	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NC_016617.1/1244639-1255398	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000237365.1/NC_016617/1/1244639/1255398
Pseudomonas	Unclassified	NFACC04-2	NZ_FPJC01000001.1	460022	473433	butyrolactone	False	None	None	None	https://antismash-db.secondarymetabolites.org/go/NZ_FPJC01000001.1/460022-473433	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_900119265.1/NZ_FPJC01000001/1/460022/473433
Rhodococcus	fascians	A25f	NZ_CP049744.1	371711	493622	butyrolactone - t1nrps - t1pks hybrid	False	friulimicin A / friulimicin B / friulimicin C / friulimicin D	42	BGC0000354	https://antismash-db.secondarymetabolites.org/go/NZ_CP049744.1/371711-493622	https://antismash-db.secondarymetabolites.org/api/v1.0/download/genbank/GCF_000760935.2/NZ_CP049744/1/371711/493622
